,Title,Abstract,Keywords,Conclusion,Authors,References
0,3Rd Australian Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Au03.20240001,"the shipping sector is one of the major contributing factors to greenhouse gas emissions. as it is growing fast, shipping could produce 17% of global emissions by 2050 if it left unchecked. in this paper, we assess life cycle environmental impact of an aluminum patrol vessel of 25-meter size in malaysia with the help of life cycle analysis (lca) method. this paper also identifies the major hotspots of the life cycle impacts from the ship to examine the primary influential factors on environmental impact. three main groups in the life cycle of the ship have been identified namely construction, operation, and disposal. in this analysis, this ship is considered to use the principle of cradle to grave that means this ship is built from raw materials and will be recycled after the ship is decommissioned. the results show that the operating part has given the highest value in climate change impact (gwp100) with 1.36048×108 kg co2-eq compared to the construction value in climate change impact (gwp100) with 1.70506×106 kg co2-eq.","life cycle, assessment, greenhouse, impact","Ship industry mostly uses oil as the main fuel in generating propulsion by using combustion causes a lot of GHG emission that promotes climate change. shipping industry can cost a lot of energy and effect on environment. We can see the most problem of ship transport is associated with energy efficiency of ships. It is important to improve the ship energy efficiency and reduce the ship emissions. Various emission reduction measures have been proposed to reduce the ship emissions. Fuel efficiency also make a lot of effect to environments and management cost. From the analysis, we see that the major hotspot for environmental effect comes from the operational process. The results show that the operating part has given the highest value in climate change impact (GWP100) with 1.36048×108 kg CO2- Eq compared to the construction value in climate change impact (GWP100) with 1.70506×106 kg CO2-Eq. Acknowledgements The authors wish to acknowledge and thank the University Technology Malaysia (UTM) and the Malaysian Community for providing an enabling environment for this research.","life cycle assessment on an aluminum patrolling ship in malaysia mohd zamri mohd nor, md mizanur rahman, aminuddin saat, hasan mohd faizal and mazlan abdul wahid faculty of mechanical engineering universiti teknologi malaysia (utm) 81310 johor bahru, johor, malaysia mizanur1970@gmail.com",
1,3Rd Australian Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Au03.20240012,"global food waste has become an increasingly important issue over the past decade given the alarming percentage of wastage that occurs specifically in the hospitality industry with much of this waste ending up in landfills. the environmental, economic, ethical, and social cost of this food waste to individuals, societies, and globally are significant. recent research has tried to address this issue by identifying the reasons behind food waste and methods of reducing it by focusing on superficial behaviour change. the current study takes on a social practice approach and explores this potential superficiality in the australian hospitality context by focusing on food service businesses. data was primarily gathered through semi-structured interviews with actors from food service businesses (fsbs) ranging from fast food to high-end eateries. the findings illustrate the multiple practices pertaining to food waste (via a food waste process map), as well as highlighting the ways these practices are deep-rooted into social beliefs and norms. the social practice lens enables us to understand how social meaning/norms, materiality and knowledge/skills/competencies embedded in social contexts shape different actors’ attitudes, values and behaviours in creating/managing food waste. specifically, through social practice theory, the study contributes to strategies and actions that can be undertaken to collectively manage waste in the food service sector.","food waste, food service, social practice, lens 9",,"exploring food waste in food service using a social practice theory lens alka nand, ananya bhattacharya, amrik sohal, daniel prajogo and tharaka de vass monash university, victoria, australia australia",
2,3Rd Australian Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Au03.20240018,"the popularity of youtube has made watching videos entirely accessible to anyone. we now have not only the power to choose what we want to see, but also we can create it ourselves. an unavoidable aspect of the internet is the existence of youtube rabbit holes. since 2005, that the video-sharing website went live, youtube has seen the emergence of genres whose popularity was totally unanticipated and which would never have been thought of by conventional television networks. a new movement has evolved in recent years that may lack celebrities, spectacular reveals, or shock tactics etc. while gamers showing off their talents, obsessively detailed restaurant reviews, culinary skills, shouting conspiracy theories, and softly whispered serenades etc. have all reached mainstream success, this one trend has also gained significant traction. and this is the genre of ‘restoration videos’. it's just people taking rust-ridden, dust- and grime-ridden objects and carefully fixing them. there's a whole world of restoration videos on the youtube, where individuals record themselves pulling an antique tool or other piece of machinery out of the trash. similarly spectacle are the videos where old automobiles are given a new lease of life in a garage after a gruelling regime. on youtube, the restoration community has millions of views and likes in addition to multitudes of subscribers. generally speaking, restoration can be divided into a few categories, such as toy repair, shoes, small machines, automobiles, consumer electronics, furniture, and tools, to name a few. the items restored on these channels feel quirky, exquisite, and distinctive in today's copycat environment, and much of this content is created at a very low cost. the story of an ugly, unwanted, and relatively dysfunctional object being given a second chance at life is both delightful and captivating. it also shares several characteristics with the category of videos known as autonomous sensory meridian response, or asmr (wikipedia, 2024). it is thus interesting to analyse why restoration videos are so popular? the paper discusses, setting of the research agenda to analyse the salient aspects of content consumption behaviour of youtube restoration video viewers. literature review shall be undertaken to identify the existence of academic and research based knowledge pool contextualized to this popular phenomenon. that shall help identify the research gap, research problem and thus the subsequent agenda for prospective research. the paper also discusses identifying suitable qualitative and/or quantitative studies that shall help address the research problem in order to understand the phenomenon of such distinct content consumption. this research agenda shall be helpful in identifying a structured approach to research the content consumption aspects of restoration videos, which in turn shall be useful to examine whether the constructs such as hypnotic quality (open culture, 2020), sustainability (rhodri, 2019), vicarious satisfaction (christopher, 2021) and auditory and visual stimuli (trenholm et al, 2022), and/or some other behavioural motivations drive the viewing of restoration videos?","content consumption, restoration videos, youtube, asmr","and the Road Ahead The research agenda identified and discussed above shall be helpful in researching the content consumption aspects of YouTube restoration video viewers, which in turn shall be useful to examine whether the psychological constructs and/or some other behavioural motivations drive the viewing of restoration videos? This agenda shall be further shared and discussed with other researchers in a structured manner in order to identify refinements if required in the research methodology and/or any other aspects under discussion that may be needed to be studied in context with viewers’ content consumption of YouTube restoration videos.","content consumption behavior of youtube restoration videos’ viewers: a research agenda pramod paliwal professor school of management pandit deendayal energy university gandhinagar, gujarat-india pramod.paliwal@spm.pdpu.ac.in",
3,3Rd Australian Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Au03.20240021,"tool-work electrical contact resistance varies depending on the contact area between the tool and the workpiece. specifically, as tool flank wear progresses, the contact electrical resistance reduces. this phenomenon is consistent with holm's contact theory, even at high temperatures during cutting. we successfully measured tool-work electric contact resistance during intermittent cutting, where the cutting time per edge is short. in addition, we derived an equation to calculate flank wear width using the contact electrical resistance value. this enabled us to successfully determine flank wear width from the contact electrical resistance, albeit limited to cutting conditions with shallow depths of cut, such as finishing cuts. however, the current measurement method requires approximately 7 ms from the start of cutting to complete the measurement of contact electrical resistance. this time frame does not apply to tools with diameters less than 12 mm under standard cutting conditions when cutting carbon steel with cemented carbide tools. within this 7-ms timeframe, overshoot of the waveform during the flow of constant current for measuring contact electrical resistance, as well as its decay time, have a significant effect on the measurement. in this study, we attempted to identify and suppress the causes of the overshoot. although we identified the cause of overshoot, we were unable to identify the factors causing long decay times. therefore, by altering the sequence of contact electrical resistance measurement, we successfully reduced the measurement time to 3 ms and made it compatible with measurements using smaller diameter tools. 19",,"Investigation into the cause of overshoot waveforms hindering reduction of measurement time during tool-work electrical contact resistance measurement. An investigation was carried out to determine the cause of the overshoot waveforms that were impeding the reduction of measurement time during tool-work electrical contact resistance measurements. The possible causes were assumed to be rotating contacts, DC amplifiers, or wiring inductance, and verification was performed accordingly. The results 30","speeding up of tool-work electrical contact resistance measurement mitsuaki murata associate professor department of mechanical engineering kyushu sangyo university 2-3-1 matsukadai, higashi-ku, fukuoka, japan murata@ip.kyusan-u.ac.jp syuhei kurokawa professor department of mechanical engineering kyushu university 744 motooka, nishi-ku, fukuoka, japan kurobe-@mech.kyushu-u.ac.jp tetsuro yamaguchi research assistant department of mechanical engineering kyushu sangyo university 2-3-1 matsukadai, higashi-ku, fukuoka, japan tetsuro@ip.kyusan-u.ac.jp","References 
Fujimoto, M. Fostering Technicians and Engineers in the Manufacturing Industry, Business Labor Trend, pp. 26–29, 
2008. 
Gouarir, A., Kurokawa, S., Sajima, T. and Murata, M., In-Process Tool Wear Detection of Uncoated Square End Mill 
Based on Electrical Contact Resistance, International Journal of Automation Technology, Vol. 10, No. 5, pp. 
767–772, 2016. 
Holm, R., Constriction Resistance of an Assembly of Elongated Aspots, Proceedings of the International Conference 
on Electrical Contacts, p. 16, 1970. 
Holm, R., Electric Contacts theory and application, Springer Verlag New York Inc., 1967. 
Murata, M., Koga, Y., Gouarir, A. and Kurokawa, S., In-process Tool Flank Wear Identification in Face Milling Using 
Holm's Contacts Theory, Journal of Advanced Mechanical Design, Systems, and Manufacturing, Vol. 17, No. 5, 
JAMDSM0060, 2023. 
Masahisa Matsunaga, Noriaki Ito (1957), Significance of Contact Electrical Resistance Measurement in Wear Testing, 
Journal of Institute of Industrial Science, The University of Tokyo, Vol. 9, No. 8, pp. 309-314. 
Murata, M., Kurokawa, S., Ohnishi, O., Uneda, M. and Doi, T., Real-Time Evaluation of Tool Flank Wear by In-
Process Contact Resistance Measurement in Face Milling, Journal of Advanced Mechanical Design, Systems, and 
Manufacturing, Vol. 34, No. 4, pp. 958–970, 2012. 
Shigeru Sawada, Kaori Shimizu, Shigeki Shimada, Yasuhiro Hattori (2010), Prediction of Contact Resistance of Sn 
and Ag Plated Electrical Contacts, SEI Technical review, No. 177, pp. 36-42. 
Unno, K., Support and Promotion of the Skill Succession by Utilizing Expert Skilled Workers, Journal of the Japan 
Society for Precision Engineering, Vol. 81, No. 1, pp. 30–33, 2015.  
Yukawa, K. and Warisawa, S., An Application to Personnel Training by the Visualization of the Expert Skills in 
Machine Tool Industries, International business and management forum, Vol. 24, pp. 135–148, 2013. 
Biographies 
Mitsuaki Murata is currently an Associate Professor in the Department of Mechanical Engineering, Faculty of 
Science and Engineering, at Kyushu Sangyo University. His expertise is in machining processes, and he is researching 
how to automate the experiences and intuition of Japan’s declining expert workers. In addition, he collaborates with 
private companies to develop automated systems that reduce the labor burden on workers, which has resulted in two 
patents. 
Syuhei Kurokawa is currently a Professor in Department of mechanical Engineering at Kyushu University, Japan. 
He acted as a Visiting Professor of Laboratory for Machine Tools and Production Engineering (WZL) of the RWTH 
Aachen in Germany in 1998. His research fields include grinding and cutting processes for gears, planarization CMP 
technology for semiconductor devices, thin-film formation by spray coating process, measurement and evaluation of 
gear accuracy, characterization of surface topography, and nanomachining of micro machine elements and measuring 
devices. He was awarded as JSME fellow since 2015 and was Vice President of JSPE from 2020 to 2023. He is 
currently Chairman of the Planarization and CMP Technical Committee, President and Executive Committee Member 
of International Conference on Planarization/CMP Technology, and Project General Manager of JSME section 
meeting. He is a member of the JSME, JSPE, JSAT, and IEEE. 
Tetsuro Yamaguchi is currently a Research Assistant in the Department of Mechanical Engineering, Faculty of 
Science and Engineering, at Kyushu Sangyo University. From 2007 to 2019, he worked at Makino Milling Machine 
Co., Ltd. to develop technologies for cemented carbide processing, micro machining, and mirror surface finishing. He 
is currently developing a method for estimation center path motion error of machining center and researching ways to 
improve the precision of motion trajectory.  
31"
4,3Rd Australian Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Au03.20240034,"in this study, we aim to develop a data-driven and personalized retail marketing system based on the relationship between each product and its transaction behaviour. this research will further analyze the correlation between products' transaction histories and customer preferences to refine the personalized retailing system. we segment customer-purchasing behaviour using clustering to enable these characteristics in our retail marketing system. we used correlation analysis and experimental design to engineer and select features. association rules were used to identify causal associations on a transaction dataset that had already been split based on quartile time horizon and customer-purchasing group. the network analysis revealed that the vips' transactions were more complex than the potential customers', meaning that the vips' patterns of purchases were more random, and the potential customers were grouped. potential customer transactions are clustered into small groups, whereas vip transactions are scattered. in main path analysis, the products' core paths are plotted, and the biggest accumulative weight on the graph is eliminated, along with other insignificant associations. an association's critical path analysis determines the most important path. however, since we use historical data for empirical research, real-world datasets should be used to apply our findings for a comprehensive assessment.","marketing strategy, clustering, association rules",,"key findings and analyses in developing a data-driven marketing strategy angela hsiang-ling chen associate professor department of industrial and system engineering chung yuan christian university (cycu) taoyuan city, roc taiwan achen@cycu.edu.tw yun-chia liang professor department of industrial engineering and management yuan ze university (yzu) taoyuan city, roc taiwan ycliang@saturn.yzu.edu sebastian gunawan department of industrial and system engineering chung yuan christian university (cycu) taoyuan city, roc taiwan g11274501@cycu.edu.tw",
5,3Rd Australian Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Au03.20240043,"this paper discusses optimization of the capacitated facility location problem (cflp) under uncertainty in demand and supply. this research proposes an optimization framework that addresses the capacitated facility location problem by considering delivery companies to identify optimal warehouse locations so that orders are met at the lowest cost depending on warehouse capacity. this research was applied to the cities of the kingdom of saudi arabia with high demand for delivery; therefore, census data were taken in the cities available for study, and a small proportion of each city was customers. a novel mixed integer linear programming was proposed and solved by python to obtain the minimum total transportation and fixed costs for warehouse construction. the proposed warehouse sites were presented on a map, and each city was connected to its optimal warehouse. this research investigates the effects of determining the optimal warehouse sites for supplying goods to different cities in saudi arabia with high demand. this paper addressed one of the major problems that most companies face, namely, the capacitated facility locations problem (cflp). a python language based on different libraries was used to solve the problem, and the results were obtained. the results revealed that there were 19 proposed sites distributed throughout saudi arabia for constructing warehouses, which could meet customer demands and minimize transportation costs. the results also demonstrate that optimal warehouse sites can save money, decrease undesirable transportation and inventory costs, and satisfy customer requirements. biography abdulhadi a. altherwi is an assistant professor in the department of industrial engineering at jazan university, jazan, ksa. he earned b.s. in industrial engineering from jazan university, jazan, saudi arabia, master of science in industrial engineering from lawrence technological university, southfield, mi, usa. and phd in systems engineering from oakland university, rochester, mi, usa. he has published conference papers. his research interests include advanced optimization, scheduling, supply chain modeling, and operations research. he is member of ieom and ieee. 34",,,"an optimization approach for capacitated facility location: a case study of delivery companies in saudi arabia abdulhadi a. altherwi assistant professor college of engineering and computer science jazan university jazan, saudi arabia aaaltherwi@jazanu.edu.sa; a.aaltherwi@hotmail.com",
6,3Rd Australian Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Au03.20240044,"aktas found a non-linear relationship between working capital management (wcm) and profitability when the industry median of the wcm indicator was used as the target. this implies a relatively negative relationship between wcm and profitability in firms with excess working capital and a relatively positive one in firms with working capital less than the industry median. however, there are two limitations to the aforementioned study. first, it used only the industry median as an indicator to test the non-linearity of the relationship between wcm and profitability. second, it did not consider socially influential events, such as covid-19. therefore, this study had two objectives. the first is to verify the results obtained when the analysis is conducted for japanese firms using a non-linear model and including the period during which covid-19 occurred. second, we test whether the relationship between wcm and profitability is non-linear using the industry mean as an indicator along with the industry median. we use a non-linear model to analyse the financial data of companies listed on the tokyo stock exchange from 2000 to 2022, which includes the covid-19 period. the results are similar to those of a previous study, which used the industry median for the wcm indicator as the target. however, the analysis using the industry mean for wcm indicators as targets did not yield significant results. this is because some industries had unusual amounts of working capital because of the impact of covid-19.",,,"non-linear relationship between working capital management and profitability in japanese companies koshiro shiba, ayuko komura, and hirohisa hirai department of industrial engineering and management kanagawa university kanagawa, japan r202370142fy@jindai.jp, komura-a@kanagawa-u.ac.jp, hirai@kanagawa-u.ac.jp",
7,3Rd Australian Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Au03.20240045,"most japanese listed companies announce earnings forecasts by the ceos (referred to as ‘management forecasts’). management forecasts are particularly important for investors' decision-making because they are published by managers with inside information. what heuristic decisions do investors make when management forecasts are used? prior studies examined the decisions of investors who received information on the five-year management forecast eps achievement rate and five-year earnings surprise (management forecast eps–actual eps). however, the trend status of the actual eps and management forecasted eps has not been studied. therefore, in this study, we conducted a 4×3 online experiment on the 4 types of trend status of the 3 periods of ‘always increasing’, ‘always decreasing’, ‘down then up’, or ‘up then down’, and 3 types of final year achievement status: achieved, not achieved, and not stated. the participants were 600 japanese stock investors asked to evaluate stock valuation, prospects, reliability, and eps for the next period to test how they make heuristic judgments. the anova results show that judgments were made by looking at the trend only (p<.001) for stock valuation, prospects, trustworthiness, and eps for the next period. it was also evident that decisions based on the management's eps forecast achievement (p<.07) were made only on a decreasing trend. these results suggest that management should emphasise the trend when the actual eps is upward and show the achievement status when it is downward for investors to perceive their company as an attractive investment target.","management forecast, stock valuation, trustworthiness, actual eps trends",,"impact of trends in actual eps and achievement of management's forecasts on investors’ decision-making kaori ojima, ayuko komura and hirohisa hirai department of industrial engineering and management kanagawa university kanagawa, japan r202370110qk@jindai.jp, komura-a@kanagawa-u.ac.jp, hirai@kanagawa-u.ac.jp",
8,3Rd Australian Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Au03.20240046,"accounting fraud is the intentional material misstatement of financial statements or disclosures (in notes to financial statements or sec filings), or the commission of an illegal act that has a direct material effect on financial statements or financial disclosures. accounting fraud reduces public confidence in capital markets and impedes economic development. studies are underway to develop a model for detecting accounting fraud using the descriptions in form 10-k and other reports. this is because researchers believe that by identifying linguistic patterns that mask accounting fraud, a fraud-detection model with high detection accuracy can be built. this study examines the linguistic characteristics that occur when accounting fraud is committed within the text of the md&a section of an annual securities report, constructs a fraud-detection model, and evaluates its effectiveness. based on interpersonal deception theory, we hypothesize that during accounting fraud periods, managers do not refer to their company's business conditions in detail and use more general language, thus reducing word specificity. the results of measuring vocabulary specificity using inverse document frequency (idf), which calculates word scarcity, demonstrated that idf was lower during the accounting fraud period than during the non-fraudulent accounting period. this indicated a significant decrease in vocabulary specificity. based on these results, we constructed a model for accounting fraud detection using idf-weighted features and found that the detection accuracy improved.","accounting fraud, bog of words",,"does the decrease in vocabulary specificity during accounting fraud help to detect accounting fraud? keisuke miyago, natsuki sato, ayuko komura and hirohisa hirai department of industrial engineering and management kanagawa university kanagawa, japan r202370170oe@jindai.jp, r202170129yo@jindai.jp, komura-a@kanagawa-u.ac.jp, hirai@kanagawa-u.ac.jp",
9,3Rd Australian Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Au03.20240048,"traditionally, automation has been leveraged extensively in larger warehouses to streamline processes, reduce human error, and increase productivity. however, small-scale warehouses face unique challenges that complicate the adoption of such technologies. this research is structured around three critical questions: firstly, it delves into the specific challenges these warehouses encounter in adopting automation. secondly, it assesses the impact of various automation technologies, such as agv robots, barcode systems, and ocr scanners, on improving efficiency and productivity. thirdly, it explores effective strategies and best practices for seamlessly integrating these technologies into existing operations. by employing a comprehensive research methodology that includes surveys, interviews, observations, and leveraging the researcher's hands-on experience as a warehouse specialist, the study provides insightful analyses into the automation landscape for small-scale warehouses. the findings highlight significant barriers such as inadequate funding and disparities in access to technology, despite the pivotal role these facilities play in the logistics sector. the study proposes that government incentives or subsidies could facilitate a more equitable adoption of automation technologies. these insights offer practical recommendations for policymakers and warehouse owners, aiming to foster more efficient, less labor-intensive, and technologically advanced operations within these crucial logistics hubs.",robotics,". If this sample is not representative of the entire population of small and middle-scale logistics and warehousing enterprises, the study's generalizability may be limited. Furthermore, many survey questions rely on the views and judgements subjected to respondents. Although these insights are useful, there's a likelihood that they might insinuate elements of subjectivity and even bias into the answers. The study's primary reliance on survey data, a single form of data gathering. he exclusive use of this method may constrain the depth of insights that can be gained. Finally, the study did not deeply explore the specifics of implementation and the potential hurdles that may be encountered during the execution of the proposed solutions. Moreover, it is imperative to acknowledge specific limitations. Firstly, the study's findings and recommendations are subject to the fast-paced evolution of technology and industry trends. This inherent time sensitivity implies that the applicability of the suggested solutions may wane over time if they are not continually revised and tailored to adapt to evolving circumstances. Secondly, the generalizability of the study's findings may have constraints rooted in the context and the sample used for the survey. It is plausible that the results may not universally apply to all small and middle-scale logistics and warehousing enterprises. Additionally, the implementation of the proposed solutions might face limitations due to the availability of resources, including financial, technological, and a skilled workforce. The market dynamics, governmental regulations, and economic conditions are examples of external elements that can affect the effectiveness of automation technology implementation. These outside variables may affect how successfully the suggested remedies work and are outside of the enterprises' control. 6. Conclusion In conclusion, this project has effectively addressed the research questions and has successfully achieved the research objectives. The analysis of survey data have yielded valuable insights into the formidable challenges encountered by small-scale warehouses as they strive to implement automation for optimizing their processes. Chief among these challenges is the substantial financial burden that often obstructs the adoption of automation solutions in small-scale warehouses. These establishments frequently grapple with limited capital and investment capacity, serving as a significant impediment. Our findings have shed light on potential solutions, including government intervention and the imperative need for pilot runs. Pilot tests have proven to be instrumental in shifting prevailing mindsets and facilitating the transition towards automation. Furthermore, our research has delved deeply into the contribution of various automation technologies towards enhancing efficiency and productivity within small-scale warehouses. Despite the prominent barriers, especially the challenge of securing adequate funding, our study underscores the critical need to extend opportunities and trust to Small and Medium Enterprises (SMEs). This empowerment is crucial for SMEs to make meaningful contributions to economic growth and transformation. A compelling aspect that has emerged is the remarkable synergy among barcode scanners, Automated Guided Vehicles (AGVs), and OCR scanners. These technologies effectively complement each other, streamlining processes within small-scale warehouses and delivering tangible benefits. The collaborative approach optimizes inventory management, enhances order fulfillment accuracy, and reduces operational costs. Our exploration of effective strategies and best practices for implementing automation in small-scale warehouses has also provided essential insights. The survey results underscore the significance of conducting pilot tests to assess the feasibility and benefits of automation. Furthermore, reskilling and educating employees are vital components of successful automation adoption. Providing the workforce with technological knowledge ensures they can leverage 49",refining warehouse operations by implementing collaborative robots and automation: a survey wang yuan school of business singapore university of social sciences singapore 599494 wangyuan@suss.edu.sg zhao qitong school of business singapore university of social sciences singapore 599494 qzhao@suss.edu.sg,"References 
Adams, N.D., Warehouse and Distribution Automation Handbook, 1996. 
Ali, S. S., & Kaur, R., Exploring the impact of technology 4.0 driven practice on warehousing performance: a hybrid 
approach. Mathematics, 10(8), 1252, 2022. 
Azadeh, K., Koster, R.M., & Roy, D., Robotized and Automated Warehouse Systems: Review and Recent 
Developments. Transportation Science, 53, 917-945, 2019. 
Baker, P., & Halim, Z.I., An exploration of warehouse automation implementations: cost, service and flexibility issues. 
Supply Chain Management, 12, 129-138, 2007. 
Bogue, R., Growth in e-commerce boosts innovation in the warehouse robot market. Industrial Robot, 43, 583-587, 
2016. 
Bogue, R., Warehouse robot market boosted by Covid pandemic and technological innovations. Industrial Robot, 49, 
181-186, 2021.
Dhaliwal, A., The Rise of Automation and Robotics in Warehouse Management, 2020. 
Fager, P., Sgarbossa, F., & Calzavara, M., Cost modelling of onboard cobot-supported item sorting in a picking 
system. International Journal of Production Research, 59(11), 3269-3284, 2022. 
Glynn, F., & Cook, C., Collaborative mobile robots: Bringing greater productivity and flexibility to warehouse 
operations. Journal of Supply Chain Management, Logistics and Procurement, 2022. 
Horváth, D., & Szabó, R. Z., Driving forces and barriers of Industry 4.0: Do multinational and small and medium-
sized companies have equal opportunities?. Technological forecasting and social change, 146, 119-132, 2019. 
Koster, D.M., & René, B.M., Automated and Robotic Warehouses: Developments and Research Opportunities. 
Logistics and Transport, 38, 33-40, 2018. 
Sun, X., Yu, H., Solvang, W. D., Wang, Y., & Wang, K., The application of Industry 4.0 technologies in sustainable 
logistics: a systematic literature review (2012–2020) to explore future research opportunities. Environmental 
Science and Pollution Research, 1-32, 2022. 
Biographies 
Wang Yuan Jessica is a Senior Lecturer at Singapore University of Social Science (SUSS). Before that she was a 
Research Assistant Professor at Department of Industrial and Systems Engineering in National University of 
Singapore. She received her PhD degree in Optimization and Simulation, with specialization in transportation and 
logistics system at National University of Singapore 2012. Her major research interests include Mathematical 
Modeling, Complex System simulation and optimization. She has published 30+ high quality journal papers, such as 
50"
