,Title,Abstract,Keywords,Conclusion,Authors,References
0,"Increasing Ambulance Capacity With A Lean Toc Approach  Bernardo Villarreal, Fernando González Aleu, Arturo Quezada, Gabriela Morales &","the measure of ambulance cycle time is of particular interest in the performance of emergency medical systems (ems). its value determines the ambulance capacity of the operations system of an ems institution. for a given number of ambulances in operation, as the value of the average ambulance cycle time increases, total ambulance capacity for the system is reduced. additional impacts resulting from this situation are; an increase on the average ambulance response time and patient´s health risk due to the unavailability of ambulances; and a greater need of ambulance replacement investment requirements and operating cost. this work suggests an improvement approach based on theory of constraints (toc) and elimination of waste for reducing ambulance cycle time. the approach is applied to a mexican ems institution based on metropolitan monterrey. results of the application are provided.","bottleneck, waste reduction",,"aracely carranza departamento de ingeniería universidad de monterrey san pedro garza garcia, n.l., mexico bernardo.villarreal@udem.edu, fernando.gonzalezaleu@udem.edu, arturo.quezada@udem.edu, gabriela.morales@udem.edu, aracely.carranza@udem.edu josé arturo garza - reyes derby business school the university of derby derby, de22 1gb, uk",
1,Waste Cooking Oil As An Energy Source,"almost all cities and towns in papua new guinea are producing tonnes of waste vegetable oils annually, mainly from industrial deep fryers in potato processing plants, snack food factories, fast food restaurants and institutional dinning facilities. these waste vegetable oils are directed to waterways, rivers and finally into the ocean which destroys the ocean shores and damaging the environment. with increasing population, not only the demand for cooking oil will increase but also the environmental problems caused by the waste cooking oil. most brands of cooking oil that is used in papua new guinea are from locally produced palm oil. palm oil consists mainly of triglycerides made up of a range of fatty acids and contains other minor constituents, such as free fatty acids and non-glyceride components. this composition determines the oil’s chemical and physical characteristics. this is an attempt to improve the waste vegetable oil’s chemical and physical characteristics that will allow the oil to be used as an energy source and at the same time reducing the associated environmental problems. it has been observed that the waste cooking oil can be converted into a useful energy source using the transesterification process. the converted fuel has been tested and found its performance to be equivalent to petroleum diesel.","vegetable oil, biofuel, biodiesel, renewable energy, triglycerides","A successful attempt has been made to make use of the waste cooking oil from the student’s dinning facilities as an energy source. The results are summarized as follows: 1. The waste cooking oil has been successfully converted as an energy source. 2. The biodiesel fuel produced from waste cooking oil is comparable with petroleum diesel. 3. Visual inspection of the exhaust gases indicates clean and environmentally friendly emissions being released from the exhaust system without any thick smoke. Acknowledgements The author would like to express his sincere thanks and appreciation to the final year students especially, Albert Warkia, Ephraim Guan, Terence Sadua and Rodney Donald for carrying out the experiment at the department Laboratories. The author would also like to thank the laboratory Technicians for assisting in carrying out the experiments in the laboratory.","john y. pumwa department of mechanical engineering papua new guinea university of technology lae, mp 411 papua new guinea jpumwa@gmail.com, john.pumwa@pnguot.ac.pg",
2,Input Uncertainty Quantification On Supply Chain Simulation  Optimization Using Bayesian View,"accounting for uncertainties has been a profound feature for a robust simulation study. various attempts have been dedicated to incorporate such uncertainties by means of quantification, reduction, and risk mitigation and assess the effectiveness of such attempts in various types of queueing systems representing generic models with wide applications. in contrast, this study will focus on exploiting the potential uses of input uncertainty quantification in updating the credible confidence interval resulting from the bayesian approach on treating the input uncertainties. more specifically, this study deals with problems emerging in supply chain settings where the decisions are highly inter-related representing systems with complex interaction in its decision variables. the initial findings suggest that the traditional approach which relies either on a naive point estimate or even a conventional frequentist confidence interval that assumes perfect input modeling may lead to biased decisions, and hence yielding a sub-optimal result. furthermore, when the data available for input modeling is very limited, therefore constitutes high risks and dominant input uncertainties, the frequentist view will likely depart further from the optimality when one conducts a simulation optimization. thus, mechanisms accounting for input uncertainty using bayesian models should be favored as they account well for the associated risk inherited from input uncertainty.","input uncertainty, bayesian model",,"mansur maturidi arief industrial and operations engineering, university of michigan ann arbor, mi 48105, usa mansur@umich.edu",
3,A System Dynamic Approach Of Patient Satisfaction In India’S  Leading Healthcare,"healthcare systems face challenges including diminishing resources and increasing demands. the challenges need to be balanced in this complex system of systems to ensure a sustainable quality of life. sustainability considers the needs of future generations without compromising the needs of current generations. the social component of sustainability is one of the important areas in healthcare sustainability. the social component focuses on considerations such as equity, empowerment, accessibility, participation, cultural identity, and institutional stability. patient satisfaction is a key factor in the social element. patient satisfaction represents patient fulfillment in regards to the cost, accessibility to services and resources, and patient wellbeing. it is analogous to “customer satisfaction”. a systems thinking approach is applied to analyze the social aspect in healthcare systems. this paper explores important factors and factor relationships in healthcare social sustainability related to patient satisfaction using a system dynamics approach.","healthcare, systems thinking, system dynamics",,"1maria s. sebastin, school of business, amrita vishwa vidyapeetham, bengaluru, karnataka, india s_mariasabastin@blr.amrita.edu, ssebastin@mites.amrita.edu 2mridula sahay, amrita school of business, amrita vishwa vidyapeetham university, coimbatore, tamil nadu, india corresponding author - 2mridulasahay2001@hotmail.com, mridulasahay@gmail.com",
4,Environmental Impact Assessment For Setting Up A Biogas  Plant,"the production of biogas from municipal sewage sludge as an alternative source of energy has become topical. the healthy, safety and environmental considerations are of utmost importance especially the environmental impact assessment for setting up, commissioning, operating and decommissioning the biogas plant. healthy and safety considerations for noise, dust emissions as well as gaseous emissions from the process must be minimized. the socio- economic benefits that come with the setting up of a biogas plant such as employment creation must be maximised.","biogas, energy","Biogas production provides an alternative source of energy for communities. However there is need to be aware of the health, safety and environmental considerations during the setting up, operation and closure of a biogas plant so that the environment and the personnel are protected.","m. m. manyuchi* bioenergy and environmental technology centre university of johannesburg, south africa department of chemical and process engineering, manicaland university of applied sciences, zimbabwe *mmanyuchi@uj.ac.za or mercy.manyuchi@gmail.com c. mbohwa bioenergy and environmental technology centre university of johannesburg, south africa cmbohwa@uj.ac.za e. muzenda bioenergy and environmental technology centre university of johannesburg, south africa department of chemical, materials and metallurgical engineering, faculty of engineering and technology, botswana international university of science and technology, p bag 16, palapye, botswana emuzenda@uj.ac.za",
5,Linear And Exponential Kinetic Modelling For Biogas  Production In Municipal Waste,"in this paper, the potential to harness biogas from municipal waste is investigated and possible models that explain the kinetics derived. municipal waste was anaerobically digested over a 60 day period at 37°c in 250 ml digesters. the cumulative biogas produced increased with increase in the digestion time. the experimental data was modelled for both linear and exponential equations in excel. the linear equation, y = 15.3 + 1.26 fully described the linear behaviour in biogas generation in comparison to the exponential model. this was also shown by the r2 value which showed the superiority of the linear model against the exponential model.","biogas, exponential model, linear model, municipal waste 31","The biodegradable wastes from municipalities offer an attractive raw material for biogas generation, an alternative source of renewable energy. Cumulative biogas generation from municipal waste can best be modeled by a linear model as opposed to an exponential model.","m. m. manyuchi* bioenergy and environmental technology centre university of johannesburg, south africa department of chemical and process engineering, manicaland university of applied sciences, zimbabwe *mmanyuchi@uj.ac.za or mercy.manyuchi@gmail.com c. mbohwa bioenergy and environmental technology centre university of johannesburg, south africa cmbohwa@uj.ac.za e. muzenda bioenergy and environmental technology centre university of johannesburg, south africa department of chemical, materials and metallurgical engineering, faculty of engineering and technology, botswana international university of science and technology, p bag 16, palapye, botswana emuzenda@uj.ac.za",
6,Techno-Economic Feasibility For Recovering Biogas In A Bio  Augmented Municipal Sewage Plant,"a techno-economic assessment study was conducted to consider the feasibility of recovering biogas in a bio agumentated municipal sewage treatment plant. a sewage plant with a capacity of approximately 20 ml/day and a plant operating capacity of 60% for 24 hours were considered. the sewage sludge analysis indicated a high total solids and chemical oxygen demand content. biogas generation was monitored over a 30 day period with hycura as the bio augmentation media at 0.05 g/l. biogas with a methane content of 78% was achieved and the digestate collected as bio solids was rich in nitrogen, phosphorous and potassium. the plant had the capacity to produce 1 380 kwh of electricity per day and if a total investment of 2 million is made, a payback period of 5 years at an in internal rate of return of 18% will be realized.","bio augmentation, biogas, bio solids",The bio augmentation of sewage sludge allows for the production of high methane content biogas as high as 78%. An economic assessment for generating electricity from a bio augmented municipal sewage plant indicated that it is economically viable to generate biogas electricity as well as consider the bio solids for sale as bio fertilizers. A net present value of $1 186 000.00 was realised with a payback period of 5 years and internal rate of return of 18%.,"m. m. manyuchi* bioenergy and environmental technology centre university of johannesburg, south africa department of chemical and process engineering, manicaland university of applied sciences, zimbabwe *mmanyuchi@uj.ac.za or mercy.manyuchi@gmail.com c. mbohwa bioenergy and environmental technology centre university of johannesburg, south africa cmbohwa@uj.ac.za e. muzenda bioenergy and environmental technology centre university of johannesburg, south africa department of chemical, materials and metallurgical engineering, faculty of engineering and technology, botswana international university of science and technology, p bag 16, palapye, botswana emuzenda@uj.ac.za",
7,Stem Approach On Playing Video Games  Mason Chen,"this stem project is to demonstrate how to play video game through stem approach and learning science and statistics. kids are playing video games too long and parents do not want kids to play video games since most video games are not developing critical thinking. hill climb car racing game was chosen not based on commercial rating but on potential of applying statistical data-driven methodology. the author took stem approach: science (physics, mechanics), technology (car upgrading), engineering (failure mode), and math (geometry, trigonometry and statistics). based on the engineering failure mode analysis and scientific understanding, author can develop a systematic car upgrading system through statistical modeling to optimize car performance. simple linear regression was conducted to quantify the roi return (car travelling distance) of investment (car grading cost). the regression model accuracy has been improved from original 66% (random playing mode) to 92% (systematic playing mode). the roi slope has been improved from 147.2 to 512.4 meter/upgrade unit. the clustering analysis grouped the similar field stages with common challenges and science which has helped upgrade car to support multiple stages. the best car of each stage has matched well with literature research. it’s a very successful stem project on playing video games.","roi, regression, cluster","This video game car racing project has successfully integrated four STEM elements (Science, Technology, Engineering and Mathematics) in one STEM Project. Team has applied the Data Mining Clustering Analysis on grouping the similar stages into Cluster Fields. Each field has higher correlation with particular car technology associated field characteristics. Players can choose the right car and upgrade the right technology within each field to shorten the playing time significantly. By following the systematic data-driven and engineering problem solving approach, team has improved both Performance Index and Model Accuracy significantly. The most excited of this STEM project is that our kids can play video games while learning statistics and engineering problem solving (STEM approach). Acknowledgements Special thanks to Chia Lin and Chao-Yuan Chen for supporting our research. Thanks to the technical support staff at JMP for providing us the Data Mining techniques used herein.","stanford online high school, palo alto, ca, usa mason.chen.training@gmail.com",
8,Use Of Improvement Heuristics For Solving A Vehicle Routing  Problem: The Case Of A Moroccan Company,"this article aims to illustrate the use of improvement heuristics for solving a vehicle routing problem with time constraints. we present, at first, a state-of-the-art about vehicle routing problems (vrp) by zooming in the vrp with time windows. we then present the possible methods of resolution proposed in the literature. subsequently, we study the case of the moroccan post office for postal delivery in the fes- meknes-oujda region. to cope with the rapid changes in its environment, moroccan post office is engaged in a process of continuous improvement of its transport network. this approach serves both the objectives of improving the quality of service and logistical and economic rationalization. it is in this context that our work fits in. we have tried to improve the postal routing network by using the improvement heuristic based on a set of scenarios in order to arrive at a tactical planning of routing network and efficient management of vehicle fleet while respecting in the same time quality, time and cost constraints.",,"This article has highlighted the different elements of routing problem in the FMO region. It fits within the vehicle routing problems with time windows. So in this work, we have presented a state-of-the-art about vehicle routing problems (VRP). We then presented the possible methods of resolution proposed in the literature. We have studied the case of the Moroccan post office for postal delivery in the Fes-Meknes-Oujda region. We have tried to improve the postal routing network by using the improvement heuristic based on a set of scenarios in order to arrive at a tactical planning of routing network and efficient management of vehicle fleet while respecting in the same time quality, time and cost constraints. The main contribution of this work is to provide workable solutions to a real case of distribution. Among other things, network optimization product to potential savings in time and distance while promoting efficient use of transport vehicles.","imane moufad laboratory of energy & sustainable development (lpe2d) sidi mohamed ben abdellah university - est, road of imouzzer - bp: 2427 - fez, morocco imane.moufad@gmail.com fouad jawab lpe2d & laboratory of international management decision techniques and logistics sidi mohamed ben abdellah university - est, road of imouzzer - bp: 2427 - fez, morocco jawabf@gmail.com",
9,A Methodology For Measuring The Ecological Footprint Of  Freight Transport In Urban Areas: A Case Study Of A Moroccan,"the urban freight transport (uft) plays an important role in the quality of life in urban areas. previously, strategic decisions were taken with a view of economic and functional optimization; they now take the ""green"" turn, taking also into account the ecological impacts. therefore, the purpose of this article is to focus on the ecological weight of uft. we first delineate the challenges of green urban freight transport. secondly, we review the approaches to achieving an ecological balance of the urban freight transport. we develop the methodology used to measure the carbon footprint of the urban freight transport and energy consumption. and then, our case study concerns the flow of goods between all the economic establishments of the city of fez. the analysis of the results obtained makes it possible to draw a number of conclusions which we will present in the form of recommendations.",case study 3220,"In this article, we studied the situation of the urban freight transport of the city of Fez. We proposed a methodology for measuring the ecological footprint of the UFT. We tried, first of all, to delineate the challenges of green urban freight transport. Secondly, we presented the approaches using for measuring the ecological footprint of the UFT. Then, we presented our proposed methodology. For reasons of efficiency and neutrality and to collect the technical data related to our methodology, a mixed survey method was adopted. The technique we used is halfway between the qualitative analysis by semi-directive interview and the support of the quantitative analysis. It goes beyond a questionnaire survey since the goal is to meet the respondent. The questionnaire submitted to the persons interviewed comprises twenty questions. It consists of two parts, respectively, consisting of ten questions. One is the categories of vehicles, fuel consumption, tonnage, and so on. The second consists of questions concerning companies and their vehicle fleets. The questionnaire was completed directly by interviewees during a half-hour interview. Using this data we calculated the CO2 emissions and the energy consumption for different category of vehicle of the urban freight transport of the city of Fez. As a result, the fuel consumption for the year 2016 is around 26250 tep, for which the for-hire transport accounts for almost 62% of the total. Concerning the CO2 emissions, we can conclude that the UFT is a major emitter of GHGs, in particular the CO2 emissions. In the city of Fez, which is the subject of our case study, vehicles with a GVW between 3.5 and 8 t emit almost 14 kg of CO2. On the other hand, light-duty vehicles (LDV) issue 8 kg in the case of for-hire vehicles and 3 kg in the case of own-account vehicles. Thus semi-trailers heavy-duty vehicles (HDV) emit almost 18 kg of CO2.","city imane moufad laboratory of energy & sustainable development (lpe2d) sidi mohamed ben abdellah university - est, road of imouzzer - bp: 2427 - fez, morocco imane.moufad@gmail.com fouad jawab lpe2d & laboratory of international management decision techniques and logistics sidi mohamed ben abdellah university - est, road of imouzzer - bp: 2427 - fez, morocco jawabf@gmail.com",
