,Title,Abstract,Keywords,Conclusion,Authors,References
26,Development Of An Automated Coal Mine Methane Extraction  System,"the purpose of this project was to develop an automated coal mine methane control system for methane gas extraction from active and abandoned coal mine roofs, the lightest gas in coal mines. zimbabwe has the richest deposits of methane gas in coal beds in southern africa, which accumulates into the underground coal mines during mining operations and abandoned underground coal mines. almost 50% of the energy expended in coal mines goes to the ventilation system to ventilate the accumulated explosive gas which is also a source of clean energy. due to the lack of cost-effective technology to capture and fully harness this coal mine methane gas, its accumulations are resulting in 10+% downtime which is a huge loss to coal mining companies such as hwange colliery in zimbabwe. analysis of methane gas behavior in terms of emission and accumulation was done, circuit designing, conceptual modeling, simulations, and 3d modeling. a system was developed which could capture methane gas through a suction process. a model of the system was developed and tested which could detect, monitor, and extract coal mine methane gas. this project is recommended for methane gas extraction inactive underground and abandoned underground coal mines in zimbabwe and sub-saharan africa and right page margins and justified.","coal mine, methane extraction, keyword 3","The developed concept which can detect, control and extract methane from underground coal mines can be successfully applied in Hwange. The high methane gas emissions being recorded by Shangani Energy Exploration Proceedings of the International Conference on Industrial Engineering and Operations Management Nsukka, Nigeria, 5 - 7 April, 2022 IEOM Society International 269","lovejoy gushungo department of industrial and manufacturing engineering, harare institute of technology, harare, zimbabwe. portia mupfumira department of industrial and manufacturing engineering, harare institute of technology, harare, zimbabwe daramy vandi von kallon department of mechanical and industrial engineering technology, university of johannesburg, johannesburg, south africa dkallon@uj.ac.za","References  
Chauke, N.V., Kallon, D.V.V., and T. Kunene. T., Design Development of Transnet Pressure Vessel to Mitigate the 
Problems of Welding Misalignment, Proceedings of the Open Innovations (OI) conference, pp. 437– 451, Cape 
Town, South Africa, 2-4 October, 2019.  
Health 
and 
Safety 
Executive. 
The 
selection 
and 
use 
of 
flammable 
gas 
detectors, 
Available: 
https://www.hse.gov.uk/pubns/gasdetector.pdf, 2011.  
Kissel, F.N. Handbook for Methane Control in Mining. Available: https://www.cdc.gov/niosh, pp. 3-27, 2006. 
Mandal, R., Dutta, S., Chaulya, S., and Prasad, G., Application of gas monitoring sensors in underground coal mines 
and hazardous areas, International Journal of Computer Technology and Electronics Engineering, vol. 3, no. 3, 
pp. 9-23, 2013. 
Mukwakwami, 
N.J., 
Coal 
Bed 
Methane: 
A 
clean 
energy 
elixir 
for 
Zimbabwe, 
Available: 
https://projekt263.wordpress.com/2013/01/04/coal-bed-methane-a-clean-energy-elixir-for-zimbabwe/, 2013.  
Mzezewa, C.T., and Murowe, C.S., Renewable Energy Market study, 2017.  
Talkington, C., Best Practices in CMM Project Development Workshop on Promoting Coal Mine Methane (CMM) 
for 
Energy, 
Available: 
https://www.epa.gov/sites/default/files/2016-
04/documents/gmi_kz_seminar_pdevelopment_talkington_508.pdf, 2015.  
Tshitema N., Kallon D.V.V. and Laseinde O.T., Investigation of radial expansion of hollow tubular devices for support 
of underground mining excavations, Proceedings of the International Conference on Industrial Engineering and 
Operations Management, pp. 381–387, Harare, Zimbabwe, December 7-10, 2020.  
Xiaodong, Z., Yuegang, T., and Yan, H., Research and application of embedded technology in remote network 
monitoring system of coal mine, Proceedings of the 26th Chinese Control and Decision Conference (2014 
CCDC), pp. 4112-4116, Changsha, China, 31 May-2 June, 2014.  
Zhang, Y., Yang, W., Han, D., and Kim, Y.I., An integrated environment monitoring system for underground coal 
mines—Wireless sensor network subsystem with multi-parameter monitoring, Sensors, vol. 14, no. 7, pp. 13149-
13170, 2014. 
 
Proceedings of the International Conference on Industrial Engineering and Operations Management 
Nsukka, Nigeria, 5 - 7 April, 2022
IEOM Society International
270"
27,Technology Acceptance Model E-Learning   For Government,"government plays a role in providing services to the community with the best service, so one of the methods used is the adoption of information technology to support the government's goal of providing the best service. e-learning is one of the systems used by the government to transform knowledge for its employees so that government employees can provide the best possible service to society. however, the implementation of e-learning in the government has obstacles such as the internet, e-learning systems, lack of awareness of e-learning and others. the purpose of this research is to provide a solution for proceedings of the international conference on industrial engineering and operations management nsukka, nigeria, 5 - 7 april, 2022 ieom society international 271",,,"inayatulloh information systems department school of information system bina nusantara university jakarta, indonesia 11480 inay@ binus.ac.id siti elda hiererra information systems department school of information system bina nusantara university jakarta, indonesia 11480 elda.siti@binus.ac.id prasetya cahya s information systems department school of information system bina nusantara university jakarta, indonesia 11480 prasetyacs@ binus.ac.id rivaldhy n. muhammad study program of law, faculty of law, social and political sciences open university,indonesia valdhymuhammad1@gmail.com deny jollyta institut bisnis dan teknologi pelita indonesia deny.jollyta@lecturer.pelitaindonesia.ac.id emi suwarni universitas teknokrat indonesia. emisuwarni@teknokrat.ac.id",
28,Integration Model Social Learning And Learning  Management System For Smes,"facebook and instagram have brought us closer than before. social media has recently grown in popularity in the education market. it enables instructors and students to connect outside of the formal classroom setting, exchange ideas, form peer groups to discuss curriculum content and activities, and create social circles to share their opinions about the course. the increase in social media users has the opportunity to make social media a tool for content development and distribution, one of the interesting combinations is the combination of social media and e-learning or social e-learning. the weakness of social e-learning is the unavailability of learning management, making it proceedings of the international conference on industrial engineering and operations management nsukka, nigeria, 5 - 7 april, 2022 ieom society international 276",,,"inayatulloh information systems department school of information system bina nusantara university jakarta, indonesia 11480 inay@ binus.ac.id enggal sriwardiningsih, management department, binus business school, bina nusantara university, jakarta, indonesia, enggal@binus.ac.id maisyarah rahmi hasan islamic economic law department faculty of sharia universitas islam negeri sultan aji muhammad idris samarinda, maisyarahrahmi@iain-samarinda.ac.id rivaldhy n. muhammad study program of law, faculty of law, social and political sciences open university,indonesia valdhymuhammad1@gmail.com deny jollyta institut bisnis dan teknologi pelita indonesia deny.jollyta@lecturer.pelitaindonesia.ac.id siti elda hiererra information systems department school of information system bina nusantara university jakarta, indonesia 11480 elda.siti@binus.ac.id",
29,Mobile Learning With Augmented Reality To Reduce  The Risk Of Medical Malpractice,"the high level of medical malpractice has a negative impact on patients with a very serious risk of loss. one of the causes of medical malpractice is an error in carrying out medical actions because knowledge about medical actions such as the surgical process comes from theories and concepts not on actions on real objects, even if they are carried out on real objects, they are limited to high costs. augmented reality (ar) is an interactive experience of a real- world environment where the objects that reside in the real world are enhanced by computer-generated perceptual information. the purpose of this research is to build a mobile learning model with augmented reality technology for medical personnel to reduce practice malls. the research method uses a qualitative approach through literature review and observation.","malpractice, augmented reality, nigeria",,"inayatulloh information systems department school of information system bina nusantara university jakarta, indonesia 11480 inay@ binus.ac.id ade lola yorita astri universitas dinamika bangsa jambi lolayoritaastri@unama.ac.id ade fadli fachrul stid di al hikmah. jakarta, indonesia adefadli1987@binus.ac.id sastya hendri wibowo informatics engineering study program, faculty of engineering, university of muhammadiyah bengkulu, indonesia sastiahendriwibowo@gmail.com rofiq noorman haryadi sekolah tinggi ekonomi bisnis islam syariah bina mandiri bogor, indonesia 11480 rofiq@binamandiri.ac.id rizky maulana department of economics, faculty of economics and management, ipb university bogor, indonesia rizky.maulana@apps.ipb.ac.id",
30,Comparative Analysis And Evaluation  Between Traditional And Online Learning In Engineering,"due to the covid-19 pandemic, face-to-face interactions are prohibited by the government, pushing various institutions to shift from the traditional to the online style of teaching. however, the question is whether online learning is as effective as the traditional learning mode. this research explores the learning experience and current issues within engineering education. it compares the learning experience between traditional learning and the enriched virtual mode of learning in introduction to engineering. the researchers conducted the study at the university of santo tomas, where they identified two groups of students. the control group consists of students from the traditional learning method, and the experimental group consists of students from the enriched virtual mode. the researchers used the mann-whitney-u test to see if there is a significant difference between groups under the factors chosen by the researchers that affect the learning experience. the main findings of the research state that there is no significant difference between the control and experimental groups in learning effectiveness, student performance, and student confidence. researchers found a significant difference between the two groups in the two dependent variables, student satisfaction and faculty interaction. the study concluded that online learning is as significant as traditional learning methods and is even superior to the traditional method in some factors used in the study. lastly, the researchers recognize that online learning can be adapted as the learning tool used in delivering introduction to engineering in the faculty of engineering at the university of santo tomas.","online, learning, engineering, education",,"education, focused on introduction to engineering mary s. dedel, daryl n. magdurulan, kristian q. malaluan and bea m. santos department of industrial engineering university of santo tomas, españa boulevard, sampaloc, manila, 1008, philippines marydanielle.dedel.eng@ust.edu.ph; darylbianca.magdurulan.eng@ust.edu.ph; kristianjheffrey.malaluan.eng@ust.edu.ph; beaalexis.santos.eng@ust.edu.ph asst. prof. charmina lou c. bautista, mes department of industrial engineering university of santo tomas, españa boulevard, sampaloc, manila, 1008, philippines ccbautista@ust.edu.ph","References  
Alhih, M., Ossiannilsson, E., and Berigel, M., Levels of Interaction Provided by Online Distance Education     
Models.,EURASIA Journal of Mathematics, Science and Technology Education, vol.13,no. 6, 2017. 
Aragoni, C.,Work and the Purpose of College, Liberal Education,pp.4-4,2020. 
Bergeler, E., and Read, M. F., Comparing learning outcomes and satisfaction of an online algebra-based physics 
course with a face-to-face course. Journal of Science Education and Technology, vol. 30, no. 1, pp.  97-
111,2020 
Cabaces, D., Engineering Education in The Philippines. Available:      
https://www.researchgate.net/publication/332670863_Engineering_Education_In_The_Philippines., 2018. 
Elfaki, N., Abdelrahim, R., and Ahmad, I., International Medical Journal. Impact of E-learning vs. Traditional  
Learning on Students' Performance and Attitude. Retrieved March 15, 2021, Available: 
https://www.researchgate.net/publication/338528127_Impact_of_elearning_vs_traditional_learning_on_stu
dents'_performance_and_attitude 
Proceedings of the International Conference on Industrial Engineering and Operations Management 
Nsukka, Nigeria, 5 - 7 April, 2022
IEOM Society International
295"
31,Collaborative Learning With E-Learning For Higher  Education: Conceptual Model,"education in higher education requires extensive knowledge exploration to increase students' knowledge which is not enough to be obtained through e-learning provided by universities alone. collaborative learning has the potential to increase students' knowledge through online and onsite interactions with sources of knowledge from outside the institution. therefore, integration between campus and knowledge sources from outside the campus will maximize student knowledge. the purpose of this research is to create a model that integrates the learning management system with the concept of collaborative learning to support and maximize student learning in higher education. the research method uses a qualitative approach through a literature review about the weaknesses of lms and the potential of collaborative learning as well as observing student learning activities in higher education.","education, lms, institution",,"inayatulloh information systems department school of information system bina nusantara university jakarta, indonesia 11480 inay@ binus.ac.id rozali toyib universitas muhammadiyah bengkulu, indonesia rozalitoyib@umb.ac.id destiana kumala sekolah tinggi ekonomi bisnis islam syariah bina mandiri bogor, indonesia 11480 destiana.kumala@binamandiri.ac.id rajiv dharma mangruwa communication and business-telkom university, bandung, indonesia azman hashim international business school – university of technology malaysia , malaysia rmangruwa@telkomuniversity.ac.id indra kusumadi hartono information systems department school of information system bina nusantara university jakarta, indonesia 11480 indrakh@ binus.ac.id",
32,Ameliorating The Effects Of Time Overrun In The Execution  Of Capital Infrastructure Projects,"considerable effort and resources are being devoted to infrastructure development in many developing economies. unfortunately, many of these mega projects remain ideas for many years, some abandoned at different stages of completion and the few that were completed were achieved with significant time overrun. the uncompleted projects have contributed to the increase in infrastructure deficit. therefore, the effective management of the time component during the execution of capital infrastructure projects significantly increases the possibility of completing parts of or the complete project on schedule, thus reducing the negative effects of inflation. in this regard, it is imperative to explore a functional approach on how to achieve the execution of capital projects on schedule. the multiple sites case study strategy of qualitative research, using comparative analysis, was adopted to examine how building and highway improvement projects were executed within their time schedules. the findings revealed that the concept of phase development and fragmentation, using multiple contractors, was used for the execution of the projects. the two projects were executed within the time schedule, reducing the infrastructure deficit, ameliorating the negative effects of inflation, and resulting in value for money for the client.",,,"edoghogho ogbeifun civil engineering department faculty of engineering university of jos edobunmi@gmail.com jan-harm c pretorius postgraduate school of engineering management, faculty of engineering and the built environment, university of johannesburg, jhcpretorius@uj.ac.za","References  
Adnan, H., Rosman, M. R., Rashid, A. Z. Z., Yusuwan, N. M., and Bakhary, N. A., Application of Delphi expert 
panel in joint venture projects. IOP Conference Series: Earth Environmental Science. Pp. 117, 2018. 
Adukpo, E. S., and Leiringer, R., Client project governance capabilities: unpacking the concept and governance 
mechanisms in practice, Proceedings, 32nd Annual Conference of the Association of Researchers in Construction 
Management (ARCOM 2016), Manchester, UK., 5-7 September 2016, pp. 165-174, 2016.  
Akintan, O. A., and Morledge, R., Improving the collaboration between main contractors and subcontractors within 
traditional construction procurement, Journal of Construction Engineering, article ID 281236, pp. 1-11, 2013. 
Alzahrani, J. I., and Emsley, M. W., The impact of contractors’ attributes on construction project success: a post 
construction evaluation, International Journal of Project Management, vol. 31, pp. 313-322, 2013.  
Atkinson, R., Project management: cost, time and quality, two best guesses and a phenomenon, it’s time to accept 
other success criteria, International Journal of Project Management, vol. 17, no. 6, pp. 337-342, 1999. 
Babatunde, S. O., Opawole, A., and Ujadughe, I. C., An appraisal of project procurement methods in the Nigerian 
construction industry, Civil Engineering Dimension, vol. 12, no. 1, pp. 1-7, 2010. 
Bogsnes, B., The end of performance management (as we know it) – why more self-regulation is needed and how 
beyond budgeting can help, Proceedings, PMA 2014 Project Management Association Conference, pp. 7-10. 
Accessed June 30, 2016, 2014. 
Brady, T., and Davis, A., From hero to hubris – reconsidering the project management of Heathrow’s Terminal 5. 
International Project Management, vol. 28, pp. 151-157, 2010. 
Braun, V., and Clarke, V., Using thematic analysis in Psychology, Qualitative Research in Psychology, vol. 3, pp. 
77-101, 2006. 
Dainty, A. R. J., Briscoe, G. H., and Millett, S. J., Subcontractor perspectives on supply chain alliances, 
Construction Management and Economics, vol. 19, pp. 841-848, 2001.  
Proceedings of the International Conference on Industrial Engineering and Operations Management 
Nsukka, Nigeria, 5 - 7 April, 2022
IEOM Society International
312"
33,Improving On Machine Reliability And Productivity  Through Data Analysis,"the objective of the manufacturing industry is to produce quality and quantity of goods to satisfy existing customer base, expand market sphare, remain competitive and profitable. however, achieving these ideals depend largely on the reliability of the machines in the production line. therefore, it is necessary to explore the impact of machine reliability on production and profiability in a manufacturing industry by analysing and interpreting the operational information in the computerised maintenance management system (cmms) database.this research adopted the principle of action research, involving a two-year longitudinal analysis of the operational information in the database of the machines in the production line of adcock ingram critical care (aicc) and benchmarking the same with that of adcock ingram health care (aihc), a similar pharmaceutical industry. it focused on how aihc used the factors of total breakdowns, total down time, mean time between failure (mtbf) and the mean time to repair (mttr) to improve on the reliability of machines in their production network. the analysis was complemented with interviews of participants from inter-related units of the same industry. the findings revealed that in all the areas of measurement in 2017, the machines in the production line of aicc performed below the benchmark of aihc. however, in 2018, there were appreciable improvements, due to the practice of preventive maintenance. therefore, the introduction of appropriate cmms in maintenance operations, including the detailed analysis of operational information and benchmarking, provides a useful learning curve to improve on the reliability of machines in the production line of manufacturing industries.","action research, benchmark",,"patrick pasipatorwa postgraduate school of engineering management, faculty of engineering and built environment, university of johannesburg, johannesburg, south africa pasipatorwap@gmail.com edoghogho ogbeifun civil engineering department, faculty of engineering, university of jos, jos, nigeria. edobunmi@gmail.com jan-harm c. pretorius postgraduate school of engineering management, faculty of engineering and built environment, university of johannesburg, johannesburg, south africa jhcpretorius@uj.ac.za","References 
Adoghe, A.U., Awosope, C.A. and Daramola, S.A., Critical review of reliability centered maintenance (RCM) for 
asset management in electric power distribution systems”, International Journal of Engineering and 
Technology, vol. 2, no. 6, pp. 1020-1026., 2012. 
Attiany, M.C., Competitive advantage through benchmarking: field study of industrial companies listed in Amman 
Stock Exchange, Journal of Business Studies Quarterly, vol. 5, no. 4, pp. 41-51, 2014. 
Campbell, J.D. (1999), The reliability handbook, Ontario, Canada: Clifford-Elliott, 1999. 
Carder, P., Knowledge-based FM: managing performance at the workplace interface, Facilities, vol. 13, no. 12, pp. 
7-11, 1995. 
Iick, B. Reflections on the SAGE Encyclopaedia of Action Research and what it says about action research and its 
methodologies. Action Research, vol. 13, no. 4, pp. 431-444, 2015. 
Dilda, V., Hippe, M., Mori, L., Noterdaeme, O., Schmitz, C. and Van Niel, J., Manufacturing: analytics unleashes 
productivity 
and 
profitability, 
Operations, 
July 
2017, 
available 
online 
at: 
https://www.mckinsey.de/~/media/McKinsey/Business%20Functions/Operations/Our%20Insights/Manufacturin
g%20Analytics%20unleashes%20productivity%20and%20profitability/Manufacturing-analytics-unleashes-
productivity-and-profitability.pdf. Accessed January 15, 2021. 
Eti, M.C., Ogaji, S.O.T. and Probert, S.D., Strategic maintenance-management in Nigerian industries, Applied 
Energy, vol. 83, pp. 211-227, 2006. 
Farazmand, A., Innovation in strategic human resource management: building capacity in the age of 
globalisation”, Public Organization Review: A Global Journal, vol. 4, pp. 3-24, 2004. 
Gabriel, G. Decentralising asset management in a university environment using web enabled technology, 
Facilities, vol. 21, no. 10, pp. 233-243., 2003. 
Gulati, R., Maintenance and reliability best practices, 2nd edition, New York, USA: Industrial Press, ISBN-13: 
978-0831134341., 2013. 
 
Gulati, R. and Smith, R.,  Maintenance and Reliability Best Practices, New York, USA: Industrial Press, 2009. 
Hayward, C., Simpson, L. and  Wood, L. , Still left out in the cold: problematising participatory research and 
development. Sociologia Ruralis, vol. 44, no. 1, pp. 95-108. , 2004. 
Ho, D.C.W., Chan, A.H.W., Wong, N.Y. and Chan, M. , Significant metrics for facilities management 
benchmarking in the Asia Pacific region, Facilities, vol. 18, no. 13/14, pp. 545-555, 2000.  
Hooi, L.W. and Leong, T.Y., Total productive maintenance and manufacturing performance improvement, Journal 
of Quality in Maintenance Engineering, vol. 23 no. 1, pp. 2-21. , 2017. 
Jamkhaneh, H.B., Pool, J.K., Khaksar, S.M.S., Arabzad, S.M. and Kazemi, R.V., Impacts of computerized 
maintenance management system and relevant supportive organizational factors on total productive 
maintenance”, Benchmarking: An International Journal, vol. 25, no. 7, pp. 2230-2247, 2018.  
Joachim, A.,  Spare parts planning and control for maintenance operations. Eindhoven University of Technology 
Library. Thesis. ISBN: 978-90-386-3475-310.4203/ccp.104.301, 2013.  
Lavy, S., Facility management practices in higher education buildings, Journal of Facilities Management, vol. 6, no. 
4, pp. 303-315, 2008. 
Proceedings of the International Conference on Industrial Engineering and Operations Management 
Nsukka, Nigeria, 5 - 7 April, 2022
IEOM Society International
325"
34,Online Assessments To Uphold Quality And Academic  Integrity-Lessons From Covid-19 Pandemic,"the outbreak of coronavirus (covid-19) and the associated government containment measures to address the problem forced many universities across the globe to adopt or deepen their online teaching and learning activities. as a result, assessments that ordinarily follow pedagogical approaches of face-to-face classroom-based practices and procedures, moved to online variants -- a novel practice for many academics across disciplines. expectedly, such shifts have ignited debates among scholars about assessments quality and academic integrity. from both academic and students’ perspectives, the aim of this paper is to review systematically, and critically evaluate and understand the relationship between online assessments and performance outcomes in safeguarding quality and academic integrity. applying a qualitative approach, data were collected through a systematic literature review (slr) framework, from experiential research method (erm) and from informal shared conversations (isc) with postgraduate students. it is hoped that the findings of the study will contribute positively towards efforts to strengthen existing ethical values in policy and practice within the academia.","academic integrity, covid-19 pandemic, online assessment",,"obianuju e. okeke-uzodike faculty of management sciences department of applied management durban university of technology kzn, south africa obianujuo@dut.ac.za orcid id: https://orcid.org/0000-0002-9301-7172 for all correspondence ufo okeke-uzodike faculty of management sciences department of public management durban university of technology kwazulu-natal, south africa and executive director, african heritage institution e-mail: uzodikeu@gmail.com",
35,Toward The Achievement Of Goal 2 Of Sdgs: Are Indonesian  Children Well Fed? The Impacts Of Mother’S Internet Usage,"this study aims to investigate the impacts of the internet usage and bank account ownership on the iycf practices in indonesia. the data used was the results of the 2017 indonesia demographic and health survey. the unit of analysis was children aged 6–23 months comprising 4,880 children. the dependent variable was the iycf practices. the main independent variables were the internet usage and bank account ownership. the control variables were the age and sex of the children, mother’s education, household wealth, and place of residence. the results of the study showed that mother’s internet usage and bank account ownership had significant positive impacts on the iycf practices. children aged 6–23 months whose mothers ever used the internet and had a bank account were more likely to be well fed. older children, children with better educated mothers and better household wealth, and children who lived in urban areas were more likely to be well fed. therefore, the iycf practices improvement program in indonesia should utilize the internet to inform, educate, and communicate full iycf practices, empower mothers financially, and aim at younger children, children with lower educated mothers and lower household wealth, and children in rural areas.","stunting, feeding practice","The results of this study showed that only 42% of children aged 6–23 months in Indonesia were well fed, i.e. receiving full IYCF practices. In addition, mother’s internet usage and bank account ownership were found to have significant positive impacts on the IYCF practices in Indonesia. Higher odds of being well fed were associated with ever use of the internet and having a bank account among the mother’s. Older children, children aged 6–23 months whose mothers had better education, who came from wealthier households, and who lived in urban areas had higher odds of being well fed. Based on these findings it is recommended that in order to improve IYCF practices in Indonesia, the internet should be utilized in the IYCF practices’ information, education, and communication activities, mothers should be empowered financially, and target the program to younger children, children with lower educated mothers and lower household wealth, and children in rural areas.","and financial empowerment on the infant and young child feeding practice omas bulan samosir, dinda srikandi radjiman, flora aninditya researcher, lembaga demografi faculty of economics and business universitas indonesia omas.bulan@ui.ac.id, omasbr@yahoo.co.uk, dinda.srikandi@ldfebui.org, flora@ldfebui.org",
36,Integration Of Abc-Xyz Analysis In Inventory Management  Optimization: A Case Study In The Health Industry,"during the pandemic, the health sector has taken the lead. this is due to the growing demand for medical equipment and medications to treat covid-19, which has caused the healthcare industry to expand. manufacturing industry developments are inextricably linked to the strength of the supply chain. inventory management is a vital activity in supply chain management since, to fulfil consumer demand, especially during a pandemic like this, medical equipment supplies raw materials must be accessible to avoid stockouts, which have a serious effect. given these conditions, further investigation is required. this study aims to create an adequate inventory policy for medical items based on characteristics. inventory policy is defined by categorizing commodities using the abc and xyz classification methods integrated. based on the list of products and demand information, these things are categorized and prioritized in problem-solving to create improved and effective inventory management techniques.","pandemic covid-19, abc analysis","The integration of the accomplished ABC-XYZ analysis makes it easier to manage objects based on the criteria chosen. Activities performed by combining ABC/XYZ analysis allow for the identification of the company's goods based on the company's finances and the introduction of the amount of demand emergence. Businesses may use suitable and optimum strategies to predict inventory problems such as stockouts or missed sales with this connectivity. There are nine different categories of raw materials in all (PPSCG; PP; PPM; INKCT; PPHY; ETO30; PPHO; ETO80; PIGG) and 17 types of components (BJMI05MLK1; GLY05MLK1; NK24G05MLK1; NBLY24G05MLK1; PLJMI05MLK1; CANPT2300G05MLK1; GPT5MLK1; GPT5MLKML1; GPT5MLK1; CANPT21G5ML; CANPT22G1ML; CANPT23G3ML; GJMI05MLK1; NPT24G05MLK1; NSM24G05MLK1; PLLY05MLK1; CANPT27G005ML) which fall into the first category so that the right inventory policy for these products is a policy based on inventory stock information, where inventory reorder points are carried out or take into account the minimum limit for the amount of inventory that has been determined. The second category includes 8 raw materials (EPOXY; SILOIL; ETO90; SOLVENTNH; RCT; SILCOM; PIGV; RFCT) and 2 components (GPT05MLK1; CANPT24G05ML). The proper inventory policy for this group is to conduct periodic inspections depending on the time established by the firm.","zharalin suryaputri, djoko sihono gabriel, rahmat nurcahyo industrial engineering department indonesia university depok, indonesia zharalinsp@gmail.com, gabriel@ie.ui.ac.id , rahmat@eng.ui.ac.id",
37,The Philosophy Of Integrating Technical Vocational Educational  And Training Ecosystem Into The Dynamics Of Industrial,"this paper discusses the fundamental roles of integrating tvet in industrial engineering and operational management ecosystem towards inclusive, resilient and sustainable growth. it further navigates the dichotomy confronted by africa technical and vocational education and training ecosystem created by the covid 19 pandemic. technical and vocational education and training ecosystem is depended on pracademic. migration to technology enabled learning is a mammoth task as african countries are constrained by non-availability of resources. compromisation of quality in higher education negatively affects industrial development as the two are intertwined. rebuilding and reconstructing higher and tertiary education in a transforming and disruptive environment creates a dichotomy which creates both paralysis and praxis. bold curricula rethinking, redesigning and resetting through consultative processes and elimination of disconnection and dismemberment between learning institutions, industry, political ecosystem and the cultural discourse. generally all engineering disciplines have their roots in tvet. such development require appropriate and relevant demonstrable pracademic and transferable practical skills anchored and grounded in tvet. creative industry is considered one of the most dynamic sectors of the world economy, offering innovative potential and growth opportunities for developing countries (un¶s creative economy reports, 2008, 2010, 2013). in 2020 zimbabwe embarked on educational overhaul based on the fulcrum of teaching, research, community service, innovation and industrialization which was preceded by enactment of manpower planning and development amendment number 12 of 2020. the researcher will argue that development of a vibrant technical and vocational education and training ecosystem should anchor on sound cultural and traditional discourse that enable participants and practitioners to relive, reconstruct and redevelop technical and vocational education and training ecosystem embedded in industrial engineering and operations management. industrial engineering and operations management that is grounded in cultural and traditional technical and vocational education and training ecosystem, discourse, dichotomous and dissonance is likely to be robust resilient and sustainable. the researchers will employ and deploy both quantitative and qualitative research to unpack and unbundle the philosophy of integrating technical and vocational education and training ecosystem into the dynamics of industrial engineering and operational management for resilient and sustainable economic development. to mobilize people we need to understand and embrace their culture ban ki-moon former secretary-general of the united nations (2013).","dichotomy, ecosystem","5.1 Empirical findings • Africa’s resilient and sustainable infrastructure ecosystem is rooted is foreign centric discourse. • Most projects are done without community engagement or consultations • Africa infrastructure is not resilient because it was designed and developed with colonial philosophy and it did not take in account demographic projections. • Most construction projects and mining ventures are given to foreigners who only look at the economic benefit to their countries leaving the host country in a poor state. Proceedings of the International Conference on Industrial Engineering and Operations Management Nsukka, Nigeria, 5 - 7 April, 2022 IEOM Society International 377","engineering and operational management for resilient and sustainable economic development - the case of africa tafadzwa mudondo, dr. fzwie. preng. principal harare polytechnic in zimbabwe t1mudondo@gmail.com","References 
 
The Economist Intelligence Unit Limited 2019, The Critical Role of Infrastructure or the Sustainable 
Development 
Goals: 
https://content.unops.org/publications/The-critical-role-of-infrastructure-for-the-
SDGs_EN.pdf?mtime=20190314130614&focal=none,(Accessed 16 May 2021) 
Adger, W.N., K. Brown, D. Nelson, F. Berkes, H. Eakin, C. Folke, K. Galvin, L. Gunderson, M. Goulden, K. 
O’Brien, J. Ruitenbeek, and E. Tompkins, 2011: Resilience implications of policy responses to climate 
change. WIRES Climate Change, doi:10.1002/WCC.133 
Bohle, H.G., 2009: Sustainable livelihood security. Evolution and application. In: Facing Global Environ mental 
Change: Environmental, Human, Energy, Food, Health and Water Security Con cepts [Brauch, H.G., Ú. 
Oswald Spring, J. Grin, C. Mesjasz, P. Kameri-Mbote, N. Chadha Behera, B. Chourou, and H. 
Krummenacher (eds.)]. Springer, Berlin, Germany, pp. 521-528. Bohle, H.G., B. Etzold, and M. Keck, 2009: 
Resilience as agency. IHDP Update, 2, 8-13 
Call for applications for World Heritage Risk Preparedness workshop, 6 -18 May 2013 20-Mar-2013-02-Apr-
2013 
Creative Economy Report 2013 https://en.unesco.org/creativity/publication/creative-economy-report-2013 
(Accessed 26 January 2022) 
Edenhofer, O., R. Pichs-Madruga, Y. Sokona, K. Seyboth, P. Matschoss, S. Kadner, T. Zwickel, P. Eickemeier, 
G. Hansen, S. Schlömer, and C. von Stechow (eds.), 2011: IPCC Special Report on Renewable Energy 
Sources and Climate Change Mitigation. Cambridge University Press, Cambridge, UK, 1544 pp. 
Eriksen, S. and K. Brown, 2011: Sustainable adaptation to climate change. Climate and Development, 3(1), 3-6 
Eriksen, S. and K. O’Brien, 2007: Vulnerability, poverty and the need for sustainable adaptation measures. 
Climate Policy, 7(4), 337-352. 
Proceedings of the International Conference on Industrial Engineering and Operations Management 
Nsukka, Nigeria, 5 - 7 April, 2022
IEOM Society International
378"
