,Title,Abstract,Keywords,Conclusion,Authors,References
0,7Th European Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Eu07.20240002,"this research aims to analyze footwear manufacturing assembly lines' performance and increase its production by maximizing the measurement of performances like throughput and resource utilization with a case study. a shoe model with 46 components has been selected from the case company. the study starts with vsm to visualize the process flow, identify the production status, and any potential alerts. a discrete event simulation model is used to analyze precisely the manufacturing system's actual performance without disturbing the real system. after analyzing the collected data using the arena input analyzer, a simulation model was developed, verified, validated, and run for 40 replications. six proposed alternative solutions have experimented with arena simulation software, and the best alternative solution results in improvement of output from 191 to 278 and from 174 to 536, line balance efficiency from 68.3% to 90.1%, and from 17.6% to 76% in stitching and lasting assembly lines, respectively.","quality management, developing country",,"performance analysis of footwear manufacturing assembly line using value stream mapping-simulation modeling hiluf reda assistant professor department of industrial engineering debre berhan university debre berhan, ethiopia hilufr@gmail.com",
1,7Th European Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Eu07.20240008,"in recent years, with the advent of the intelligence era, all kinds of technologies have been introduced, and many of them are artificial intelligence-based technologies combined with extensive data analysis and decision-making. traditional automobiles have also reached a milestone in transforming into driverless cars. to understand consumers' intentions to adopt driverless cars, this study collected data from potential users with driving experience through physical and online questionnaires, with a valid sample size of 457. the four dimensions derived from the technology acceptance model (tam), including “perceived usefulness,” “perceived ease of use,” “attitude toward driverless cars,” and “acceptance intention of driverless cars,” were combined with trust to examine their casual effects toward driverless cars. the results show that consumers' evaluation of driverless cars depends on whether or not the functional features of the vehicle can satisfy their practical needs, which means that consumers' attitude toward the vehicle's practicality can influence their acceptance or even their intentions to adopt the driverless cars. in addition, trust in the product is a significant factor affecting consumers' decision to choose a driverless car. therefore, automobile manufacturers still need to design vehicle functions from the consumers' standpoints to meet their needs and achieve achievement.","driverless vehicles, trust",,"integrating trust into tam to examine consumers’ behavior intention toward driverless cars yue-yang chen department of business administration i-shou university kaohsiung city, taiwan ray@isu.edu.tw xin-xin zhu graduate program in department of business administration i-shou university kaohsiung city, taiwan chenray60@gmail.com","references for different levels of vehicle automation, University of Michigan 
Transportation Research Institute (UMTRI), Report Number UMTRI-2015-22. Ann Arbor, Michigan, 2015. 
Senge, P. M., Sharing knowledge. Executive Excellence, vol. 15, no. 6, pp.11-12, 1997. 
Shih, H.P., An empirical study on predicting user acceptance of e-shopping on the Web, Information & Management, 
vol. 41, no. 3, pp. 351-368, 2004. 
Simon, J.L. and Burstein, P., Basic Research Methods in Social Science, New York, McGraw-Hill, 1985. 
Stoel, L. and Lee, K., Modeling the effect of experience on student acceptance of Web-based courseware, Internet 
Research, vol. 13, pp. 364-374, 2003. 
Straub, D., Keil, M. and Brenner, W., Testing the technology acceptance model across cultures: a three country study, 
Information & Management, vol. 33, no. 1, pp. 1-11, 1997. 
Taylor, S. and Todd, P.A., Understanding information technology usage: a test of competing models. Information 
Systems Research, vol. 6, pp. 144-176, 1995. 
Tung, F. C., Chang, S. C. and Chou, C. M., An extension of trust and TAM model with IDT in the adoption of the 
electronic logistics information system in HIS in the medical industry, International Journal of Medical 
Informatics, vol. 77, no. 5, pp. 324-335, 2008. 
Venkatesh, V. and Davis, F.D., A theoretical extension of the technology acceptance model: four longitudinal field 
studies, Management Science, vol. 46, no. 2, 186-204, 2000. 
World Health Organisation, Global status report on road safety 2023, Available: https://iris.who.int/bitstream/ 
handle/10665/375016/9789240086517-eng.pdf?sequence=1, Accessed on January 10, 2024.  
Wu, I. L. and Chen, J. L., An extension of trust and TAM model with TPB in the initial adoption of on-line tax: an 
empirical study, International Journal of Human-Computer Studies, vol. 62, pp. 784-808, 2005. 
 
Biographies 
Yue-Yang Chen is currently a Professor at the Department of Business Administration in the University of I-Shou, 
Taiwan (R.O.C.). His current research interests include IT/IS/IM strategy, knowledge management, online consumer 
behavior, and strategic alignment analysis. He has published his research in Journals such as Enterprise Information 
Systems, Journal of Organizational Computing and Electronic Commerce, Journal of Computer Information Systems, 
Knowledge-Based Systems, Sensors and Materials, Computers & Education, and Journal of Knowledge Management. 
He can be contacted at: ray@isu.edu.tw 
14"
2,7Th European Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Eu07.20240013,"fire alarm systems play a central role in fire protection in modern buildings. high demands are placed on reliability so that these systems can fulfill their protection goals. in addition to the building products used, a key quality factor in guaranteeing this is the planning and installation of the systems themselves. independent testing service providers offer third-party inspections during planning and construction. these construction quality control measures are intended to detect defects at an early stage and thus improve the quality of newly constructed systems. this paper examines the influence of quality control measures on the subsequent occurrence of defects in the operation of fire alarm systems. for this purpose, a comparison is made between the frequency of occurrence of defects in systems for which corresponding quality assurance measures were carried out during the planning and installation phases and the general frequency of occurrence of defects in corresponding systems. distinctions are drawn between the defect categories in which system assembly defects occur. in addition, the criticality of the individual defects is classified as a violation of the protection objective of the systems. this serves to classify the defects presented and is carried out using a fault tree analysis. from the results, it can be concluded that construction quality control can significantly contribute to the operational quality of fire alarm systems. these results can serve as a basis for the investigation of risk-based maintenance approaches.","fire alarm systems, quality, risk",,"influence of construction-related quality controls on the operational quality of fire alarm systems stefan siegfried veit doctoral student, faculty of electrical engineering university of west bohemia pilsen, czech republic tüv süd industrie service gmbh munich, germany veit@fel.zcu.cz, stefan.veit@tuvsud.com frantisek steiner (phd) professor, faculty of electrical engineering university of west bohemia pilsen, czech republic steiner@fel.zcu.cz","References 
Akmaljon, S. E., & Khoshimjon, Y. S., FACTORS DETERMINING FIRE SAFETY. Научный Фокус, 1(1), 148–
152, 2023. 
Bunker, M. W., & Roux, R. J., NFPA pocket guide to fire alarm system installation (2d ed.). Jones and Bartlett 
Publishers. 2007.  
Chen, L., & Luo, H., A BIM-based construction quality management model and its applications. Automation in 
Construction, 46, 64–73, 2014. 
Chen, Y.‑J., Lai, Y.‑S., & Lin, Y.‑H., BIM-based augmented reality inspection and maintenance of fire safety 
equipment. Automation in Construction, 110, 103041. 2020. https://doi.org/10.1016/j.autcon.2019.103041 
Ching, F. D. K., & Mulville, M., European building construction illustrated. John Wiley & Sons. 2014. 
https://onlinelibrary.wiley.com/doi/book/10.1002/9781118786178 https://doi.org/10.1002/9781118786178 
Festag, S [S.], False alarm ratio of fire detection and fire alarm systems in Germany - A meta analysis. FIRE SAFETY 
JOURNAL, 79, 119–126. 2016.  https://doi.org/10.1016/j.firesaf.2015.11.010 
Festag, S [Sebastian] (Ed.)., False Alarm Study: False Alarm Data Collection and Analysis from Fire Detection and 
Fire Ala Systems in Selected European Countries (1st ed.). Erich Schmidt Verlag GmbH & Co. https://esv-
campus.de/ce/false-alarm-study-false-alarm-data-collection-and-analysis-from-fire-detection-and-fire-
alarm-systems-in-selected-european-countries/ebook.html , 2018. 
Festag, S [Sebastian]., False Alarm Study: 2nd, revised and expanded edition (2nd ed.). Erich Schmidt Verlag. 2022. 
https://ebookcentral.proquest.com/lib/kxp/detail.action?docID=6991415  
FireClass. 
Consultants 
Guide 
for 
Designing 
Fire 
Detection 
Systems. 
https://www.academia.edu/41199329/Consultants_Guide_for_Designing_Fire_Detection_and_Alarm_Syst
ems 2009. 
Frías, E., Díaz-Vilariño, L., Balado, J., & Lorenzo, H., From BIM to scan planning and optimization for construction 
control. Remote Sensing, 11(17), 1963, 2019. 
Gerber, G., Brandmeldeanlagen: Planen, Errichten, Betreiben (5., neu bearbeitete und erweiterte Auflage). de-
Fachbuch. Hüthig GmbH, 2019. 
Gupta, S., Kanwar, S., & Kashyap, M., Performance characteristics and assessment of fire alarm system. Materials 
Today: Proceedings, 57, 2036–2040. https://doi.org/10.1016/j.matpr.2021.11.184, 2022. 
Heidari, A., Peyvastehgar, Y., & Amanzadegan, M. (2023). A systematic review of the BIM in construction: from 
smart building management to interoperability of BIM & AI. Architectural Science Review, 1–18. 
Jafari, M. J., Pouyakian, M., Khanteymoori, A., & Hanifi, S. M., Reliability evaluation of fire alarm systems using 
dynamic Bayesian networks and fuzzy fault tree analysis. JOURNAL of LOSS PREVENTION in the 
PROCESS INDUSTRIES, 67. 2020.  https://doi.org/10.1016/j.jlp.2020.104229 
26"
3,7Th European Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Eu07.20240028,"this paper presents the status of integrated management system (ims) implementation in a heavy equipments manufacturing industry in india. the purpose of this research is to get an idea of how the management and employees felt about the ims implementation and whether they feel the benefits after implementing it using a survey questionnaire. it is found that iso 9001 (quality management systems) and iso 14001 (environmental management systems) are mostly adopted by adopted by the plants of this company with 22.67% each. the lean manufacturing (lm) techniques; that were incorporated in the plants are tqm with 18% and followed by kaizen technique with 16%. it is found that, 45% of the respondents selected ""highly agreed"" option that implementing ims is helping towards sustainable development. the parameters: “increased productivity” and “better risk analysis & management” are considered as the most influencing reasons to implement ims in the plants with a mean value of 4.40. correlation analysis; under the “barriers in implementing ims” shows that “lack of awareness” and “lack of information & insufficient training” have strong correlation between them with a value of coefficient correlation (r) of 0.859.",,"From the collected data on the implementation of the Integrated Management System (IMS) in the 10 plants of the company. The questionnaire comprised a combination of multiple-choice questions, five-point Likert scale items, and open-ended inquiries. The parameters “Increased productivity and better risk analysis & management "" are considered as the most influencing reasons to implement IMS in the plants with a mean of 4.4. The parameter "" Lack of management & administration support "" was considered as one of the most prominent barriers in implementing IMS in the plant having a mean of 4.15 and SD of 1.039. Correlation matrix for the “Benefits of implementing IMS” shows that there is a very good correlation between the parameters: “Continuous Improvement” and “Customer Satisfaction” with a coefficient correlation (r) of 0.713. Similarly, parameters: “The goal to minimise water consumption” and “The goal to reduce energy consumption” for the ‘Environmental aspect of sustainable development’ have a strong relation between them having a value of ‘r’ as 0.906. Conflict of Interest The authors declare that there is no financial conflict of interest (e.g. Consultancies, stock ownership, equity interest, patent/licensing arrangements, etc.) in connection with this article. Acknowledgements The authors would like to thank the administration of plants for valuable suggestions and support throughout this study.",status of integrated management system (ims) in heavy equipments manufacturing industry-a case study deoraj prajapati punjab engineering college (deemed to be university) chandigarh india parminder singh punjab engineering college (deemed to be university) chandigarh india,
4,7Th European Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Eu07.20240030,"banking based on artificial intelligence (ai banking) is a new phenomenon that stresses the integration of advanced ai technologies and techniques in the banking industry. the applications of ai in this industry encompass a wide array of solutions and innovations that are meant to upgrade different aspects of banking operations, customer experience, and financial services. given the significance of incorporating ai in the banking system, the present study scrutinizes the features of ai banking and explores different challenges facing its implementation. accordingly, the challenges and their evaluation criteria are ranked using the best-worst method (bwm), and the efficiency of the proposed solutions to address these challenges is assessed using the data envelopment analysis (dea) method. following this, a bi-objective mathematical model is proposed with the aim of minimizing the cost of implementing the solutions and maximizing their effectiveness, leading to the selection of the most suitable solution for address each challenge. subsequently, the proposed model is solved using the augmented 𝜀𝜀− constraint method, and the pareto solutions derived from it are ranked using the dea to identify the most efficient ones. consequently, the most effective solutions for overcoming the challenges are identified and recommended. the findings indicated that the primary challenge in ai banking, namely the reducing the quality and availability of data, can be effectively addressed through the developing and implementing data governance policies.","intelligent banking, mathematical model","Smart banking has fostered a competitive environment in the banking system. It is an advanced and innovative approach that deploys new technologies, especially artificial intelligence and machine learning, to optimize and transform various aspects of the banking industry. Therefore, many banks are interested in incorporating AI in their system. It should be noted, however, that achieving this goal necessitates recognizing and resolving the challenges ahead. In the current study, an effort was made to identify the AI banking challenges, their evaluation criteria, and the available solutions to address them. To achieve this goal, library resources were reviewed and discussions were held with several banking experts to pinpoint the challenges, solutions, and effective criteria. Subsequently, an endeavor was undertaken to rank the AI banking challenges and evaluation criteria through the utilization of BWM. Additionally, DEA was employed to assess the efficacy of each solution in tackling the identified AI banking challenges. Furthermore, a bi-objective mathematical model was proposed for a more comprehensive analysis to select the most suitable solution for each challenge. This model had the capability to determine the optimal solution for any challenge by minimizing implementation costs and maximizing efficiency. Upon solving the model using the augmented 𝜀𝜀− constraint method and generating 10 Pareto solutions, the most effective one was chosen utilizing the DEA. Consequently, the Pareto solution 7 was identified as the most efficient option, and the most appropriate solution for each AI banking challenge was determined based on the outcomes of this solution. In order to better and more thoroughly approach AI banking, it is suggested to conduct further research using other assumptions and tools. For instance, it would be interesting to consider practical implications of these calculations and the non-deterministic nature of data. Also, one could use fuzzy DEA as a solution method. On the other hand, by understanding the existing challenges, one may apply an optimization model to select the appropriate solutions for each challenge while considering the budget constraints of each solution. Finally, simulation methods could be used in identifying challenges and solutions in order to approximate real-world conditions.","a systematic framework for meet the challenges of artificial intelligence banking mahdi bastan graduate school of management and economics, sharif university of technology tehran, iran mahdi.bastan@sharif.edu negin hasani and behnaz salimi school of industrial engineering, college of engineering university of tehran, tehran, iran negin.hasani@ut.ac.ir, behnaz.salimi@ut.ac.ir ali ghazizadeh school of industrial engineering iran university of science and technology, tehran, iran izadeh_ali@ind.iust.ac.ir ghaz mahdi hamid school of industrial engineering, college of engineering university of tehran, tehran, iran m.hamid31400@ut.ac.ir",
5,7Th European Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Eu07.20240035,"in the race to modernize, companies can often neglect foundational principles. with industry 4.0 taking over in manufacturing more and more sme’s are automating their processes utilising industry 4.0 technologies. companies are integrating more automation, data systems and new technologies in a bid to secure their future, become more efficient, productive and reduce costs. this race to change can mean that the basics that have been around for years can be missed. for manufacturing sme’s these are techniques and methodologies around lean manufacturing and six sigma practices that can often be as effective in achieving the optimisation goals they set out. the ultimate failure with this approach is that the business ends up automating waste in the race to keep up.","industry 4.0, manufacturing sme, lean manufacturing","By investing in the education of members across the organisation starting at the beginning with business improvement techniques such as lean and six sigma, utilising tools to identify waste and not jumping straight in at the automation and digitisation stages companies can set themselves up for success. The need for in depth maturity assessments, gap analysis and good planning in terms of ROI and benefits statements can not be over emphasised. By doing these stages correctly utilising readily available tools and information SME’s can optimise processes with little to no cash investment. Only once the business is sure that the processes it is aiming to improve are as lean as they can be should they consider industry 4.0 technologies. At this stage it is suggested to consult someone skilled within this area such as a facilitator or industry 4.0 expert. Lean and six sigma tools can be easily learnt through simple training courses or self-lead learning online making them very accessible to SME’s at low to no cost. When looking at industry 4.0 technologies this is not so simple as there can be very complex solutions that need to be fully understood as the potential risks increase due to the rise in cost to test implement solutions based around industry 4.0 technologies.","unlocking the sme advantage: prioritising optimisation before automation for small-scale manufacturers joshua denning and kapila liyanage college of science of engineering, university of derby, united kingdom j.denning2@derby.ac.uk, k.liyanage@derby.ac.uk",
6,7Th European Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Eu07.20240036,"delivery management plays a critical role in managing both suppliers and customers. an organization seeking to address its manufacturing flexibilities through tqm needs to adopt a holistic approach to manage its delivery issues both at the supplier as well as at the customer end. this paper presents a case study of an indian automobile organization xyz ltd. that won the deming award in 2013 and implemented tailor-made delivery management practices for the improvement of delivery performance. an exploratory method of research has been used for the preparation of this case study. the case study reflects that with the adoption of structured delivery management practices, the organization has registered an improvement of 32% in the service level of light commercial vehicles (lcv), 27 % improvement in the delivery of heavy commercial vehicles, and 100% improvement in the delivery performance of small batches.","delivery management, deming award, tqm","This paper provides a comprehensive exploration of the symbiotic relationship between TQM and Delivery Management, exemplified through the real-world case study of XYZ Ltd. The organization's success in achieving the Deming Award and substantial improvements in delivery performance underscores the transformative potential of adopting tailored delivery management practices within the TQM framework. Through empirical evidence, this study contributes valuable insights for organizations aspiring to attain business excellence by effectively managing their delivery processes in the pursuit of Total Quality Management. The paper presents tangible outcomes of XYZ Ltd.'s initiatives, showcasing substantial improvements in delivery performance: • Improved Service Level of Light Commercial Vehicle (LCV): A 32% enhancement in the weekly service level is demonstrated in Figure 2. • Enhanced Service Level of Heavy Commercial Vehicle (HCV): Figure 3 illustrates a 27% improvement in the delivery performance of HCVs. • Increased Performance of Small Batch Size Orders: Figure 4 exhibits a remarkable 100% improvement in the delivery performance of small batches (n≤10), achieved through policy management.","role of delivery management in attaining business excellence through tqm: an empirical case study sumit kumar, sunil kumar and pardeep gupta department of mechanical engineering, sliet, longowal, sangrur (pb), india-148106 sumitkumar@sliet.ac.in , sunil_thappa@yahoo.com, pardeepmech24@gmail.com prabhkiran kaur department of mechanical engineering, ikgptu, amritsar campus, india-143001 pkiran_vorha@yahoo.co.in",
7,7Th European Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Eu07.20240038,"new product development (npd) is a strategic process used by industry as a measure of business improvement practice to create and introduce new products or services to the market. the purpose of this paper is to explore how cross-functional collaboration inspires involvement of internal /external partners that subsequently promotes new product development (npd) process accomplishment efficiently and effectively. the case study industry typically followed a structured process that includes idea generation, concept development and testing, product design and development, and commercialization. the exploratory study reveals that cross-functional collaboration directly promotes npd success and the study provided a conceptual framework to extend our practical understanding of the underlying mechanisms that cfm improves npd performance. stabilization of new model production processes was attained to supply first time right products to the customers utilizing a metric termed as stabilization time ratio. in one of the new models, the st ratio was achieved as 0.43 that governs the early stabilization of the new production process. the second target of npd was to improve plant readiness to accommodate manufacturing of modified and new models of vehicles. npd initiatives also remained successful in meeting this goal in most of the new models.",,,"driving improvement and business progression utilizing new product development approach: a comprehensive empirical study pardeep gupta department of mechanical engineering sant longowal institute of engineering and technology, longowal, sangrur (punjab) india-148106 pardeepmech24@gmail.com niharika gupta rober h. smith business school university of maryland, usa ngupta@umd.edu",
8,7Th European Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Eu07.20240040,"advertisements have played a critical role in our daily lives. the divergent sections of society may need advertisement for various reasons, from information sharing to consumer persuasion to decision-making on purchasing. nowadays, choosing internet celebrity endorsement is one of the most popular strategies for companies or individuals to build successful brand development. some theories, like source credibility theory, source attractiveness theory, and meaning transfer theory, provide an explicit viewpoint of celebrity endorsement to explain how the internet celebrity endorsement process influences consumers' perceptions and behavior. therefore, this research developed and examined the relationships among internet celebrity endorsement, brand perception, and customer purchase intention. with 250 useful survey questionnaires collected, path analysis with smartpls was used to test the research model. the findings showed that celebrity’s attractiveness, expertise, and credibility significantly positively impact brand perception and customer online purchase intention. besides, the most influential factor in building brand perception is the attractiveness of the internet celebrity endorsement. furthermore, consumers’ brand perception also has a positive direct impact on online purchase intention. finally, discussions and implications are also proposed to conclude this study.","brand perception, companies",,"the role of internet celebrity endorsement on consumers’ brand perception and online purchase intention hui-ling huang department of business administration chang-jung christian university tainan city, taiwan ling@mail.cjcu.edu.tw dong dong thao graduate program in department of business administration i-shou university kaohsiung city, taiwan chenray605@gmail.com",
9,7Th European Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Eu07.20240041,"this research deal with a case study of a plastic pallets manufacturing company in taiwan. the main manufacturing process of plastic pallet is injection molding. in the company, there are several identical injection molding machines. each plastic pallet only needs to be processed by one of these machines. when a machine completes one batch of product, additional resources are required for the changeover if different product is to be produced subsequently. because the additional resources are limited, batch splitting, which would increase the number of changeovers, is not permitted. moreover, at most one changeover per day. the production strategy is mainly based on make-to-stock. when the current inventory is less than quantity of the new order, the corresponding products will be scheduled to be produced in predetermined production batches which are larger than the quantity of the order. a two-phase methodology is proposed. in both phases, a mathematical model is developed. the model in the first phase aims to minimize the makespan. then the makespan resulted by phase 1 becomes the constraint of the model in the second phase. testing data were generated for experiment. the results show the promise of the proposed methodology for solving practical applications.","additional resource, taiwan",,"optimization of parallel machine scheduling for a plastic pallet manufacturing company yiyo kuo and dong-xuan li department of industrial engineering and management ming chi university of technology new taipei city, taiwan yiyo@mail.mcut.edu.tw, zxc12345658533@gmail.com",
10,7Th European Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Eu07.20240042,"this study sought to examine the relationship between the components of emotional intelligence and sme’s performance. using the resource-based view and the emotional intelligence concept as the theoretical foundations, a census of 1,532 smes was selected in the accra metropolis for the study. empirical results from 717 smes, utilising the hierarchical linear regression model, revealed that owner/manger’s emotional intelligence can be used to help facilitate work relationships resulting in sales and market performances. moreover, the study found that emotional intelligence makes a positive effect on smes performance of small and medium-sized enterprises. the practical implications of the results are also discussed.",self-management,,"emotional intelligence and smes’ performance in the accra metropolis, ghana regina appiah gyimah lecturer department of marketing, accra technical university. accra, ghana rappiah-gyimah@atu.edu.gh",
