,Title,Abstract,Keywords,Conclusion,Authors,References
0,5Th Asia Pacific Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Ap05.20240002,"this study examines the dynamics of implementing dojo training centers in the manufacturing industry and how management commitment influences these dynamics. dojo training centers are recognized for their structured approach to enhancing employee skills, which can significantly improve operational efficiency. utilizing the system dynamics approach, the study employs a methodology that models how different components within a manufacturing training system interact and influence each other over time. the modeling and simulation process uses the software tool vensim, which allows the construction, simulation, and analysis of system dynamics models of the training system. the findings indicate that as management commitment to training increases, there is a corresponding increase in the conversion of new or unskilled workers to skilled workers, leading to an increase in profit and target revenue ratio. in particular, an 80% management commitment to training is identified as the optimal solution for achieving a steady increase in profit and target revenue ratio. the key conclusion drawn from this research is that management commitment directly and significantly impacts the overall performance of a manufacturing organization employing dojo training centers. the study emphasizes the importance of using the system dynamics approach in training program evaluation and resource allocation decisions, which enhances operational efficiency and maximizes profitability in the manufacturing industry.","system dynamics, skill improvement",,"modeling the dynamics of management commitment to dojo training center using the system dynamics approach lou simon m. catimbang industrial and systems engineering department, de la salle university, manila, philippines industrial engineering department, polytechnic university of the philippines, santa rosa branch, laguna, philippines lsmcatimbang@pup.edu.ph charlle sy industrial and systems engineering department, de la salle university, manila, philippines charlle.sy@dlsu.edu.ph","References 
Catimbang, L. S. M. ,  The Effectiveness of the Dojo Training Center in Improving the Technical Skills of the 
Assembly Line Personnel of Company XYZ. Ascendens Asia Journal of Multidisciplinary Research 
Conference Proceedings, 3(3), 2019. https://ojs.aaresearchindex.com/index.php/aajmrcp/article/view/674 
Galbraith, P.,System dynamics: A lens and scalpel for organizational decision making. 51st Annual Conference of 
the Operational Research Society 2009, OR51, 124–145, 2009. https://doi.org/10.1057/ori.2010.3 
Kotir, J. H., Jagustovic, R., Papachristos, G., Zougmore, R. B., Kessler, A., Reynolds, M., Ouedraogo, M., 
Ritsema, C. J., Aziz, A. A., & Johnstone, R. (2024). Field experiences and lessons learned from applying 
participatory system dynamics modelling to sustainable water and agri-food systems. Journal of Cleaner 
Production, 434, 140042. https://doi.org/10.1016/J.JCLEPRO.2023.140042 
Nazarian-Jashnabadi, J., Rahnamay Bonab, S., Haseli, G., Tomaskova, H., & Hajiaghaei-Keshteli, M. , A 
dynamic expert system to increase patient satisfaction with an integrated approach of system dynamics, 
ISM, and ANP methods. Expert Systems with Applications, 234,2023. 
https://doi.org/10.1016/j.eswa.2023.121010 
Ojha, R., K. Vij, A., & Vrat, P. , Manufacturing excellence and its critical factors : An interpretive structural 
methodology application. Journal of Advances in Management Research, 11(3), 312–332,2014. 
7"
1,5Th Asia Pacific  Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Ap05.20240005,"this study utilized a hybrid scholarly network analysis by combining citation-based and text-based approaches to understand the conceptualization, measurement, and antecedents of operational resilience in the supply chain risk management literature. specifically, we employed a bibliographic coupling analysis in the research cluster formation stage and a co-words analysis in the research cluster interpretation and analysis stage. our analysis reveals three major research clusters of resilience research in the scrm literature, namely (1) supply chain network design and optimization, (2) organizational capabilities, and (3) digital technologies. we portray the research process in the last two decades in terms of the problems studied, commonly used approaches and theories, and solutions provided in each cluster. we then provide a conceptual framework on the conceptualization and antecedents of resilience based on studies in these clusters and highlight potential areas that need to be studied further. finally, we leverage the concept of abnormal operating performance to propose a new measurement for resilience. this measurement overcomes the limitation of most current measurements that focus on the resistance or recovery stage - without capturing the growth stage.","supply chain, resilience, literature review",,"decoding and encoding resilience in operations and supply chain management: a review based on engineering and evolutionary perspectives william ho and agus wicaksana department of management and marketing, the university of melbourne, 198 berkeley street, carlton, victoria 3010, australia william.ho@unimelb.edu.au, agus.wicaksana@unimelb.edu.au",
2,5Th Asia Pacific Conference On Industrial Engineering And Operations Management   Doi: 10.46254/Ap05.20240007,"this research paper unveils pert 3.0, an innovative analytical framework designed to address the prevailing ambiguities associated with the program evaluation and review technique (pert) in project risk simulation leveraging expert judgments. by conducting a comprehensive historical analysis, we trace the evolution of pert from its inception as a second-moment analytical tool (pert 1.0) to its development into a hybrid probability distribution within the beta distribution family (pert 2.0), emphasizing three-point subjective uncertainty assessments. pert 3.0 emerges as a refined, ambiguity-free solution, clarifying misunderstandings surrounding pert 2.0's perceived uniformity. this advancement not only sheds light on the misinterpretations but also significantly enhances the theoretical and practical applications of pert in project risk management, offering a more precise and reliable tool for expert-driven risk assessment. author biography: dr. kim is an associate professor of project and supply chain management at the black school of business at penn state behrend. he earned his ph.d. degree at texas a&m university, tx. he served as an assistant professor at ohio university and has seven years of industry experience in heavy highway construction. dr. kim has published one book on project management and more than a dozen research articles in top-quality management journals such as the european journal of operational research, ieee transactions on engineering management, production planning and control, the journal of construction engineering and management, the journal of management in engineering, and the engineering economist. his current research interests include project analytics, stochastic project control, risk visualization, forecasting, simulation modeling, kalman filter forecasting, bayesian decision-making, and risk-based evm systems. dr. kim is a registered professional engineer in ohio, a registered structural engineer in south korea, and a project management professional. 10",,,"pert 3.0: ambiguity-free project risk simulation using expert insights byung-cheol “bc” kim, phd. pmp, p.e. associate professor in black school of business, penn state erie, the behrend college, erie, pa, usa. buk70@psu.edu",
3,5Th Asia Pacific Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Ap05.20240012,"managing projects to ensure optimal performance is a major challenge. as organizations prioritize efficiency and excellence in project execution, accurate performance measurement mechanisms become more important. this study uses statistical process control principles to explore how organizations can monitor and enhance project performance, using an anechoic chamber for electro magnetic compatibility (emc) as an example to illustrate these concepts. this specialized chamber serves as a critical environment for conducting electromagnetic compatibility testing, underscoring its pivotal role in ensuring the reliability and functionality of electronic equipment. our investigation evaluates the project's performance, focusing particularly on cost and schedule management. statistical process control (spc) and earned value management (evm) methodologies are used to effectively monitor the project schedule's progress in this study. by leveraging evm, we derive key performance metrics, including the schedule performance index (spi) and the cost performance index (cpi). subsequently, spc analysis is employed to scrutinize spi and cpi outputs, discerning whether these indices fall above or below the center line (cl), thus providing insights into project performance trends. our findings provide a picture of project performance. spi study shows three months of performance above the cl, six months around the cl, and three months below the cl. similarly, cpi analysis shows three months above the cl, four months near the cl, and five months below the cl. incorporating evm and spc techniques provides the project team with actionable insights, allowing proactive decision-making and efficient problem-solving. this comprehensive strategy enables stakeholders to optimize project results, resulting in greater success.",11,"The application of Statistical Process Control (SPC) techniques, particularly through the utilization of Schedule Performance Index (SPI) and Cost Performance Index (CPI) analysis from the Earned Value Management (EVM) approach, has provided valuable insights into the dynamics of our project's schedule progress and budgetary performance. Using Statistical Process Control methods, we constructed a control chart with computed center lines and control limits derived from 12 observations of the SPI indicator. This rigorous approach enabled the team to promptly detect deviations from the project timeline and facilitated targeted interventions to address underlying issues or capitalize on emerging opportunities. Moreover, utilizing the SPI provided valuable insights into the project's performance dynamics. The initial months witnessed a slower pace of progress, prompting a detailed examination of individual activities to identify bottlenecks and inefficiencies. Subsequent interventions based on these findings resulted in gradual improvements, reflected in the SPI rising above the center line in certain intervals. However, the notable surge in progress during months 10 and 11 underscored the project's resilience and adaptability. This rapid advancement demonstrated the team's capacity to overcome challenges and hinted at the project's potential for overall success. Similarly, the analysis of the CPI shed light on the project's budgetary performance over time. While periods of cost efficiency were observed during the project's inception and at intermittent stages, indicating effective resource utilization, challenges with budget management surfaced during other phases. During certain months, the CPI values falling below the center line and below 1 signaled over-budget progress, necessitating corrective measures to realign expenditures with planned targets. In essence, the combined insights from SPI and CPI analysis facilitated proactive decision-making and empowered the project team to navigate challenges effectively and capitalize on opportunities, ultimately enhancing the project's chances of success. Incorporating SPC principles into the project management approach enabled the team to make informed decisions and take proactive steps to ensure project success. Moving forward, the insights gleaned from this analysis will serve as a foundation for continuous improvement, guiding the efforts to enhance project efficiency and effectiveness in future endeavors. By applying SPC principles, the project team remains committed to achieving its project objectives and delivering value to stakeholders. Future research could investigate the integration of advanced predictive analytics with SPC and EVM techniques to improve early identification of potential project deviations. The use of machine learning algorithms could enable real- time data analysis and predictive modeling, allowing for more accurate and timely interventions. Moreover, extending the study to encompass a wider variety of projects across different industries could help confirm the effectiveness of 19","project performance measurement using statistical process control: a case study of electro magnetic compatibility (emc)–in indonesian enterprise hsiang-ling chen department of industrial and system engineering chung yuan christian university taoyuan city, taiwan achen@cycu.edu.tw wawan tripiawan department of industrial and system engineering chung yuan christian university taoyuan city, taiwan g11102407@cycu.edu.tw school of industrial & system engineering telkom university bandung, indonesia wawantripiawan@telkomuniversity.ac.id","References 
Aliverdi, R., Moslemi Naeni, L., & Salehipour, A.,  Monitoring project duration and cost in a construction project 
by applying statistical quality control charts. International Journal of Project Management, 31(3), 411-
423,2012. doi:10.1016/j.ijproman.2012.08.005.  
Badan Riset dan Inovasi Nasional. (n.d.). BRIN. Retrieved March 8, 2024, from https://brin.go.id/ 
Băncescu, M. (2016). Controlling Project Schedule Progress, Using Control Charts. Cybernetics and Systems. 
https://doi.org/10.1080/01969722.2016.1211883. 
Bauch, G. T., & Chung, C. A., A Statistical Project Control Tool for Engineering Managers. Project Management 
Journal, 32(2), 37-44, 2001. 
Guo, S., Guo, D., Zhang, Q., & Wu, N.,  Research on design of electromagnetic compatibility shielded anechoic 
chamber. IOP Conference Series: Earth and Environmental Science, 474(7), 072062, 2020. 
https://doi.org/10.1088/1755-1315/474/7/072062. 
IBP Journalist. (2023, July 24). Indonesia's electronic industry thrives despite their lack of local development and 
dependency on imports. IBP Media. Retrieved January 21, 2024, form: https://ibp-media.com/indonesias-
electronic-industry-thrives-despite-their-lack-of-local-development-and-dependency-on-imports/  
I., A., Ifekoya., O., E., Simolowo. , The Development and Application of Statistical Process Control Software For 
Higher Productivity in Manufacturing Companies.  4(1):1-13,2018. 
Jie Song, Annelies Martens, Mario Vanhoucke. , Using Earned Value Management and Schedule Risk Analysis with 
resource constraints for project control. European Journal of Operational Research. Volume 297. Issue 2, 
Pp 451-466,2022. 
Leu, S.-S., & Lin, Y.-C.,  Project Performance Evaluation Based on Statistical Process Control Techniques. Journal 
of Construction Engineering and Management, 134(10), 813-819,2008. doi:10.1061/(ASCE)0733-
9364(2008)134:10(813). 
Lipke, W., Zwikael, O., Henderson, K., & Anbari, F. (2009). Prediction of project outcome: The application of 
statistical methods to earned value management and earned schedule performance indexes. International 
Journal of Project Management, 27(4), 400-407, 2009. doi:10.1016/j.ijproman.2008.02.009. 
Mariarosaria, Apreda., Ulrich, Wienand., Giorgia, Valpiani., Nicola, Napoli., Michele, Scagliarini. (2015). Statistical 
process control for improving healthcare processes. A case study in an Italian teaching hospital. Research 
Papers in Economics,  doi: 10.6092/UNIBO/AMSACTA/4354. 
Nael, A., Aly., Gene, Murti. (2014). Statistical process control (SPC) implementation: a step–by–step program. 
International Journal of Materials & Product Technology, 6(1):1-8, 2014. 
Ng, J. J. ,  Statistical Process Control Chart as a Project Management Tool. IEEE Engineering Management Review, 
46(2), 2018.   https://doi.org/10.1109/EMR.2018.2834379. 
Orgut, R. E., Zhu, J., Batouli, M., Mostafavi, A., & Jaselskis, E. J. (2015). A review of the current knowledge and 
practice related to project progress and performance assessment. In Proceedings of the 5th 
International/11th Construction Specialty Conference (pp. 083-1–083-10). Vancouver, British Columbia, 
June 8 to June 10, 2015. 
Pellerin, R., & Perrier, N.,  A review of methods, techniques and tools for project planning and control. International 
Journal 
of 
Production 
Research, 
57(7), 
2160-2178, 
2019. 
https://doi.org/10.1080/00207543.2018.1524168. 
Project Management Institute. (2017). A Guide to the Project Management Body of Knowledge (PMBOK). United 
States: PMI Publications,2017. 
Sumayya, Jamadar., Statistical Process Control. International journal of engineering research and technology, Vol. 
8, Iss: 15,2020. 
Takaoka, A., Tam, B., Vanstone, M., Hoad, N., Swinton, M., Toledo, F., … & Cook, D. J. ,Scale-up and 
sustainability of a personalized end-of-life care intervention: a longitudinal mixed-methods study. BMC 
Health Services Research, 21(1),2021. https://doi.org/10.1186/s12913-021-06241-6. 
Tulus, Puji, Ruswanto., Hernadewita.,  A case study to know the acceptance measurement system and process 
capability using Statistical Process Control in Manufacturing Industry.  4(1):54-69,2018. 
Turner, J. R., & Xue, Y. (2018). On the success of megaprojects. International Journal of Managing Projects in 
Business, 11(3), 783–805, 2018. 
20"
4,5Th Asia Pacific Conference On Industrial Engineering And Operations Management   Doi: 10.46254/Ap05.20240021,"we present a two-stage redistricting-location problem in the context of emergency evacuation planning. the first stage is a multi-objective fair redistricting problem re-evaluating the pre-existing district assignments to optimize the prioritization of equitable population distribution and hazard risks mitigation while ensuring spatial adjacency and compactness. the optimal re-districting solution enters the second stage as a parameter for the facility location- allocation problem, which yields the optimal location of short- and long-term evacuation centers and allocation of districts to chosen facilities. a real-world case from cagayan de oro city in the philippines is considered. numerical results demonstrate that the solution approach significantly improved the emergency response of the local government during super typhoon rai, the second most destructive typhoon in the philippines.","fair redistricting, data science",,"a two-stage redistricting-location problem in emergency evacuation planning johannie mae uy and shelley anne gail cagaanan industrial engineering department xavier university – ateneo de cagayan cagayan de oro city 9000, philippines 20210024083@my.xu.edu.ph, 20180013393@my.xu.edu.ph bonn kleiford seranilla, phd (adviser) luxembourg center for logistics and supply chain management university of luxembourg 4365 belval esch-sur-alzette, luxembourg bonn-kleiford.seranilla@uni.lu",
5,5Th Asia Pacific Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Ap05.20240025,"in this study, an approach is proposed to address a variant of the pollution traveling salesman problem (ptsp), which focuses on fuel consumption and pollutant emissions. since ptsp generalizes the traveling salesman problem (tsp), it is classified as np-hard. this problem involves visiting all customers by a vehicle, minimizing an objective function that considers various factors such as speed, truck load, and distance traveled. computational experiments were conducted to evaluate the performance of several integer linear programming solvers. additionally, a metaheuristic was developed that combines mathematical models and metaheuristic techniques to find near-optimal solutions in reduced times. the implementation was carried out in julia 1.7, using the jump 1.0 library for both the metaheuristic and mathematical models. in the first phase of the metaheuristic, the ptsp model with the minimum distance objective function was executed to quickly find a solution, followed by the application of various metaheuristics to improve it. in the second phase, previous solutions were used in the ptsp model, which yielded promising results in terms of solution quality and computation time. among the evaluated solvers, it is highlighted that gurobi outperformed others in terms of execution time and solution quality.","pollution, heuristic, algorithm",,"a metaheuristic for the traveling salesman problem considering fuel consumption rodrigo linfati, fredy troncoso-espinosa, guillermo latorre-núñez, and karen garcia-vasquez department of industrial engineering university of bio-bio av. collao 1202, concepcion, chile rlinfati@ubiobio.cl, ftroncos@ubiobio.cl, glatorre@ubiobio.cl, and kgarciav@ubiobio.cl",
6,5Th Asia Pacific Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Ap05.20240026,"this study is a usability measurement of a new technology of web-based remote desktop tools when upgrading and switching from a traditional app that requires installations such as zoom and microsoft teams, which many organizations and users have become accustomed to the interfaces. microsoft teams and zoom have a global presence and are commonly known by organizations worldwide. however, web-based remote desktop tools such as glance software can leverage modern security protocols and encryption standards to ensure secure remote connections. it is crucial for it companies dealing with sensitive data and compliance requirements; thus, switching and upgrading to this new technology is critical. system usability scale (sus), which provides a standardized measure of perceived usability, will be used primarily in this study to provide valuable insights into the user's perception of system usability, allowing organizations to make informed decisions for enhancing user experience. integrating usability measurement and process sigma helps ensure process improvements enhance efficiency and align with user needs and expectations. results from standardized usability metrics of glance show that the quality level for task completion is 96%, error rates of 4%, task times of 1.7795 in minutes, and user satisfaction is 92% with an overall sigma level (z-score) of 3.3276, this is 0.9280 higher than the combined usability average of microsoft teams and zoom applications. by integrating usability considerations, organizations can strike a balance between operational efficiency (as emphasized by six sigma) and user satisfaction, leading to a more holistic approach to process improvement, which in this case is switching and upgrading an it company to a web-based screen share remote access tool from traditional desktop support applications.","glance, usability metrics, process sigma, sum","Usability improvements in the Glance system stemmed from a more intuitive user interface, simplified navigation, and thoughtful design choices. Users found adapting to the Glance system easier, increasing satisfaction and productivity. Compared to the traditional Remote Desktop tools, Glance's user-centric design contributed to a positive user experience, minimizing the learning curve and allowing users to focus on their tasks rather than grappling with the complexities of the interface. Moreover, analyzing box plot data for completion, error, and satisfaction rates provides a comprehensive understanding of the new system's performance. Higher completion rates, user satisfaction, and lower error rates suggest that the new system delivers positive outcomes. It's essential to continue monitoring these metrics over time to ensure the sustained success of the implemented changes. These findings have practical implications for organizations seeking effective remote collaboration tools. The Glance system not only outperforms competitors in terms of Usability but also has the potential to enhance overall productivity and user satisfaction in remote work scenarios. As businesses continue to adapt to remote work environments, the usability advantages offered by the Glance system position it as an asset in facilitating seamless and user-friendly collaboration. Considering these results, it is recommended that organizations consider the Glance system as a preferred choice for remote desktop screen sharing, taking advantage of its superior usability features to enhance communication and collaboration among team members. The insights gained from this case study underscore the importance of prioritizing Usability in selecting collaboration tools, ultimately contributing to the overall success of remote work initiatives.","evaluation of glance software, a web-based screen share remote access tool: a usability metrics and process sigma case study arnold aguilar department of industrial and systems engineering de la salle university, manila philippines arnold_isidro@dlsu.edu.ph",
7,5Th Asia Pacific Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Ap05.20240028,"due to the inherent trustworthiness of blockchain features, its implementation is expected to substantially enhance trust in supply chain relationships. while the topic of blockchain and trust has recently garnered attention from supply chain scholars, consensus in the current literature is lacking, and empirical studies remain limited. this study aims to address these gaps by exploring the impact of blockchain on inter-organizational trust through case studies of blockchain usage. through 22 interviews with blockchain practitioners in the food and banking industries, the findings reveal four scenarios illustrating how blockchain implementation can differently impact inter-organizational trust in supply chains. first, blockchain can facilitate trustless transactions, similar to cryptocurrency trading, where trust in blockchain replaces the need for trust between supply chain partners. this scenario is likely to happen in transactional relationships or spot trading. second, in scenarios where blockchain use is mandatory, its implementation can strengthen inter-organizational trust in established partnership relationships. third, in scenarios where blockchain use is voluntary, the technology can be used as a signaling tool in early-stage relationships. suppliers, for instance, can utilize blockchain to communicate trustworthiness signals to potential and new buyers, thereby initiating and developing their inter-organization trust. fourth, in certain scenarios where blockchain is implemented among unfamiliar supply chain parties with limited trust, blockchain can establish swift trust in itself, which can subsequently be transferred to increased inter-organizational trust between these parties. the study contributes to blockchain literature by providing comprehensive views of different scenarios in which blockchain can impact trust in supply chains.",supply chains,,"four scenarios of how blockchain impacts inter- organizational trust: case studies in food and banking supply chains kongmanas yavaprabhas department of management and marketing faculty of business and economics the university of melbourne, victoria 3010 australia dean.yavaprabhas@unimelb.edu.au",
8,5Th Asia Pacific Conference On Industrial Engineering And Operations Management,"this paper aims to analyze how information technology are related to organizational performance, firm innovation, and customer relationship management. it also examines how firm innovation, customer relationship management, and environmental compliance influence on organizational performance. in addition, this study adopts a quantitative approach, with questionnaires distributed to 110 respondents collected from both large enterprises and small and medium-sized enterprises (smes) in vietnam applying convenience sampling approaches. the structural analysis will be carried out utilizing pls-sem modeling. the result shows that information technology has a positive effect on organizational performance as well as firm innovation and customer relationship management. additionally, firm innovation and environmental compliance enhance organizational performance. while previous studies have delved into the impact of information technology on organizational performance, as well as the impact of firm innovation and customer relationship management on performance, this study makes an original contribution by examining these relationships concurrently in a vietnamese context. it, furthermore, offers valuable insights for vietnamese businesses striving to improve their performance through the use of information technology, innovation, customer management, and environmental practices.","business innovation, environment, technology 40",,"doi: 10.46254/ap05.20240029 impact of information technology, innovation, customer service, and environmental compliance on organizational performance in vietnam hieu thuc tran phd student, center for public administration international university, vietnam national university- ho chi minh city, vietnam nhu nguyen ngoc quynh, quyen nguyen thi diem, and phuong ho thi my bachelor students, the school of economics, finance, and accounting international university, vietnam national university ho chi minh city, vietnam anh phuong nguyen lecturer, the school of economics, finance, and accounting international university, vietnam national university- ho chi minh city, vietnam phuong van nguyen (corr) associate professor, center for public administration international university, vietnam national university- ho chi minh city, vietnam",
9,5Th Asia Pacific Conference On Industrial Engineering And Operations Management  Doi: 10.46254/Ap05.20240030,"in the current flow of sustainable development, corporate social responsibility (csr) practices and their related supporting factors become vital foundations for running a business successfully. this paper's objective is to identify the relationships among environmental regulations (er), csr practices, and ethical culture (ec) affecting business performance (bp) under the stakeholder theory. the implemented questionnaire follows a quantitative approach with 107 valid responses collected from various industries and company sizes in viet nam using the method of convenience sampling. the pls-sem modeling was used to test the hypothesis of the research model. the analysis suggested that csr practices and ec have significantly positive relationships with bp. whereas, er indirectly affects firm performance through promoting csr practices of the organizations. in addition, the ethical factor is revealed to have a positive significance in the relationship with csr practices. the results of this contribute detailed insights to the firm strategists on how to drive business effectively in terms of sustainable development management and csr engagement through the combination of incorporating ethical culture management and corporate social responsibility practices. additionally, it brings further implications for consideration of business prosperity aligning with csr pursuing and the environmental regulations enacted by the government due to society's needs.","business conduct, company success, environment",,"business performance in vietnam under the lens of environmental regulations, csr practices, and ethical culture hieu thuc tran phd student, center for public administration international university, vietnam national university- ho chi minh city, vietnam phuong ho thi my, quyen nguyen thi diem, and nhu nguyen ngoc quynh bachelor students, the school of economics, finance, and accounting, international university, vietnam national university, ho chi minh city, vietnam anh phuong nguyen lecturer, the school of economics, international university, vietnam national university- ho chi minh city,vietnam phuong van nguyen (corr) associate professor, center for public administration international university, vietnam national university-ho chi minh city, vietnam",
