,Title,Abstract,Keywords,Conclusion,Authors,References
0,Informed Decision Making On Prediction Of Spare Parts  Requirements Based-On Machine Learning Approach,"pt xyz is one of a big company in indonesia. in daily operations, pt xyz performs many business processes, one of which is the procurement process. this process requires a prediction of the need for goods for the procurement process to be carried out because intermittent and lumpy characteristics. this is the background for conducting this research. this study aims to predict the level of demand for goods so that it can help the procurement department to make purchases of goods. the method used is k-means for clustering, holt winter for forecasting, and association rule to find out the combination of items that are often held. the clustering process produces 3 clusters, namely the first cluster which has members of 327 items with an average value of 68, the second cluster which has members of 18 items with an average value of 1281, and the third cluster which has members of 5 items with an average value of 2474. the resulting forecast covers the upcoming 3 months period with a value of 427 in january, 472 in february, and 476 in march. in addition, it is also known which items are likely to appear in that month using the probability method and the minimum value of the probability is 50%. in january there are 10 items that are possible to appear, 22 items in february, and 20 items in march. the rules generated from the association rule process are 24 rules. the rule is generated with a minimum support value of 10% and a minimum confidence of 50%. the integration between methods is also carried out to cover the existing deficiencies, so that more accurate results are obtained.","prediction, k-means, holt winter, association rule, integration","Maintaining inventory levels of the required spare parts is important in running the company's operations. If this inventory level is not maintained and suffers from a shortage, it will result in the cessation of the operation process because machine repair cannot be carried out. One way that can be done to maintain this level of inventory is to predict the need for existing spare parts. On the other hand, this prediction process has its own challenges, such as the lumpy and intermittent nature of spare parts requirements. Both properties will complicate the prediction process because the data on the level of demand becomes very volatile and can be erratic. These problems can be overcome by the results 14","abdul rahman rizki wijaya department of industrial engineering universitas islam indonesia jl. kaliurang km 14.4, sleman, yogyakarta, indonesia winda nur cahyo department of industrial engineering universitas islam indonesia jl. kaliurang km 14.4, sleman, yogyakarta, indonesia winda.nurcahyo@uii.ac.id","References 
Angelina, C. F., Atmaji, F. T. D., & Santosa, B., Spare part requirement and inventory policy for Rovema's 1 machine 
using Reliability Centered Spare (RCS) and Min-Max stock methods. Paper presented at the IOP Conference 
Series: Materials Science and Engineering, 2020. 
Bacchetti, A., & Saccani, N., Spare parts classification and demand forecasting for stock control: Investigating the 
gap 
between 
research 
and 
practice. 
Omega, 
40(6), 
722-737, 
2012. 
doi:https://doi.org/10.1016/j.omega.2011.06.008 
Cahyo, W. N., Finding Novelty of Research with Systematic Literature Mapping (SLM). Paper presented at the Journal 
of Physics: Conference Series, 2021a. 
Cahyo, W. N., Novelty Does Matter: SLM is a Convenient Way Finding a Research Originality. Journal of Industrial 
Engineering Management, Special Edition, 2021b. 
Cahyo, W. N., Prawahandaru, H., Swasono, B. A., Raben, R. S. I., Sutartono, R. T., & Immawan, T., Data-Based 
Maintenance Strategy Analysis using Operational Excellence Approach in Engineering Asset Management. 
International Journal of Integrated Engineering, 11(5), 2019.  
Ermawanto, D., & Kurniati, N., Examining inventory management for spare-part warehouse. Paper presented at the 
Proceedings of the International Conference on Industrial Engineering and Operations Management, 2021. 
Fatemeh Faghidian, S., Khashei, M., & Khalilzadeh, M., Improving intermittent demand forecasting based on data 
structure. Journal of Engineering Research (Kuwait), 9(1), 188-199, 2021. doi:10.36909/JER.V9I1.8667 
Harrington, H. J., Improving business processes. The TQM Magazine, 3(1). 1999. doi:10.1108/eb059514 
Moharana, U. C., Sarmah, S. P., & Rathore, P. K., Application of data mining for spare parts information in 
maintenance schedule: a case study. Journal of Manufacturing Technology Management, 30(7), 1055-1072, 
2019. doi:10.1108/JMTM-09-2018-0303 
15"
1,The Management Of Change And Organizational Culture  Within The Media Industry In South Africa,"the target of this examination is to break down the impacts of hierarchical culture on management of change practice in the south african media industry as the nation is situating itself to grasp the fourth industrial revolution (4ir). led through a cross-sectional study of the media houses in south africa, this research collected data both qualitative and quantitative in nature. questionnaires were distributed to a total of 60 managers in the south african media space, with a response rate of 90%. the examination confirmed that change is a procedure driven by a few vital contemplations, which include the need for progressively harmonized techniques for conducting work and the improvement of business execution. these contemplations regularly are the outcome in organized change issues, dependent on the supposition that the management of change involves a compelled course of action of conciliation that can be recognized in a for the most part limited timeframe. practically, the ramification of this investigation is to guarantee that firms basically assess all the significant factors and by expansion in this way include all the applicable partners for a progressively effective change management procedure in the present period of the 4ir.","change, change management","and Recommendation To effectively accomplish change, it is compulsory that the company’s executives should conduct an audit of the current company culture. This will put the different perspectives under investigation to assess their significance and commitment to planning and actualizing the change venture and the essential changes required. Stream of data starting with one level then onto the next is postponed should there be numerous levels within the organization’s hierarchy. Therefore, it is imperative to decrease of the levels, which will add to effective communication. The research infers that for any viable change, there should be hierarchical and social alterations that should be made to oblige and continue change. This implies change is fruitful when it gets systematized and almost things are done in an organization which as a result implies the organization culture should change. The research has prompted the conclusions that various parts of progress have structure or limits. The human and hierarchical limits cannot be isolated from the processes within the organization’s framework. The way that social associations are invented by individuals proposes that they can be set up for an endless assortment of objectives. Various circumstances call for various responses henceforth the utilization of proactive, expectant and receptive managerial styles to suit the diverse kind of cultures. The study reasons that basic to effective change is great planning. Effectively dealing with the multifaceted nature of change is for all intents and purposes outlandish without a vigorous plan that is bolstered by a solid project management team. Evaluation of accessible resources and their capacity to deal with the change procedure is indispensable. According to Burns and Stalker (2014) who contended that, businesses frequently consider it to be a challenging task to conform to change; therefore, one executive's duties of first importance is to create an organization’s environment to address the difficulty of things to come. The duty is practiced by evaluating the assets and opportunities which are openly accessible, defining and characterizing the objectives of the business and productively dealing with the resources assigned to meet these objectives. The compelling procedure to arrive at explicit objectives and targets starts to create administrative planning systems so as to in the long run produce a powerful organization. Planning includes features of critical thinking, identification of problems, anticipations of problems and in particular basic leadership (Lynch, 2005). The study likewise infers that change is a procedure driven by a few vital contemplations including the requirement for increasingly incorporated methods for working and the need to improve business execution. Askim et al. (2009) noticed that the management of change is foundational and ought to be deployed with sensible reasons and all stakeholders’ participation in the change venture. These contemplations commonly are the outcome in organized change programs dependent on the suspicion that the management of change comprises of a constrained set of intercessions, which are viewed as target, quantifiable and directly reasonable projects that can be acknowledged in a generally brief time. The study prescribes that before the initiation of any change management procedure, comprehension of the powers driving change ought to be acknowledged as it will lead a change supervisory group to a more profound comprehension of the setting of change, arrangement of objectives with the main thrusts, and the management of these powers all through the change procedure. The investigation further prescribes a cautious evaluation of the accessible assets, their skill to deal with the change procedure and above all, kind of organisation culture the company right now works in. Hierarchical culture is a significant deciding variable of how any association grasps change.","sambil charles mukwakungu, portia makamu, nita sukdeo and charles mbohwa department of quality and operations management university of johannesburg johannesburg, south africa sambilm@uj.ac.za, portiamakamu79@gmail.com, nsukdeo@uj.ac.za, cmbohwa@uj.ac.za",
2,Examining The Relationship Between Service Quality And  Customer Satisfaction In The Banking Sector – Case Of,"any attentive discourse of the present and eventual fate of the financial business at last brings up an essential issue: will present and future clients be fulfilled by the service and quality given by the financial business in johannesburg, south africa? the goals of the examination are right off the bat, to learn the clients' desires as indicated by the service quality provided by the financial business. also, to decide the view of clients concerning the service quality given by the financial business and thirdly, to quantify the gaps between client desires and impression of service quality through the use of the 5 components of service quality (tangibles, reliability, responsiveness, assurance, and empathy). the target population for this study was the university of johannesburg’s students and sample size of 1500 students comprised of experts, independently employed and specialists, with 82% reaction rate. data collected was analyzed according to descriptive statistics and the results showed that reliability scored the highest based on the response from the study’s participants. there is a clear indication that customers highly rate service quality from their perception of how reliable banks’ services are provided. the findings have also indicated that customers poorly rated responsiveness, assurance and empathy in terms of their perception of services provided by the banking institutions. this study will assist the management of the banks to understand how the 5 dimensions of service quality contribute to their service/product offering by indicating which of the dimensions to improve.",quality,,"student customers in johannesburg, south africa sambil charles mukwakungu and charles mbohwa department of quality and operations management university of johannesburg johannesburg, south africa sambilm@uj.ac.za, cmbohwa@uj.ac.za","References 
Agbor, J. M. The Relationship between Customer Satisfaction and Service Quality. A Case Study in three service 
sectors, 5(2), pp. 1-8, 2011. 
Ali, M. and Raza, S.A. Service quality perception and customer satisfaction in Islamic banks of Pakistan: the modified 
SERVQUAL model. Total Quality Management & Business Excellence, 28(5-6), pp.559-577, 2017. 
Alwin, D. F., & Krosnick, J. A. The reliability of survey attitude measurement. In D. F. Alwin (Ed.), Sociological 
methods & research (Volume 20, Issue 2), pp. 139-181. SAGE: Newbury Park, 1991. 
Amin, M., & Isa, Z. An examination of the relationship between service quality perception and customer satisfaction: 
A SEM approach towards Malaysian Islamic banking. International Journal of Islamic and Middle Eastern 
Finance and Management, 1(3), 191 –209, 2018. 
Awuor, B. M. Service Quality and Customer Satisfaction in the banking sector of Kenya, NAIROBI: UNIVERSITY 
OF NAIROBI, 2014. 
Berry, L. L. & Thompson, T. W. Relationship banking: The art of turning customers into clients. Journal of Retail 
Banking, 4(2), 64–73, 1982. 
Berry, L. L. Services marketing is different. Business, 30(3), 24–29, 1980. 
Berry, L. L., Carbone, L. P., & Haeckel, S. H. Managing the total customer experience. MIT Sloan Management 
Review, 43(3), 85–89, 2002. 
Bitran, G., & Lojo, M. A framework for analyzing the quality of the customer interface. European Management 
Journal, 11(4), 385 –396, 1993. 
Business 
tech. 
Battle 
of 
Banks: 
South 
Africa’s 
big 
5 
banks 
compared, 
https://businesstech.co.za/news/banking/339319/battle-of-the-banks-south-africas-big-5-banks-compared/, 
2019.  
Cadotte E R, Woodruff R B and Jenkins R L. Expectations and Norms in Models of Consumer Satisfaction. Journal 
of Marketing Research, Vol. 24, No. 3, pp. 305-314, 1987. 
Carman, J. M. Consumer perceptions of service quality: An assessment of the SERVQUAL dimensions. Journal of 
Retailing, 66(1), 33–55, 1990. 
Churchill Jr. G A and Surprenant C. An Investigation Into the Determinants of Customer Satisfaction. Journal of 
Marketing Research, Vol. 19, No. 4, pp. 491-504, 1982. 
Chyung, S.Y., Roberts, K., Swanson, I. and Hankinson, A. Evidence‐based survey design: The use of a midpoint on 
the Likert scale. Performance Improvement, 56(10), pp.15-23, 2017. 
Dhurup, M., Surujlal, J. and Redda, E. Customer perceptions of online banking service quality. Mediterranean journal 
of social sciences, 5(2), p.587, 2014. 
Dsouza, R.S., Subhash, K.B., Chen, R.F. and Weiermair, K. Service quality and customer satisfaction: An empirical 
analysis of banking sector in Goa, International Journal of Banking, Risk and Insurance, vol. 6, no. 2, 1-22, 2018. 
Etikan, I., Alkassim, R. and Abubakar, S. Comparison of snowball sampling and sequential sampling technique. 
Biometrics & Biostatistics International Journal, 3(1), pp.1-2, 2016. 
Fornell C. A National Customer Satisfaction Barometer: The Swedish Experience. Journal of Marketing, Vol. 56, No. 
1, pp. 6-21, 1992. 
Gro¨nroos, C. A service quality model and its marketing implications. European Journal of Marketing, 18(4), 36 –44, 
1984. 
Grönroos, C. Adopting a service logic for marketing. Marketing Theory, 6(3), 317–333, 2006. 
Gwinner, K. P., Bitner, M. J., Brown, S. W., & Kumar, A. Service customization through employee adaptiveness. 
Journal of Service Research, 8: 131-148, 2005. 
Halstead D, Hatman D and Schimdt S L. Multisource Effect on the Satisfaction Formation Process. Journal of the 
Academy of Marketing Science, Vol. 22, No. 2, pp. 114-129, 1994. 
Hussain, R., Al Nasser, A., & Hussain, Y. K. Service quality and customer satisfaction of a UAE-based airline: An 
empirical investigation. Journal of Air Transport Management, 42, 167–175, 2015. 
Iglesias, O., Markovic, S. and Rialp, J. How does sensory brand experience influence brand equity? Considering the 
roles of customer satisfaction, customer affective commitment, and employee empathy. Journal of Business 
Research, 96, pp.343-354, 2019. 
63"
3,Pattern Mapping For Cancer Prescription Process:   A Case Of Healthcare Operations In Government,"this study identifies prescription variety in patients diagnosed with cancer in regional part of thailand by mapping pattern of prescription diversities from health administrated guidelines. this study examines prescribing variability in patients diagnosed with cancer symptoms by mapping prescribing patterns from electronic medical records to understand the impact of prescribing differences on patients. this research showed how big data technology and cloud computing can be integrated and put into practice to meaningfully support the migration of data from local hospital databases to cloud databases. this proposal focuses on optimizing respective software performance and funding in actual cloud service deployments. this study can confirm that health services program decisions in the management of chronic diseases are influenced despite the prescribing guidelines provided. the lack of coordination of care has been cited as one cause of waste and inefficiency, especially when tests and services are repeated because their results are not communicated between providers. for cancer treatments, more than 1,000 preferred brand names and generic brands to treat chronic conditions are available in the market. the list is extended triple for non-preferred drugs which incurs researchers to define pattern of choices to prevent over-prescriptions and overdiagnosis. most importantly, cost and profit made in compliance with drug choice may be made specific guidelines of health administered programs. a conjuncture is also given to researchers on how guidelines designate orders for prescriptions on multiple benefit plans. this study acquired data mining techniques to identify prescription patterns in health administered programs, and to clarify whether health insurance and benefit plans play role in changing the decision of drug choices. the results from this study suggest that ignorance of guidelines occurred more frequently in universal coverage scheme, however, physicians tend to override the prescription guideline for cancer and hypertension patients who enrolled in government benefit program. this study is able to support the notion that health administered programs may play role in determining drug options due to criteria in quality of treatment.",,,"administration in thailand praowpan tansitpong assistant professor nida business school national institute of development administration (nida), thailand praowpan.tan@nida.ac.th",
4,Factors Influencing Eco-Innovation In Halal Food Smes  In Malaysia: A Study From An Islamic Perspective,"halal food smes play a significant role in malaysia's economic development, as the halal food industry is a major contributor to the country's gdp and employment. however, the industry faces a challenge in meeting the growing demand for eco-innovation while also complying with government regulations. this study aimed to investigate the implementation of eco-innovation practices among smes in the malaysian food industry. the study included four independent variables: technological, organizational, environmental, and individual factors, to measure their relationship towards eco-innovation performance. a questionnaire was used to collect data from 150 employees in the food sme sector who implemented eco-innovation practices. the study's findings revealed that technological, organizational, environmental, and individual factors have a significant positive relationship with eco-innovation in malaysian food industry smes. this study contributes to the literature by providing new insights into how teleology ethics guide muslims to consume halal food purposefully, intentionally, mindfully, compassionately, and conscientiously. furthermore, it enhances the knowledge on eco-innovation practices among smes in the malaysian food industry, which has been lacking in research. however, this study has some limitations. firstly, the study only focused on the malaysian halal food industry, which limits the generalization of the findings to other industries or countries. secondly, the sample size was relatively small, and the data was collected from a single source. therefore, future research should consider a larger sample size from multiple sources to improve the generalizability of the findings. additionally, future studies could explore the impact of different eco-innovation practices on the performance of smes in the halal food industry.","eco-innovation, halal, food, muslims, smes","6.1 Implication of the research The halal food industry in Malaysia is an emerging sector that requires a focus on environmental sustainability. Eco-innovation is critical to achieving this goal, and understanding the factors that significantly influence it can help improve the industry's environmental performance. This study contributes to the literature on eco-innovation by examining the individual, environmental, and organizational factors that significantly influence eco-innovation in the halal food industry in Malaysia. Firstly, individual factors such as personal values, environmental awareness, and willingness to innovate significantly influence eco-innovation in the halal food industry. Employees who are environmentally conscious and willing to adopt eco-friendly practices can positively impact the industry's overall eco-innovation performance. Secondly, environmental factors such as government support, environmental regulations, and stakeholder pressure are critical to the implementation of eco-innovation practices in the halal food industry. The Malaysian government has shown support for environmental sustainability initiatives, and stakeholders are increasingly pushing for eco-friendly practices in the industry. Finally, 73 Proceedings of the Second Australian International Conference on Industrial Engineering and Operations Management Melbourne, Australia, November 14-16, 2023","samer al-shami universiti tekinal malaysia melaka melaka, malaysia samshami79@gmail.com","References 
Ahmad, A. N., Ungku Zainal Abidin, U. F., Othman, M., & Abdul Rahman, R., Overview of the halal food control 
system in Malaysia. Food Control, 90, 352–363, 2018. https://doi.org/10.1016/j.foodcont.2018.02.035 
Bossle, M. B., Drivers for adoption of eco-innovation and enhancement of food companies’ environmental 
performance. 146, 2015. 
Cai, W., & Li, G., The drivers of eco-innovation and its impact on performance: Evidence from China. Journal 
of Cleaner Production.2018. https://doi.org/10.1016/j.jclepro.2017.12.109 
Ceptureanu, S. I., Ceptureanu, E. G., Popescu, D., & Orzan, O. A., Eco-innovation capability and sustainability 
driven innovation practices in Romanian SMEs. Sustainability (Switzerland), 12(17), 1–18, 2020. 
https://doi.org/10.3390/su12177106 
Chege, S. M., & Wang, D.,The influence of technology innovation on SME performance through environmental 
sustainability practices in Kenya. Technology in Society, 60(November 2019), 101210, 2020. 
https://doi.org/10.1016/j.techsoc.2019.101210 
Cai, W., & Li, G.,The drivers of eco-innovation and its impact on performance: Evidence from China. Journal of 
Cleaner Production. 2018. https://doi.org/10.1016/j.jclepro.2017.12.109 
Chege, S. M., & Wang, D., The influence of technology innovation on SME performance through environmental 
sustainability practices in Kenya. Technology in Society, 60(November 2019), 101210. 2020, 
https://doi.org/10.1016/j.techsoc.2019.101210 
Fernando, Y., Wahyuni-TD, I. S., Zainul Abideen, A., & Mergeresa, F., Traceability technology, halal logistics 
brand and logistics performance: religious beliefs and beyond. Journal of Islamic Marketing, 14(4), 1007-
1031.2023. https://doi.org/10.1108/JIMA-06-2020-0183 
García-Granero, E. M., Piedra-Muñoz, L., & Galdeano-Gómez, E., Multidimensional assessment of eco-
innovation implementation: Evidence from spanish agri-food sector. International Journal of 
Environmental Research and Public Health, 17(4)., 2020. https://doi.org/10.3390/ijerph17041432 
Geng, D., Lai, K. hung, & Zhu, Q., Eco-innovation and its role for performance improvement among Chinese 
small and medium-sized manufacturing enterprises. International Journal of Production Economics, 
74"
5,Studying And Troubleshooting Lubricity Test On Pressure  Guidewire Proximal And Distal Coatings,"coatings of guidewires used in medical device manufacturing industry are one of the most important aspects. it defines its efficiency to penetrate through tightest of canals and curves. guidewires are put through controlled environment to accelerate its age and tested for its mechanical features. pressure guidewire failed the lubricity testing after being tested by multiple operators and at alternate sites. a cause-and-effect diagram shows all potential causes of test failure. the human factor involved in the test failure was investigated through multiple gage r&r and training records. calibration error with the lubricity tester dl1000 was identified and solved through preventive maintenance work order. the failed samples were examined under scanning electron microscope and detailed images showed coating wearing off from t=2years samples. a two-factor design of experiment factorial was conducted to see the effects of factors on distal and proximal sections of the wire. the actual setting of corona distance 5mm and dip speed 60mm/min seem to affect the coating of proximal section during aging process. a new optimize setting of corona distance 2mm and dip speed of 30mm/min proved to provide better coating that can sustain the wire over the 2 years. similarly, for distal section of pressure guidewire, uv intensity of 6.0 and corona time of 30seconds showed better results as compared to original setting. a confirmation study was conducted to prove the effects of new changes implementation and process capability showed that the results were under control.","guidewire, gage r&r, lubricity","This study provided detailed analysis on different factors that contributed the lubricity testing failure. The measurement system, human factor, and machine, all contributed to testing failure to a certain extent and the variance was calculated using DOE. Coating of Pressure Guidewire was the leading factor, as proved both through DOE and SEM images. This study helped essentially in fixing the coatings processes of guidewire and make the product more sustainable over the time.","kuldeep agarwal and usama a. khan department of automotive and manufacturing engineering technology minnesota state university mankato mankato, mn 56001, usa kuldeep.agarwal@mnsu.edu, usamaabdullah.khan@mnsu.edu",
6,Reliability Of Sewerage Pipelines In South Africa  Themba B. Masingi,"water is required for the optimal operation of sewerage pipelines, water treatment and wastewater treatment facilities. in the absence of water, it is impossible to achieve adequate sanitation. the provision of water and sanitation services is acknowledged as a human right for all, both for destitute and affluent individuals. as a developing country, south africa is experiencing rapid growth in its’ number of urban dwellers, and this rapid growth strains sewerage pipelines often leading to clogging, leakage, and deformation. the purpose of this paper is to investigate the factors that affect the reliability of sewerage pipelines and to identify reliability tools that can be employed at different stages of the pipeline lifecycle to enhance reliability. a deductive approach was adopted as the research methodology and a survey questionnaire was employed to obtain the research data from a select engineering population in south africa, with the test items deduced from a comprehensive literature review. the research population was comprehensive, and snowball sampling was utilized to obtain information. the following reliability tools are mostly utilized by industry in south africa to improve the reliability of sewerage pipelines, namely fault tree analysis, reliability-based maintenance, failure-mode-and-effect analysis, and hazard and operability studies.","sewerage pipelines, development","The research investigated the factors that affect the reliability of sewerage pipelines in South Africa, and identified and recommended reliability tools that can be employed at different stages of the pipeline lifecycle to enhance the reliability of the pipeline. The respondents suggest that design parameters, environmental factors (corrosion), fatigue, third party interference, buckling and leakage affect the reliability of sewer pipelines mostly. In general, welded failures result in leakages. The literature data in Figure 1 (Literature Review) is congruent to the current research results, the data in Figure 1 indicate that welded failures (leakage), corrosion and excavation damage (third party interference) are the largest causes of pipeline failures each contributing 34%, 18% and 15% respectively. Hence, the industry results reflect and support the findings from literature from a South African perspective. According to the research findings, four reliability tools emerged as the most implemented or utilized in the industry, namely HAZOP, FTA, FMEA and RBM. As such, more focus on these reliability tools will yield the most favorable results in improving the reliability of sewerage pipelines, provided that implementation takes place at the correct stage of the sewer pipeline lifecycle.","postgraduate school of engineering management university of johannesburg johannesburg, south africa tbjmasingi@gmail.com hannelie nel postgraduate school of engineering management university of johannesburg johannesburg, south africa hnel@tennelli.com",
7,Do The Descriptions In The Md&A Section Contribute As A  Red Flag For The Early Detection Of Fraudulent Accounting,"accounting fraud is defined as the intentional material misstatement of financial statements or disclosures (in notes to financial statements or sec filings) or the commission of an illegal act that has a material direct effect on financial statements or financial disclosures. the early detection of accounting fraud is important because fraudulent activity reduces public confidence in capital markets and hinders economic development. therefore, studies have been conducted to develop accounting fraud detection models using quantitative data, such as accounting and financial information, and qualitative data, such as descriptions of securities filings. previous studies using form 10-k extracted words that were highly associated with fraudulent accounting activities and used an svm (support vector machine) to construct a fraudulent accounting detection model. to build the model, fraudulent and non-fraudulent accounting firms were used as samples. by contrast, this study constructs a fraudulent accounting detection model that samples fraudulent accounting periods and other periods (non-fraudulent terms) of companies with fraudulent accounting experience and extracts words that capture the signs of fraudulent accounting. a fraudulent accounting detection model is constructed following the procedures of previous studies on companies listed on the tokyo stock exchange from 2004 to 2017. in addition, we constructed detection models using several classification algorithms (svm, rf, lr, and xgb) and compared their accuracies. the results show that svm is better at detecting accounting fraud than other classification algorithms, with a sensitivity (accuracy rate for accounting fraud firms) of 60%.","accounting fraud, svm, random forest",,"firms in japan? keisuke miyago, natsuki sato, ayuko komura and hirohisa hirai department of industrial engineering and management kanagawa university kanagawa, japan r202370170oe@jindai.jp, r202170129yo@jindai.jp, komura-a@kanagawa-u.ac.jp, hirai@kanagawa-u.ac.jp",
8,Relationship Between Textual Characteristics Of Md&A  Sections In English Annual Securities Reports Of Japanese,"the dearth of english information available to international investors for making investment decisions about japanese companies remains a persistent challenge. while previous studies have mainly focused on u.s.-listed companies, it has shown that the management's discussion and analysis of financial condition and results of operations (md&a) section’s readability can negatively impact future performance, while its tone can positively influence it. given the divergent textual characteristics of u.s. and non-u.s. companies, it is unclear whether the relationship between readability/tone and future performance for u.s. firms applies to english-language annual securities reports of japanese companies. we examined the effect of tone and readability in the text on future performance (roe in t+1 period) by analyzing the md&a section of the english annual securities reports of japanese companies. it was observed that a higher tone of text in the md&a section and improved readability are associated with stronger future performance. this suggests that even in english annual securities reports, management may adapt the characteristics of the text in the md&a section based on future performance forecasts, similar to the reports in japanese.","md&a, readability, tone",,"companies and future roe ran murakami, takaaki kawabe, ayuko komura, and hirohisa hirai department of industrial engineering and management kanagawa university kanagawa, japan r202270170fe@jindai.jp, r202270101ag@jindai.jp, komura-a@kanagawa-u.ac.jp, hirai@kanagawa-u.ac.jp",
9,Do Male And Female Investors Use Different Information  When Assessing Stock Valuation And Trustworthiness?,"most listed japanese companies announce earnings forecasts based on their management (management forecasts). management forecasts are particularly important for investors' decision-making because they are published by managers who hold inside information. a previous study conducted an online experiment among japanese investors. investors looked at the information presented on the frequency of beating (versus missing) and earnings surprises and evaluated five items: a common stock valuation of the firm, the desirability of the firm, the future prospects of each firm, the competence of management, and trustworthiness. however, the previous study did not compare male and female investors. therefore, we compared male and female investors based on the data of a previous study. first, a comparison of the means between men and women showed that, overall, the means of male responses were higher. the analysis of variance showed that, in terms of stock evaluation, significant differences were obtained for males in the frequency of beating (f1,108 = 27.95, p=0.001) and earnings surprises (f1,104 = 6.07, p=0.015), so that both the number of achievements and earnings surprises were considered and evaluated. on the other hand, there were significant differences for females on the frequency of beating (f1,108 = 5.26, p=0.024), so it was clear that female investors evaluated them by looking at the number of achievements only. for trustworthiness, both male and female were evaluated based on the frequency of beating (male f1,108 = 31.41, p=0.001; female f1,108 = 8.04, p=0.005). therefore, for a company to be highly valued as a stock valuation by male investors, it is important to increase the number of achievements and earnings surprises, and in the case of female investors, the number of achievements. it is also important for firms to be rated highly reliable by both male and female investors.","management forecast, stock valuation, trustworthiness",,"kaori ojima, ayuko komura and hirohisa hirai department of industrial engineering and management kanagawa university kanagawa, japan r202370110qk@jindai.jp, komura-a@kanagawa-u.ac.jp, hirai@kanagawa-u.ac.jp",
