,Title,Abstract,Keywords,Conclusion,Authors,References
0,"Evaluating The Effectiveness On Ar Filters: The Mediating  Role Of Technology Acceptance, Customer Satisfaction,","with the ubiquity of augmented reality (ar) technology, the behavior of mobile social media users is changed, and more users tend to use it daily. the trend of using ar filters is emerging, and the value of the ar market has kept increasing in recent years. along with the growth of social commerce, marketing managers have started investing in ar technology like ar filter to achieve the company's marketing goals and objectives. hence, this research study the factors affecting the behavioral intention of ar filter users in the hong kong catering industry to provide implications for marketing managers and ar filter developers. a hypothesis model is formulated to investigate the relationship between the perceived value of the technology acceptance model (tam) and the satisfaction-loyalty model and the effect on the behavioral intention of ar filter users. the determinants of the perceived value of tam are also studied to find out the factors affecting ar filter users' behavioral intention to provide implications for the developers to create a better ar experience for the users. questionnaire research is conducted, and the structural equation model (sem) approach is adopted to investigate the relationship between the constructs.",augmented reality,,"loyalty, and behavioral intention young tsz ting angela, au mei yan and luk kwok to department of industrial and systems engineering faculty of engineering the hong kong polytechnic university, hung hom, hksar, china 19063412d@connect.polyu.hk, 19041809d@connect.polyu.hk, 18040003d@connect.polyu.hk c.k.m. lee associate professor, department of industrial and systems engineering faculty of engineering the hong kong polytechnic university, hung hom, hksar, china laboratory for artificial intelligence in design, hong kong science park, new territories, hong kong sar, china ckm.lee@polyu.edu.hk",
1,Study Of How The Experience And Behavior Of Consumers  Are Affected By User Experience (Ux) Design In The Online,"with rapid technological development, human well-being was significantly enhanced with the invention of various advanced cyber-technologies. it is considered a fashion retailer that can grab this valuable opportunity and strengthen its competitive edge to cement its market position. e-commerce is becoming essential and causing influences currently. a significant proportion of fashion retailers are going to sell their products in the virtual platform which the online stores are generating increasingly contribution to the business and thus fashion retailers are more focusing on the user experience design of the online store. this research intends to analyze the relationship between the perception attributes of user experience design influence their perceived value and customer loyalty. in accordance with the hypotheses model that being developed with the foundation of technology acceptance model and other research models in investigating customer fulfilment, customers were required to complete a simulation of online fashion shopping along with evaluation of their shopping experience for the distinguishment for the crucial perception of user experience attributes that result to customer loyalty as well as the examination of the relationships among constructs. this research has verified the relationships of the perception attributes of user experience design and the formulation of customer loyalty.","user experience, fashion industry, customer loyalty","The research unveils the effect of the external perception attributes on perceived values and hence customer fulfilments is supported. There is significant effect from all the external perception values included in this study including color, usability, and aesthetics on both perceived usefulness as well as perceived ease of use. It also illustrates the mechanism in enriching web usability through the deployment of vision tracking experiment. There is strong prove in demonstrating customers from online fashion store are focusing on the above-mentioned external perception. Among the external perception values constructs, aesthetics has the most significant effect towards the perceived value of users. Indeed, aesthetics is a critical element among the three external perception attributes for customers in feeling comfort and foster their experience in online shopping. The effect of perceived values on customer fulfilments are also being supported. Particularly, the effect of perceived ease of use is a compelling anterior on customer fulfilments in which there is compelling indirect effect caused by satisfaction towards loyalty in enhancing the revisit and repurchase decision of customers. It is found that more and more online fashion retail store start to target on the website/ application design with the consideration of the three chief external attributes of color, usability, and aesthetics in enhancing the user experience of the browsing and shopping in enhancing customer loyalty due to the rapid development and the intense competitive environment of e-commence while the study demonstrate that the three external perception attributes have positive significant effect towards both perceived usefulness and perceived ease of use and hence affecting the customers loyalty. The outcome from the research could help the enterprise especially for fashion retailing industry in evaluating the deploying user experience design their website/ application interface in fulfilling customers’ needs and more importantly, attracting customers to ensure sustainable business growth. The future research should deploy a larger sampling size for the sake of enhancing the representative of the analysis and the fitness of the model in generating result with higher significance. Besides, this study is only limited to respondents in Hong Kong while the future research should also attempt the investigation from different market segments or geographical locations for multiple group analysis, for instance, customers between traditional fashion stores and fast fashion stores or customers from different countries/ regions, to make the study more favorable in comparing the difference of consumers from different markets and identifying the uniqueness of the customers each single market segment or location. The future study could also reinforce the constructs in exploring if there is any other positive significant relationship of user experience design attributes on customer fulfilment to let business in understanding more in defining their website interface with the achievement of diverse business objectives. 16","fashion retailing industry au mei yan, young tsz ting angela, yeh mau wong department of industrial and systems engineering faculty of engineering the hong kong polytechnic university, hung hom, hksar, china 19041809d@connect.polu.hk, 19063412d@connect.polyu.hk, 18063109d@connect.polyu.hk c.k.m. lee associate professor, department of industrial and systems engineering faculty of engineering the hong kong polytechnic university, hung hom, hksar, china laboratory for artificial intelligence in design, hong kong science park, new territories, hong kong sar, china ckm.lee@polyu.edu.hk","References 
Agarwal, & Venkatesh, V.,  Assessing a Firm's Web Presence: A Heuristic Evaluation  
     Procedure for the Measurement of Usability. Information Systems Research, 13(2), 168– 
     186,2002. https://doi.org/10.1287/isre.13.2.168.84 
Ahmad, Rahman, O., & Khan, M. N., Exploring the role of website quality and  
     hedonism in the formation of e-satisfaction and e-loyalty. Journal of Research in  
     Interactive Marketing, 11(3), 246–267,2017. https://doi.org/10.1108/JRIM-04-2017-0022 
Alben.,  Quality of experience. Interactions (New York, N.Y.), 3(3), 11–15, 1996.  
     https://doi.org/10.1145/235008.235010 
Bayol, De La Foye, A., Tenenhaus, M., & Tellier, C.,  Use of PLS Path Modelling to  
     estimate the European Consumer Satisfaction Index (ECSI) model. Statistica Applicata –  
     Italian Journal of Applied Statistics, 2000. 
Bentler.,  Confirmatory Factor Analysis via Noniterative Estimation: A Fast,  
     Inexpensive Method. Journal of Marketing Research, 19(4), 417–424, 1982.  
     https://doi.org/10.1177/002224378201900403 
Calisir, & Calisir, F. ,  The relation of interface usability characteristics, perceived  
     usefulness, and perceived ease of use to end-user satisfaction with enterprise resource  
     planning (ERP) systems. Computers in Human Behavior, 20(4), 505–515,2004.  
     https://doi.org/10.1016/j.chb.2003.10.004 
Caltenco, Breidegard, B., Jönsson, B., & Andreasen Struijk, L. N. ,  Understanding  
     Computer Users With Tetraplegia: Survey of Assistive Technology Users. International  
     Journal of Human-Computer Interaction, 28(4), 258–268, 2012.  
     https://doi.org/10.1080/10447318.2011.586305 
Chaudhuri, & Holbrook, M. B., The Chain of Effects from Brand Trust and Brand  
     Affect to Brand Performance: The Role of Brand Loyalty. Journal of Marketing, 65(2),  
     81–93,2001. https://doi.org/10.1509/jmkg.65.2.81.18255 
Dedeke.,  Travel web-site design: Information task-fit, service quality and purchase  
     intention. Tourism Management (1982), 54, 541–554,2016.  
     https://doi.org/10.1016/j.tourman.2016.01.001 
Deng, & Poole, M. S.,  Aesthetic design of e-commerce web pages – Webpage  
     Complexity, Order and preference. Electronic Commerce Research and  
     Applications, 11(4), 420–440,2012. https://doi.org/10.1016/j.elerap.2012.06.004 
Eraslan, Yaneva, V., Yesilada, Y., & Harper, S.,  Web users with autism: eye tracking  
     evidence for differences. Behaviour & Information Technology, 38(7), 678–700,2019.  
     https://doi.org/10.1080/0144929X.2018.1551933 
Erciş, Ünal, S., Candan, F. B., & Yıldırım, H., The Effect of Brand Satisfaction, Trust  
     and Brand Commitment on Loyalty and Repurchase Intentions. Procedia, Social and  
     Behavioral Sciences, 58, 1395–1404, 2012. https://doi.org/10.1016/j.sbspro.2012.09.1124 
Faith, D. O., & Agwu, E. ,  A review of the effect of pricing strategies on the purchase  
     of consumer goods. International Journal of Research in Management, Science & \   
     Technology (E-ISSN: 2321-3264) Vol, 2, 2018. 
Homburg, C., & Baumgartner, H.,  Beurteilung von kausalmodellen:  
     Bestandsaufnahme und anwendungsempfehlungen. Marketing: Zeitschrift für Forschung  
     und Praxis, 162-176,1995. 
Jarvenpaa, Tractinsky, N., & Saarinen, L.,  Consumer Trust in an Internet Store: A  
     Cross‐Cultural Validation. Journal of Computer-Mediated Communication, 5(2), 0–0,1999.  
     https://doi.org/10.1111/j.1083-6101.1999.tb00337.x 
Koufaris., Applying the Technology Acceptance Model and Flow Theory to Online  
     Consumer Behavior. Information Systems Research, 13(2), 205–223, 2002.  
     https://doi.org/10.1287/isre.13.2.205.83 
Koufteros.,  Testing a model of pull production: a paradigm for manufacturing  
     research using structural equation modeling. Journal of Operations Management, 17(4),  
     467–488,1999. https://doi.org/10.1016/S0272-6963(99)00002-9 
 
Li, & Yeh, Y.-S.,  Increasing trust in mobile commerce through design  
     aesthetics. Computers in Human Behavior, 26(4), 673–684, 2010.  
17"
2,A Comparison Of 3D-Based Electronic Scanning And Manual  Anthropometric Measurement For Indonesian’S Women:,"a sustainable measurement of human body dimensions is of high interest. with the significant growth of fashion industry, a perfect fit of measurement is highly expected. though conventional anthropometry is still relevant and convenient, the preciseness and consistency of measurement is challenged. hence, a more robust and quicker anthropometric measurement has been proposed. it is through 3d-based anthropometric measurement taking into account what the user needs and expects. basically, numerous common-sense issues emerge within the large- scale utilize of electronic imaging frameworks, such as the choice of filter pose and robotized extraction of exact and reproducible estimations, without causing pointless inconvenience to the users. the essential focus of this work was in this manner to explore a strategy appropriate for large-scale surveying; to highlight particular issues of comparing 3d-based and manual anthropometric strategies; and to present this data within the real practices. this study involved 15 young females, their body dimensions were measured, both by the 3d-based and the traditional hand methods. there were 36 standard body dimensions compared. statistically, it can be concluded that most body dimensions were deemed to be insignificantly different. nevertheless, this study underpins a great communication bridge between clients and creators through the 3d virtual clothing process. the engineers and designers can effectively express their plan motivation by making a virtual clothing set so that they do not got to spend a parcel of vitality and cash to realize the physical sets. in terms of long-term orientation, the virtual 3d-based anthropometry supports the principles of sustainability especially the issue on environmentally friendly initiatives. without a doubt, it underpins the commitment of indonesian anthropometry updates.","indonesian, fashion",,"a case study of fashion design markus hartono professor of industrial engineering department of industrial engineering,faculty of engineering university of surabaya,surabaya, indonesia markus@staff.ubaya.ac.id dian prianka, christabel annora paramita parung, brian kurniawan jaya, viviany department of product design faculty of creative industries, university of surabaya dianprianka@staff.ubaya.ac.id, christabelannora@staff.ubaya.ac.id, briankurniawan@staff.ubaya.ac.id, viviany@staff.ubaya.ac.id",
3,Electromagnetic Performance Analysis Of Electrically  Excited And Interior Permanent Magnet Motor For,"this paper will compare and analyze an electrically excited synchronous motor (eesm) and interior permanent magnet (ipm) machines for an electric vehicle application based on volkwagen id.3 2020. the torque and power performances of eesm can be improved in wide range of speed with the same machine size and power inverter in compared with the ipm machine. efficiency maps of both machines are obtained and compared with iron losses calculated by finite element analyses. it shows that the ee machine can be a low-cost alternative to the ipm machine with slightly lower efficiency and maximum torque. due to its adjustable excitation, the ee machine is able to achieve a wider constant power speed range than the ipm machine. however, the efficiency of the ee machine is not better than the ipm machine in the high-speed region, since flux weakening control via armature windings is still necessary. this paper also presents a detailed design of three-phase interior permanent magnet (ipm) synchronous motors electrically excited synchronous motor (eesm) with minimum weight, and maximum power output for a wide constant-power range. the stator and rotor geometry of the two motors with several variables and constraints has been implemented to evaluate electromagnetic performances. the proposed motor design is based on both analytical models and special software to determine the magnetic sizes and geometry parameters of the stator and rotor. the experimental test and analytical results have been used to evaluate silicon steel material for designs.",,"This paper has analyzed and compared torque, power and efficiency of a 3-phase 48-slot and 8-pole EESM and IPM motors for EV applications. The torque, power, and efficiency under peak torque performance and short overload have been measured at a maximum speed of 20000 rpm. A significant contribution of this study is to figure out EESM efficiency map improving in wide range speed in comparison with IPM motor 150kW for EV applications.","electric vehicle application bui minh dinh hanoi university of science and technology (hust) dinh.buiminh@hust.edu.vn dinh hai linh vietnam forestry university hailinh.vfu@gmail.com tieu xuan hoang, and nguyen huu duc electric power university hoangtx@epu.edu.vn, duc.nguyenhuu@epu.edu.vn",
4,Economic Optimization Of The Inspection Period For  Sensors With Hidden Failures:,"failure of critical industrial equipment can have high stake negative impacts for industrial operations. systematic preventive maintenance is a widely used technique to assess the condition of such equipment, including its potential failure. however, carrying out regular shutdowns on a critical equipment for inspections incur costs and potential production losses during the downtime period. consequently, detection devices, such as sensors, are often used for monitoring the condition of critical equipment. these sensors can issue early warnings upon the occurrence of functional failures in the protected equipment or even anticipate potential failures. promptly action can then be carried out to repair or replace the failed critical equipment to mitigate its consequences. failure detection sensors are not immune to their own failures though. sometimes, the functional failure of the sensor is immediately detected, other times it remains hidden and goes unnoticed until it manifests through more serious consequences, such as a breakdown in the protected equipment, which can lead to long recovery times and significant repair costs. therefore, it is essential to periodically inspect the proper functioning of condition monitoring sensors to uncover any hidden failures, namely through in-place or laboratory testing. this study presents an economic optimization approach, using a discrete-event monte carlo simulation method implemented in a microsoft excel application, to determine the optimal inspection periodicity for sensors subject to hidden failures. each simulation run computes the equivalent uniform periodic cost for any inspection period for the sensor, considering the following inputs: inspection cost and time, probability distributions for failure times of the equipment and sensor, repair costs and times, and the reactivation cost and time following a system failure. from these inputs, the optimal inspection period is determined by running multiple simulations for varying regular inspection periods and selecting as optimal the one that minimizes the expected equivalent uniform periodic cost of the system. the approach was developed specifically for the major portuguese electric utilities company, replacing previously used empirical formulas that did not factor in economic costs. the application of the methodology is supported by a user-friendly interface implemented in microsoft excel and visual basic for applications and illustrated through a case study. the decision support system facilitates the selection of the economically optimal inspection period for the sensor based on its expected equivalent uniform periodic cost. furthermore, it provides additional descriptive statistics on the expected performance of the system, including availability and reliability metrics. the optimization-simulation approach presented in this article provides significant advantages over common analytical methods, which often rely on unrealistic simplifying assumptions, particularly for modeling complex maintenance systems. overall, it proves to be a valuable contribution to the maintenance literature for making informed decisions regarding the definition of regular inspection periods for sensors with hidden failures while monitoring the condition of critical industrial equipment.","sensors, inspection period, hidden failures",,"a monte carlo simulation approach ricardo j. g. mateus, rui assis, joão a. rodrigues, and p. carmona marques rcm2+ research centre for asset management and systems engineering, lusófona university, portugal p5768@ulusofona.pt, rassis46@gmail.com, p5942@ulusofona.pt, p4803@ulusofona.pt",
5,Optimal Innovation  Shirish D. Chikte And Sudhakar D. Deshmukh,"innovators who can develop high quality products fast and at low cost command a significant competitive advantage. however, they face uncertainty about (a) product development cost, time, and outcome, and (b) emergence of competing products. while better products attract more customers, developing them may cost more and take longer, increasing the risk that competing products may emerge and take away market share. innovators must consider these uncertainties and tradeoffs in determining their optimal innovation strategies. socially optimal innovation depends upon the number of innovators, and whether they compete or cooperate. this paper models innovation as a two-person optimal stopping game to analyze these issues.","portugal, july 18-20",,"managerial economics, decision sciences, and operations kellogg school of management northwestern university evanston, il 60208",
6,A Multi‐Step Optimization Method For Optimization  Of Interior Permanent Magnet Motor For Ev,"the ipm motors built with magnets placed inside the rotor body are attracting great attention in several variable- speed applications, such as electric vehicles and industrial and domestic appliances, where the most challenging requirement are high efﬁciency, high torque density, good overload capability, and extended speed range. this paper will develop a novel hybrid multi objective optimization method which combines the taguchi method with different rotor pole topologies for optimization of interior permanent magnet synchronous machines (ipmsms). this method is capable to pre-optimize rotor pole topology and given multi objective optimization problem compared with the conventional ipm. the method is applied to maximize the power density and the efficiency of an ipmsm under constraints. in the optimization process, the power density of the ipmsm is significantly improved and the volume of the ipmsm is minimized. however this method can improve the efficiency while increasing the power density. finally, a rotor lamination prototype is manufactured to verify the feasibility of this method.",power density,"This paper presents the shape optimization of a IPM using a Multistep optimization method. To maximize the performance of the IPM, the average torque, torque ripple, DC link voltage and Radial forces were set as the multi- objective function, and efficiency and torque ripple were set as constraints. FEA was used to improve the accuracy of the design results. As a result of the parametric study, the lower bar, and rib thickness magnet angle parameters were determined to be design variables. The result of optimization shows the efficiency of the entire approach. The analytical model and the optimization program are both implemented using MATLAB which makes it easier to use. To validate if the suggested motor truly meets the requirements and boundaries, results are verified using FEM which is also controlled via MATLAB and will be initiated automatically after optimization. The technique of SSR is an efficient way to improve the performance of the motor as a technique of skewing slot. A hybrid genetic algorithm (HGA), which combined a genetic algorithm (GA) with the Taguchi method, is proposed to optimize the rotor structure of an IPMSM for an electric vehicle application, to maximize the torque and efficiency, and minimize the torque ripple and iron losses.","pham minh tu, bui minh dinh, nguyen nga viet, and dang quoc vuong school of electrical and electronics engineering hanoi university of science and technology (hust) vietnam tu.phamminh@hust.edu.vn dinh.buiminh@hust.edu.vn, viet.nguyennga@hust.edu.vn and vuong.dangquoc@hust.edu.vn",
7,Electromagnetic Design Of Synchronous Reluctance Motors For Electric  Vehicles Considering Mechanical Stress,"this paper focuses on the electromagnetic design of synchronous reluctance motors for electric vehicle considering loss minimization with the saturation effect (saturated case) and rotor ploes. the synrm is considered as a special case of the interior permanent magnet synchronous machine (pmsm) without permanent magnet excitation. the paper presents an analysis of the performance of an electrical machine used for electric traction in automotive applications. the machine under study is a 8-pole, 72-slot synrm. the study includes analytical analysis using the speed program and numerical analysis to obtain the performance of the proposed machine. the geometry parameter optimization of the machine is also presented in detail and analyzed.","traction motors, electric vehicle, torque ripple","This paper presents the shape optimization of a SynRM using multi optimization of geometry parameters of rotor poles. To maximize the performance of the SYNRM, the average torque, torque ripple was set as the multi- objective function, and efficiency and torque ripple were set as constraints. FEM was used to improve the accuracy of the design results. Efficiency was performed based on changes of the design variables. As a result of the parametric study, the layer thickness, rib thickness, stator depth and with parameters were determined to be design variables. The result of optimization shows the efficiency of the entire approach. The influence of stator slot/pole number combinations in average value of torque and torque ripples has been investigated in this paper. The configuration with 27 slots and four layer flux-barrier has the lowest torque ripple. Also this configuration has been numerically evaluated, and the obtained performances has presented in this paper. In continuous power the efficiency is 95% and in peak power condition is 90% at rated speed. ACKNOWLEDGMENT This research was supported Selex Motor Company in Vietnam and Institute for Control Engineering and Automation- ICEA with Hardware test bench and Software.","dinh hai linh vietnam forestry university hailinh.vfu@gmail.com bui minh dinh, truong cong trinh, nguyen nga viet school of electrical and electronic engineering, hanoi university of science and technologies dinh.buiminh@hust.edu.vn, trinh.truongcong@hust.edu.vn, viet.nguyenga@hust.edu.vn",
8,Linear Programming Applied To The Vehicle Routing  Problem With Simultaneous Delivery And Pickup:,"this work presents two mixed-integer linear programming models to solve a pickup and delivery problem from a portuguese company. the objective is to determine the minimum travel time for the pickup and delivery of manufacturing tools of the manufacturing tool repair support service, of this company. the contribution of this work involves the presentation of two three-index mathematical models. those models reflect the integration of the simultaneous delivery and pickup problem, with the capacitated vehicle routing problem with time windows. the two mixed-integer linear model formulations are presented and used to solve the problem using several real-world test instances. it is also compared their performance using some benchmark instances, proving its feasibility and comparing its behavior.",,"The main idea started with the need to improve the MTR support service’s efficiency of a Portuguese company. This service is one of the most time-consuming activities because it consists of delivering and collecting the manufacturing tools, from the MTR workshop to the production lines and vice-versa. To focus on improving this distribution process, it was proposed to develop and implement a support system that informs workers when to do a P&D route, according to the tools needed for production and the tools available for collection. The data related to what tools were available for collection in the production lines and what tools were available for delivery in the MTR service is known. Every time that a P&D route must be done, we are facing a VRPSDPTW. Since the number of production lines, vehicles and tools is not very high, it was decided to solve this problem using a linear programming model. However, the need arose to test more than one approach, to validate its efficiency in terms of computational time and solutions. Hence the proposal presented in this paper to make a comparative study of the performance of two models: Vehicle-Flow model and the Commodity-flow model. With the two models, most of the real-world instances tested were solved optimality in a reduced computational time and good upper bounds could be generated for the remaining instances. The models were also tested, and its performance compared with the well-known benchmark tests for Li and Lim (2001). Even with these more complex and larger instances, the conclusions drawn for the real instances were the same. In conclusion, after the tests performed, the commodity-flow model has a better performance regarding computational times and GAP values, than the vehicle- flow model, being proven its efficiency. 62","a comparative study bárbara romeira govcopp / degeit university of aveiro, portugal barbararomeira@ua.pt ana moura assistant professor govcopp / degeit university of aveiro, portugal ana.moura@ua.ot","References 
Li, H., Lim, A.,  A metaheuristic for the pickup and delivery problem with time windows, 13th IEEE international 
conference on tools with artificial intelligence (ICTAI) pp. 160-170, 2001. 
Lysgaard, J., CVRPSEP: a package of separation routines for the capacitated vehicle routing problem,2003. 
Kumar, S. N., & Panneerselvam, R., A Survey on the Vehicle Routing Problem and Its Variants, 2012(03), 66–74, 
2012. https://doi.org/10.4236/IIM.2012.43010 
Madankumar, S., & Rajendran, C. (2019). A mixed integer linear programming model for the vehicle routing problem 
with simultaneous delivery and pickup by heterogeneous vehicles, and constrained by time windows. Sadhana 
- Academy Proceedings in Engineering Sciences, 44(2), 1–14,2019. https://doi.org/10.1007/s12046-018-1048-
y
Romeira, B., Cunha, F., & Moura, A. (2021). Development and Application of an e-Kanban System in the Automotive 
Industry. In IEOM Monterrey 2021 Conference. Monterrey. 
Romeira, B., & Moura, A. (2022). Optimizing Route Planning for Minimising the Non-added-Value Tasks Times: A 
Simultaneous Pickup-and-Delivery Problem. In 11th International Conference on Operations Research and 
Enterprise Systems (pp. 153–160). https://doi.org/10.5220/0010821000003117 
Romeira, B., & Moura, A. (2023). Minimizing the Non-Value Task Times: A Pickup and Delivery Problem with Two-
Dimensional Bin-Packing. In Communications in Computer and Information Science. Springer. 
Solomon, M. M., Algorithms for the Vehicle Routing and Scheduling Problems with Time Window Constraints. 
Https://Doi.Org/10.1287/Opre.35.2.254, 35(2), 254–265,1987. https://doi.org/10.1287/OPRE.35.2.254 
Subramanian, A., Uchoa, E., & Ochi, L. S., New lower bounds for the vehicle routing problem with simultaneous 
pickup and delivery. Lecture Notes in Computer Science (Including Subseries Lecture Notes in Artificial 
Intelligence and Lecture Notes in Bioinformatics), 6049 LNCS, 276–2872010. https://doi.org/10.1007/978-3-
642-13193-6_24/COVER
Subramanian, A., Uchoa, E., Pessoa, A. A., & Ochi, L. S. (2011). Branch-and-cut with lazy separation for the vehicle 
routing problem with simultaneous pickup and delivery. Operations Research Letters, 39(5), 338–341. 
https://doi.org/10.1016/J.ORL.2011.06.012 
 Wang, H. F., & Chen, Y. Y. (2012). A genetic algorithm for the simultaneous delivery and pickup problems with 
time window. Computers and Industrial Engineering, 62(1), 84–95,2012. https://doi.org/10.1016/j.cie.2011.08.018 
Zhang Q, Liu S, Zhang R, Qin S. Column generation algorithms for mother plate design in steel plants. OR 
Spectrum,;43:127–53,2020. doi:10.1007/S00291-020-00610-Z. 
Biography 
Bárbara Romeira is a final year PhD student in Industrial Engineering and Management in the Department of 
Economics, Management, Industrial Engineering and Tourism (DEGEIT) at the University of Aveiro. She is currently 
finishing her PhD in Production Planning and Control and, Optimization Methodologies. She has previously taken a 
master’s degree in mechanical engineering in the Department of Mechanical Engineering at the University of Aveiro. 
Her research interests include Manufacturing, Production Planning and Control systems, the Kanban Methodology, 
Optimization Methodologies, Decision Support Systems, and Lean Manufacturing. 
Ana Moura is an Assistant Professor in the Department of Economics, Management, Industrial Engineering and 
Tourism of the University of Aveiro, is a Researcher in GOVCOPP and a researcher collaborator with the Institute of 
Systems Engineering and Computers of Coimbra (INESC-Coimbra). She received her PhD from the Faculty of 
Engineering of the University of Porto in 2005. Her primary area of interest is the application of Decision Support 
Systems and Optimization Methodologies to industrial problems and organizations, in general. The main application 
areas have been in logistics and distribution, more precisely in: Vehicle Routing Problems and Three-dimensional 
Packing Problems. More recently, her research interest is in the application of operations research methodologies to 
production systems. 
63"
9,A Case Study Of Inventory Classification For A Plastic Pallet  Manufacturing Company,"although the cost of plastic pallets is higher than wooden pallets, the plastic pallets can be highly reused and exported without fumigating. according to a report by grand view research, inc. the global plastic pallets market is anticipated to grow by 5.2% per year from 2022 to 2030 and the market size is expected to reach usd 9.72 billion by 2030. this research deal with a case study of a plastic pallets manufacturing company in taiwan. due to the various product sizes, uncertain demand, long changeover time, limited inventory space, and so on, the case company needs a pragmatic approach to control the inventory level. according to the concept of abc inventory management, the inventory policy of each class was suggested firstly. traditionally, it is commonly seen that using increasing class sizes, such as 20%, 30%, and 50% to classify all inventory items. however, the policies will affect the batch sizes, average inventory, number of changeovers, and fill rate. based on the limitation of the number of changeovers and inventory space limitation, a systematic procedure was proposed to classify all inventory items and maximize the fill rate. finally, some experiments were tested to give suggestions to the case company.",taiwan,,"yiyo kuo and hao-chen jiang department of industrial engineering and management ming chi university of technology new taipei city, taiwan yiyo@mail.mcut.edu.tw, bencorlos159@gmail.com",
