,Title,Abstract,Keywords,Conclusion,Authors,References
0,Bio Ethanol Production From The Landfill Organic Waste  Fraction,"landfill organic waste fraction was investigated for the potential to generate bio ethanol, a liquid bio fuel that can be used in place of the conventional liquid fuels. this was achieved through acid treatment enzymatic hydrolysis. the organic fraction waste was first pre-treated with dilute sulphuric acid at 121 °c for 15 minutes. afterwards it underwent enzymatic hydrolysis at 50 °c for a period of 5 days to allow the release of c6 sugars. the hydrolysate was then fermented at 30 °c for 5 days with yeast inoculated as the bio catalyst to produce bio ethanol. enzymatic hydrolysis and the prior pre-treatment resulted in a high yield of 60% of the c6 sugars. the bio ethanol produced from the fermentable sugars was 40%. there is potential for utilization of the organic municipal waste fraction for bio fuels production.","bio ethanol, fermentation, landfill waste",The organic fraction of the municipal waste from the landfills is a potential raw material for bio ethanol production which can be used as a substitute to the conventional fuels. The organic fraction was hydrolyzed to simple C6 sugars to achieve a yield of 60%. These sugars were allowed to ferment in the presence of yeast and a 50% yield of bio ethanol was achieved. The concentration of the bio ethanol was increased to 95% through the process of distillation.,"m. m. manyuchi bioenergy and environmental technology center, faculty of engineering and the built environment, university of johannesburg, south africa department of chemical and processing engineering, manicaland state university of applied sciences, zimbabwe mercy.manyuchi@gmail.com c. mbohwa bioenergy and environmental technology center, faculty of engineering and the built environment, university of johannesburg, south africa cmbohwa@uj.ac.za e. muzenda bioenergy and environmental technology center university of johannesburg, south africa department of chemical, materials and metallurgical engineering, faculty of engineering and technology, botswana international university of science and technology, p bag 16, palapye, botswana emuzenda@uj.ac.za",
1,Bio Stabilization Of Jatropha Curcas Cake To Bio Fertilizers  Through Vermicomposting,"in this present study, jatropha carcus cake, a by product from the bio diesel production process was destabilization through vermicomposting to produce bio fertilizers. jatropha curcas cake was vermicomposted over a period 30 days using eisenia fetida earthworms. the nitrogen, phosphorous and potassium (npk) content in the cake was continuously monitored using aoac methods and the same was done for the leachate (vermiwash) produced during the vermicomposting process. the npk content in the jatropha curcas cake increased with increase in the vermicomposting period with a 35% increase in n, 58% increase in p and a 98% increase in k. furthermore, the vermiwash produced had an npk with a composition of 2.1%, 0.75% and 0.51% respectively. the bio stabilization of the jatropha curcas cake through vermicomposting to bio fertilizers.","bio fertilizers, jatropha curcas, vermicomposting","Vermicomposting of Jatropha Curcas cake provides an opportunity for waste management of Jatropha cake at the same time producing bio fertilizers. Vermicompost with an NPK composition of 6.30%, 4.27% and 3.30% respectively. Increasing the vermicomposting period also increased the quality of the nutrient composition of the vermicompost. In addition, the vermiwash produced as leachate from the vermicomposting of the Jatropha Curcas cake was rich in NPK with a composition of 2.1%, 0.75% and 0.51% respectively.","m. m. manyuchi bioenergy and environmental technology center, faculty of engineering and the built environment, university of johannesburg, south africa department of chemical and processing engineering, manicaland state university of applied sciences, zimbabwe mercy.manyuchi@gmail.com c. mbohwa bioenergy and environmental technology center, faculty of engineering and the built environment, university of johannesburg, south africa cmbohwa@uj.ac.za e. muzenda bioenergy and environmental technology center university of johannesburg, south africa department of chemical, materials and metallurgical engineering, faculty of engineering and technology, botswana international university of science and technology, p bag 16, palapye, botswana emuzenda@uj.ac.za",
2,Feasibility Of Treating Brewery Wastewater Using Bio  Films,"the brewery industry is one of the major industries in zimbabwe and the following study was conducted to assess the techno-economic feasibility of reuse of wastewater after treatment using the biofilm that forms on the bio carriers. the malting plant of a certain brewing plant uses up to 350000 cubic meters water a year discharging about 75% of the biologically contaminated water as effluent which is discharged into the ecosystem. a biological water treatment approach was done using a moving bed biofilm reactor, with use of mutag biochips. the treatment resulted in 93% bod reduction, 87.9% cod reduction, 48% tss reduction, 44% tds reduction and a 97.8% increase in do at a treatment period of 24 hours. an economic analysis was done with a payback period of 2.09 years and return on investment of 49% indicating the techno-economic viability of brewery wastewater.","brewery wastewater, bio film carriers, economic analysis","The biofilm carriers effectively treat brewery wastewater to meet the set standards for effluent disposal. A reduction of at least 44% was achieved for the BOD, TSS, TDS, EC and COD. An economic assessment for application of the technology in the in the brewery industry wastewater at small scale indicated its viability with a payback period of 2 years and internal rate of return of 49%.","m. m. manyuchi bioenergy and environmental technology center, faculty of engineering and the built environment, university of johannesburg, south africa department of chemical and processing engineering, manicaland state university of applied sciences, zimbabwe mercy.manyuchi@gmail.com n. chikwama chemical and process systems engineering department, harare institute of technology, zimbabwe nodraxee@gmail.com c. mbohwa bioenergy and environmental technology center, faculty of engineering and the built environment, university of johannesburg, south africa cmbohwa@uj.ac.za e. muzenda bioenergy and environmental technology center university of johannesburg, south africa department of chemical, materials and metallurgical engineering, faculty of engineering and technology, botswana international university of science and technology, p bag 16, palapye, botswana emuzenda@uj.ac.za",
3,Improve An Emergency Medical System Capacity With Theory Of  Constraints,"the measure of ambulance cycle time is of particular interest in the performance of emergency medical systems (ems). its value determines the ambulance capacity of the operations system of an ems institution. for a given number of ambulances in operation, as the value of the average ambulance cycle time increases, total ambulance capacity for the system is reduced. additional impacts resulting from this situation are; an increase on the average ambulance response time and patient´s health risk due to the unavailability of ambulances; and a greater need of ambulance replacement investment requirements and operating cost. this work suggests an improvement approach based on theory of constraints (toc) and elimination of waste for reducing ambulance cycle time. the approach is applied to a mexican ems institution based on metropolitan monterrey. results of the application are provided.","bottleneck, waste reduction",,"bernardo villarreal, jose arturo garza reyes*, jenny diaz ramirez, aracely carranza, gabriela morales & arturo quezada universidad de monterrey san pedro garza garcía, n.l., méxico 66238 bernardo.villarreal@udem.edu jenny.diaz@ude.edu arturo.quezada@udem.edu, gabriela.morales@udem.edu, aracely.carranza@udem.edu *derby business school the university of derby derby, de22 1gb, uk j.reyes@derby.ac.uk","References 
Bentley, T.G.K., Effros, R.M., Palar, K. and Keeler, E.B., Waste in the U.S. Health Care System: A Conceptual 
Framework, The Milbank Quarterly, Vol. 86, No. 4, pp. 629 – 659, 2008. 
Blackwell, T.H., Kline, J.A., Willis, J.J. and Hicks, G.M., Lack of Association Between Prehospital Response Times and 
Patient Outcomes, Prehospital Emergency Care, Vol. 13, pp. 444–450, 2009. 
Brandao, D.S.L., Trends and approaches in lean healthcare, Leadership in Health Services, Vol. 22, No. 2, pp.121–139, 
2009. 
Brotcorne, L., Laporte, G. & Semet, F., Ambulance location and relocation models, European Journal of Operational 
Research, Vol. 147, pp. 451 – 463, 2003. 
Chalice, R., Stop rising healthcare costs using Toyota lean production methods: 38 steps for improvement, Quality Press, 
Milwaukee, WI, 2005. 
Chalice, R.,  Improving Healthcare Quality using Toyota lean Production Methods: 46 Steps for Improvement, 2nd ed., 
Quality Press, Milwaukee, WI, 2007.   
Fitch, J.J., Knight, S., Griffiths, K. and Gerber, M., The new EMS imperative: Demonstrating value, Infocus,  ICMA 
Publishing, Vol. 47, No. 1. pp. 1 – 19, 2015. 
Gendreau, M., Laporte, G. and Semet, F., Solving an ambulance location model by tabu search, Location Science, Vol. 5, 
No. 2, pp. 75 – 88, 1997. 
Goldratt, E.M., Cox, J. and Whitford, D., The Goal: A Process of Ongoing Improvement, Third Edition, North River Pr., 
2012. 
Graban, M., Lean Hospitals: Improving Quality, Patient Safety and Employee Engagement, 3rd Edition, CRC Press,2016. 
Heinbuch, S.E., A case of successful technology transfer to health care: total quality materials managements and just-in-
time, Journal of Management in Medicine, Vol. 9 No. 2, pp.48–56, 1995. 
Huang, S.H., Dismukes, J.P., Shi, J. & Robinson, D.E., (2003), Manufacturing Productivity Improvement Using 
Effectiveness Metrics and Simulation Analysis, International Journal of Production Research, Vol. 41, No. 3, pp. 
513-527, 2003. 
Jeong, K. and Phillips, D.T., Operational efficiency and effectiveness measurement, International Journal of Operations 
and Production Management, Vol. 21, No. 11, pp.1404– 1416, 2001. 
Keyte, B. and Locher, D., The Complete Lean Enterprise: Value Stream Mapping for Administrative and Office 
Processes, Productivity Press, 2004. 
Leigh, J.M., Dunnett, S.J. and Jackson, L.M., Predictive policing using hotspot analysis, Proceedings of the International 
Multiconference of Engineers and Computer Scientists, Vol. II, IMECS 2016, March 16 – 18, Hong Kong, 2016. 
Newgard, C.D., Schmicker, R.H., Hedges, J.R., Trickett, J.P., Davis, D.P., Bulger, E.M., Aufderheide, T.P., Minei, J.P., 
Hata, J.S., Gubler, K.D., Brown, T.B., Yelle, J., Bardarson, B., and Nichol, G., Emergency medical services 
32"
4,Reduce Slow Moving Inventory Of Convenience Stores:  A Case Study,"traditional inventory models do not take into account various circumstances that are unique to a retail setting. the purpose of this study is to high light one such issue, namely, inventory management of slow moving items. the impact of all these decisions led the company to hold inventory levels of about 30 days on average with replenishment cycles of seven days. this work describes the efforts of the company to decrease inventory levels through the application of concepts associated to the forecasting and the impact of pack sizes for slow moving items. results of the pilot studies of implementing the suggested initiatives are provided.","slow moving items, display inventory, retail echelon","and recommendations The level of competitiveness of the C – store retailing sector is dependent on the level of product availability at the store. Under these circumstances, the effectiveness with which inventory management is performed becomes very important. Too much is expensive, and too little implies the appearance of more frequent stockouts. The case of study treated in this paper deals with the management of inventories of C – F items for the leading network of C – stores in Mexico. The company was dealing with the problem of having excessive level of inventories in its stores in terms of days of inventory. An exhaustive analysis of the contribution to this excess was developed and found that the C – F categories of items were very important. Thus, three initial initiatives were designed and implemented in corresponding pilot programs; modifying the forecast procedure for the items; changing the rounding up to case pack sizes rule and; eliminating the F items from the national catalogue of the company. The impact expected with the full implementation of the previous initiatives totals 6.2 days of inventory in the stores. This additional work is programmed to be carried out during the first semester of 2018. Further research work to be done will focus on the application of the ADIDA scheme for the forecasting of items A and B.","bernardo villarreal, leslie sosa, jesus vazquez, estefanía quintanilla, mariana herrera & delia villarreal universidad de monterrey san pedro garza garcía, n.l., méxico 66238 bernardo.villarreal@udem.edu leslie.sosa@scm.the-klu.org jesus.vazquez@udem.edu estefanía.quintanilla@udem.edu mariana.herrera@udem.edu delia.villarreal@udem.edu",
5,A Comparison Of Ambulance Location Models  In Two Mexican Cases,"the development of several ambulance location models have been discussed in the academic literature. most of these models have been further extended to consider more realistic situations into account and the use of different assessment criteria. however, there is not an exhaustive literature that takes the existing standard models to compare them according to the criteria used in practice. in this work, we undertake the task of comparing the performance of several ambulance location models on coverage and response time criteria. the results of this work are important to help emergency medical organizations to define their most adequate model for defining their ambulance base structure. the comparison of the models is carried out in two mexican emergency operations of the red cross located in the cities of monterrey and tijuana.","ambulance location, response time, demand covering","Similar performance behavior of the three models compared in this study, the DSM, the ARTM, and the MEXCLP, were observed for the two Mexican cases studied: Monterrey and Tijuana. These cities are different in size, demand behavior and density. It was observed that when the DSM reaches its performance limits (i.e. 100% or almost), the increase of ambulances does not contribute to an improvement in RT. However, this is not true the other way around, since the RT is always susceptible to improvement. For the ARTM, an increase in the number of ambulances contributes steadily to improvements in both the objective function and the coverage. It should be addressed a multi-objective approach with objective functions that promote at the same time to maximize coverage and minimize response times; since each model pulls the solution towards its objective function but does not necessarily promote an improvement in the other criteria. The MEXCLP is the model that shows a constant improvement with the increase of ambulances in both types of criteria (coverage and RT), but the RTs obtained are well above the optimal ones, which is not good. It is suggested to complement the ARTM, in a way that involves the backup coverage. On the other hand, the MEXCLP has a great potential for improvement if it is considered dynamically, so that the probability parameter that an ambulance is occupied 𝑝𝑟 is observed and taken as a changing value according to the time interval and the actual number of ambulances in operation. Acknowledgments Authors thank the Mexican Red Cross in Monterrey and Tijuana, and the collaboration on data supply of Yazmin Maldonado, from the Instituto Tecnológico de Tijuana.","jenny díaz ramírez, edgar granda, bernardo villarreal & gerardo frutos universidad de monterrey san pedro garza garcía, n.l., méxico 66238 jenny.diaz@udem.edu, edgar.granda@udem.edu, bernardo.villarreal@udem.edu, gerardo.frutos@udem.edu",
6,A Multiple Criteria Approach For Defining The Ambulance  System Structure: A Case Study,"the definition of the ambulance emergency medical system structure (emss) is an important issue in the healthcare sector. the emss consists of the number and location of ambulance bases required to satisfy an established service level or optimize a certain criterion. an important effort of academic research has been realized to determine the optimal emss based on the optimization of single objectives. however, as evidenced by the different criteria utilized in the vast literature developed, this issue could be discussed under several criteria simultaneously such as demand coverage and ambulance response time concepts. in this paper, we will undertake a multicriteria approach for supporting decision makers to determine their most preferred emss. this approach is applied to the monterrey metropolitan operations of the mexican red cross. results of the application are provided.","ambulance location, response time, demand covering",,"jenny, díaz ramírez, edgar granda & bernardo villarreal universidad de monterrey san pedro garza garcía, n.l., méxico 66238 edgar.granda@udem.edu, bernardo.villarreal@udem.edu, gabriela.morales@udem.edu yazmin maldonado instituto tecnológico de tijuana tijuana, mexico yaz.maldonado@gmail.com",
7,Analysis Of Development Policies In Occupational Health And  Safety Management System: A System Dynamics Approach,"despite today’s bold presence of machinery and the progress of technology in societies, human’s safety, and occupational health are still under the shadow of numerous hazards. in order to ensure sustainability, in different sectors of industries, occupational health and safety must be observed diligently and businesses have every reason to be concerned. it is estimated that annually 120 million injuries, caused by work-related accidents, have led to 220 thousand death reports all over the world. therefore, precautious measures should be taken in order to protect labor force against unfortunate repercussions, stemmed from the hazards of the workplace. in an overall sense, injuries and occupational accidents, are the result of a set of unsafety (actions and conditions). therefore, accidents can be decreased in rate by identification, prevention and elimination of this unsafety. the main purpose of this research is to propose a system dynamics model to analyze dynamisms of safety management systems, occupational health and accident management. using such approach, and with the aid of causal feedback loops analysis and stock and flow structure, we can define and conceptualize complex interactions within these systems. in this approach we model the structure of their relationships; and lastly, simulate their dynamic behaviors. results show that implementing policies related to human factor engineering and promote safety culture and standardization in the workplace, were the major appropriate and effective solutions which can have a positive effect on accidents management, they can help to develop the health and safety management system. also, among these policies, both safety culture and human factor engineering have significant impacts on decreasing the number of accidents, but from a long-term viewpoint, safety culture is the most effective.","accident, safety culture",,"mahdi bastan department of industrial engineering university of eyvanekey garmsar, iran bastan@ut.ac.ir leila azizi baraftabi department of industrial engineering university of eyvanekey garmsar, iran leila.azizi@eyc.ac.ir stefan groesser department of engineering and information technology bern university of applied sciences bern, switzerland stefan.groesser@bfh.ch farrokh sheikhahmadi department of business information technology, pamplin college of business virginia tech, usa farsha@vt.edu","REFERENCES 
1. 
Brauer, R.L., Safety and health for engineers. 2016: John Wiley & Sons. 
2. 
Geneva, I., ILO-OSH 2001 Guidelines on Occupational Safety and ILO, ILO Guidelines on 
Occupational Safety and Health Management Systems. ILO-OSH, 2001. 13. 
3. 
Leva, A., et al., System dynamics models to teach occupational safety and health. Governing 
Business Systems. Theories and Challenges for Systems Thinking in Practice, 2016: p. 100. 
4. 
Safety, O. and H. Administration, About OSHA. 2001. 
5. 
Nasirzadeh, F., A. Afshar, and M. Khanzadi, System dynamics approach for construction risk 
analysis. international journal of civil engineering, 2008. 6(2): p. 120-131. 
6. 
Azizi, B.L., M. Bastan, and A.M. Ahamdvand. Occupational Health and Safety Management 
System Development: A Qualitative System Dynamics Approach. in The 13th International 
Conference on Industrial Engineering (IIEC 2017). 2017. Babolsar, Iran: Mazandaran University of 
Science and Technology. 
7. 
Han, S., S. Lee, and F. Peña-Mora. System dynamics modeling of a safety culture based on 
resilience engineering. in Construction Research Congress 2010: Innovation for Reshaping 
Construction Practice. 2010. 
8. 
Cooper Ph. D, M., Towards a model of safety culture. Safety science, 2000. 36(2): p. 111-136. 
9. 
Weber, L., International Civil Aviation Organization (ICAO). 2012: Kluwer Law International. 
10. 
Bastan, M., et al. Revenue Structure of Mobile Banking: A System Dynamics Model. in International 
Symposium on Industrial Engineering and Operations Management (IEOM) 2017. Bristol, UK: 
IEEE. 
11. 
Bastan, M., et al., Sustainable development of agriculture: a system dynamics model. Kybernetes, 
2018. 47(1): p. 142-162. 
12. 
Abniki, H., et al. Impacts of Safety Performance and Culture on Work-Related Accidents: A System 
Dynamics Model. in 7th International conference of Industrial Engineering and Operations 
Management (IEOM 2017). 2017. Rabat, Morocco: IEOM Society. 
13. 
Basan, M. and E. Zadfalah. Traffic Impact on Public Health: An Analysis with System Dynamics 
Approach. in The 1st International Conference on Industrial Engineering, Management and 
Accounting. 2016. Tehran, Iran: University of Applied Science and Technology. 
14. 
Bastan, M. and L. Azizi Baraftabi. The effect of HSE programs on time and cost of construction 
projects: An analysis based on System Dynamics methodology. in The 1st International Conference 
on Industrial Engineering, Management and Accounting, Tehran, Iran. 2016. University of Applied 
Science and Technology. 
15. 
Bastan, M. and F. Soltani Khamsehpour. System Analysis of user satisfaction in healthcare services 
with system dynamics methodology. in The 1st International Conference on Industrial Engineering, 
Management and Accounting. 2016. Tehran, Iran: University of Applied Science and Technology. 
16. 
Tabarzan, T., M. Bastan, and A. Ahamdvand. The Model of Chronic Cardiovascular Diseases 
Growth and Effective Control Costs Management: A qualitative System Dynamics Approach. in The 
13th International Conference on Industrial Engineering (IIEC2017). 2017. Babolsar, Iran: 
Mazandaran University of Science and Technology. 
17. 
Zadfallah, E., M. Bastan, and A.M. Ahmadvand. A Qualitative System Dynamics Approach to 
Clinical Risk Management. in The 13th International Conference on Industrial Engineering (IIEC 
2017). 2017. Babolsar, Iran: Mazandaran University of Science and Technology. 
18. 
Akbarpour, H., et al. Investigation on short-term inflation rate in Iran using artificial neural 
network. in The First National Conference on Development in Monetary and Banking Management 
2014. Tehran, Iran. 
19. 
Ahmadvand, A.M., et al., Analysis of Tehran Construction and Demolition Waste Management with 
System Dynamics Approach. Asian Journal of Research in Business Economics and Management, 
2014. 4(8): p. 234-242. 
20. 
Mokhtari, H., A. Salmasnia, and M. Bastan, Three Dimensional Time, Cost and Quality Tradeoff 
Optimization in Project Decision Making. Advanced Materials Research, 2012. 433: p. 5746-5752. 
21. 
Tabandeh, M.R. and M. Bastan, Customers classification according to the grey-based decision-
making approach and its application to bank queue systems. Asian Journal of Research in Banking 
and Finance, 2014. 4(7): p. 349-372. 
22. 
Abbasi, E., M. Bastan, and A.M. Ahmadvand. A system dynamics model for mobile banking 
adoption. in The 12th International Conference on Industrial Engineering (IIEC2016). 2016. 
Tehran, Iran: IEEE. 
23. 
Bastan, M., F. Abdollahi, and K. Shokoufi, Analysis of Iran’s Dust Emission with System Dynamics 
Methodology. Technical Journal of Engineering and applied sciences, 2013. 3(24): p. 3515-3524."
8,Implementation Of Six Sigma Tools In Building  Construction,"since the building's problems in construction projects have increased, there is serious need to focus on the quality of building constructions industry. even though six sigma has been employed in the manufacturing and other industries, it is quite a fairly new impression in the construction project. therefore, a case study of how six sigma has been established in the building industry to identify problems of building projects in amman. the main objectives of this case study to investigate the implementation of six sigma tools to investigate the main building's problems and the root causes of these problems. also, the study intends to implement these tools to improve the performance and the efficiency of construction projects. to achieve this objective, the data is collected from government institutions to identify the main building problems and then the survey-based approach is used in order to identify the root causes of these problems. the main results of six sigma tools showed the main problems in building projects in amman are excavation collapse, defective water proofing system at roof and bad drainage system of rainwater and lack of ventilation which represent 52.2% of total problems in building projects. although the concept of using pareto analysis and cause and effect diagrams have been around for a considerable period of time, the paper has successfully shown how can make use of these simple six sigma tools to find out the root causes of the problem and allocate resources to eliminate such problems. this study may trigger an important debate over the research and implementation of six sigma in the construction industry of developing countries that may greatly benefit by improving the quality of their projects. key words: six sigma tools, excavation collapse, building construction. 1. introduction there are numerous problems associated with quality in projects constructed by international firms. the construction problems refer to inaccurate design, faulty execution, and bad concrete mixtures. a lot of construction problems 65",,"Six Sigma as a quality management practice is gaining importance in Building Construction. This study has attempted to contribute to the understanding of performance and implementation aspects of Six Sigma in building construction. This study has identified the relative importance of the causes defect influencing in Amman’s construction industry by applying Six Sigma. These causes of problems must be identified as early as possible so that quality can be improved. Six sigma tools and techniques that have been applied in this research includes Pareto, cause and effect diagram, check list sheet, histogram, scatter diagram. From previous analysis it can be concluded that the cause of excavation collapse are: improper shoring or sloping for excavation sides, materials and machinery resting dangerously close to excavation, poor dewatering and drainage of ground and rain water during excavation and Increased soil density due to the presence of wastewater sum pits .Also, it illustrates the causes lead to problems in water proofing system at roof and bad drainage of rainwater are neglecting cleaning of building roof, using bad quality of insulation materials, placing waterproofing above thermal insulation, using poor quality of concrete, and unqualified labor .Regarding to ventilation problems, the causes of it are Lack of adequate ventilation systems to drive out water vapor from wet areas such as kitchens, bathrooms and swimming pools, violation of spaces dedicated for ventilation purposes, inadequate location and insufficient sizing of doors and windows during the design stage, and bad internal design which prevents entrance of fresh air .The implementation of Six Sigma in construction project has resulted on fill a gap in knowledge of common problems in the construction industry, which can serve as a guide for contractors and construction managers for helping to achieve a competitive level of quality and a cost-effective project. Barriers and critical success factors for six sigma implementations in the construction industry in the Amman could be potential future research direction. 72","maha alkasisbeh e-mail: amaharedaabdel.alkasisbeh@wmichl.edu 1department of civil engineering western michigan university, kalamazoo, mi. rabia almamlook e-mail: rabiaemhamedm.almamlook@gwmich.edu 1department of industrial engineering western michigan university, kalamazoo, mi. muna alkasasbeh e-mail: alkas1mr@cmich.edu 1department of mathematics central michigan university, mount pleasant, mi. muteb alshammari e-mail: mutebmohammedalshammari@wmich.edu 1department of civil engineering western michigan university, kalamazoo, mi.","References  
 
Aboelmaged, M. G. 2010. Six Sigma quality: a structured review and implications for future research. International 
 
Journal of Quality & Reliability Management, 27, 268-317. 
Antony, J. & Banuelas, R. 2002. Key ingredients for the effective implementation of Six Sigma program. Measuring 
 
Business Excellence, 6, 20-27. 
Chakravorty, S.S. (2009a), “Six Sigma failures: an escalation model”, Operations Management Research, Vol. 2 
 
Nos 1-4, pp. 44-5 
Hahn, G. 2005. Six Sigma: 20 key lessons learned. Quality and Reliability Engineering International, 21, 225-233. 
Han, S. H., Chae, M. J., Keon Soon Im, P. & Ryu, H. D. 2008. Six sigma-based approach to improve performance in 
 
construction operations. Journal of Management in Engineering, 24, 21. 
Ismail, I., Che-Ani, A.I., Tawil, N.M., Yahaya, H. and Abd-Razak, M.Z. (2012), Housing Problem of Newly 
Completed House: An Analysis Using Condition Survey Protocol (CSP) 1 Matrix, World Academy of 
Science, Engineering and Technology, 66 (2012): 960-963.  
 Jalote, Pankaj and Agrawal, Naresh (2005), Using Problem Analysis Feedback for I Quality and Productivity in 
iterative Software Development, 3rd International Conference on Information and Communications 
Technology, 703-7013. 
 Jha, K. N. And Iyer, K. C. (2006), Critical Factors Affecting Quality Performance in Construction Projects, the 
Total Quality Management (TQM) Journal, 17 (9): 1155-1170. 
Kian, Po Seng (2001), A review of Factors Affecting Building Problems in Singapore, Dimensi Teknik Sipil, 3 (2): 
64-68. 
Kwak, Y.H. and Anbari, F.T. (2006), “Benefits, obstacles, and future of Six Sigma approach”, Technovation, Vol. 
26 No. 5, pp. 708-715. 
 Mansor, Rozliani, Mydin, Md Azree Othman, Ismail, Mazran and Wan Harun, Wan Mariah (2012), Categorization 
of General Problems and Problems in Historical Building, Analele Universitaui “Eftimie Murgu” Resila, 
XIX (1): 127-136. 
Schonberger, R.J. (2008), Best Practices in Lean Six Sigma Process Improvement, John Wiley & Sons, Hoboken, 
NJ. 
Shah Ali, Azlan (2009), Cost Decision Making in Building Maintenance Practice in Malaysia, Journal of Facilities 
Management, 7 (4): 298 – 306. 
73"
9,Developing A Knowledge-Based Lean Six Sigma Model To  Increase The Effectiveness Of Healthcare Organisational,purpose– this paper develops a model of a knowledge-based (kb) system using lean six sigma (l6σ) principles to increase the effectiveness of healthcare organisational resources management. design/methodology/approach– using l6σ principles to enhance healthcare resources’ effectiveness needs a pre-assessment of the healthcare organisation’s capabilities. the model will be developed using a rule based approach of kb system. the kb system embeds gauging absence of pre-requisite (gap) for benchmarking and analytical hierarchy process (ahp) for prioritization. a comprehensive literature review will be covered for the main contents of the model with a typical output of gap analysis and ahp findings–the proposed kb system has benchmarked the current status of healthcare resources with the ideal benchmark one (resulting from extensive evaluation) by the kb/gap/ahp system of international organisational resources management in healthcare environments. research limitations/implications– future work includes validating the implementation model in healthcare environments around the world. originality/value– this research presents a novel application of a hybrid kb/gap/ahp methodology to implement l6σ principles to enhance healthcare resources management. this approach will assist healthcare governor’s decision making to reach performance improvement against a best practice benchmark.,,,"resources management yousuf nasser al khamisi medical and healthcare technology department, faculty of engineering and informatics, university of bradford, bradford, uk y.n.m.alkhamisi@bradford.ac.uk, j. eduardo munive-hernandez and m. khurshid khan manufacturing engineering department, faculty of engineering and informatics, university of bradford, bradford, uk j.e.munive@bradford.ac.uk, m.k.khan@bradford.ac.uk",
