,Title,Abstract,Keywords,Conclusion,Authors,References
0,Study On Job And Organizational Related Factors            A Ffecting Employee Engagement,"private companies in india still facing low employee engagement problem. as per gallup worldwide employee engagement is at unexpectedly low 13%. an organization needs to be come up with innovative policies to address this issue. in the modern competitive world, it's crucial for organizations to focus on their manpower and understand what are the factors which drive employee engagement. this study attempts to understand the major job and organizational related factors which affects employee engagement in the private sector of india. independent variables included in this study are job characteristics, organizational support, work-life balance, role benefits and innovation at the workplace. dependent variable for this study is employee engagement. initially, it was assumed that there is a positive relationship between all independent variables and dependent variable. survey data collected from private companies and the number of respondents was 141 with a 68% response rate. the result of the study has shown all independent variables excluding job characteristics are significant for employee engagement. the study also suggests that organization need to come up with innovative practices and policies to minimize disengaged employees and need to convert moderately engaged employees to improve the productivity of the organization, decrease incurred costs and increase profits.","job characteristics, work-life balance","Low percentage of engaged employees in organization still remain as one of major problems in Indian industries, especially private industry. The aim of this study to identify which factors affect employee engagement. For this research we included job characteristics. Innovative workplace behavior perceived organizational support, work- life balance and Role benefits as independent variables and employee engagement as dependent variable. Result and conclusion of the study as follows. 1) Perceived organizational support is positively related to employee engagement 2) Role benefits is positively related to employee engagement 3) Innovative workplace is positively related to employee engagement 4) Work life balance is positively related to employee engagement 5) Job characteristics is not significant to employee engagement. 6) Perceived organizational support has maximum impact on employee engagement. 7) 56.9% variance of employee engagement accounted by model","rajesh ranjan faculty - mba at srm university- ap, india rajesh.r@srmap.edu.in and rajeshranjannitie@gmail.com rohit bodake senior manager - operations, delhivery ltd., mumbai bodakerohit2@gmail.com d.k srivastava professor national institute of industrial engineering (nitie), mumbai, india srivastava@nitie.edu",
1,Improving Flexibility By Implementing Multi Product  Assembly Line In Screw Air Compressor Assembly Line,"the contemporaneous competitive global economy, it’s a formidable requisite to meet the dynamic customer needs and demands which are often region specific. it is all about the ability to adapt rapidly to handle changing customer demands. agile manufacturing helps in swiftly adjusting the existing manufacturing process to the dynamic customer needs both in terms of new features built into the product and technological change with a special focus on cost. current study involves integrating two assembly lines that were manufacturing air compressors of different capacities into one single assembly line. the newly integrated line ought to be capable of handling product variants. each variant has its own product features with possibilities for human error. industry 4.0 – an enabler to develop an integrated quality embedded process will ensure the prevention of human error. in the aforementioned line integration process, lean tools such as value stream mapping (vsm) an effective lean tool that helps to identify the value added and non- value-added activities; eliminate – combine - rearrange - simplify (ecrs) an approach that helps to optimize the process and line balancing a production strategy to meet the optimal production rate were inculcated to eliminate the shortcomings. the study evaluated the current state and future state of the processes through vsm, thereby obtaining an insight about the ever-evolving market demand, takt time, cycle time and nine wastes involved in the processes that determined the scope for improvement. introduction of a supervisory control and data acquisition (scada) application helped in manufacturing the multi-variants in a single line, acted as an advanced poke yoke system to reduce human error that also enlisted data to improve the processes. kaizen implements were generated with a brainstorming session with members from cross functional teams (cft). after line integration and implementing kaizens and incorporating line balancing, it was observed that the line capacity enhanced by 9.25 %, with a cycle time reduction by 29.94%, besides improvement in the line- agility from 68 % to 100% and optimizing the need by two manpower.","lean manufacturing, line balancing, industry 4.0","The study was initiated with the prime objective of increasing the capacity, improving line agility and flexibility by integrating two assembly lines in to a single assembly line. By using the VSM tool, the current state and future state of the assembly line were adjudged. The current state mapping envisions potential to improve the capacity and flexibility of the line through kaizen bursts. These kaizens along with beneficial inputs from the implementation of SCADA application and ECRS approach, enthralls opportunities for cycle time reduction, capacity improvement and productivity improvement. Elicited from these improvements, the future state mapping was revamped by blending the strategy of Line Balancing, resulting in two additional stations.By the virtue of these additional stations in tandem with the required manpower, it is observed that there is an increase in the line capacity from 45 to 54 units (per shift) along with assembly time reduction by 29.94% including two manpower optimization and 160Sq.mts of space saving. Way forward, by extending the horizon of the captivation of SCADA in the multi-model assembly line, there is an immense prospect to evolve not only the flexibility of the line, but also paving way for accommodating futuristic proto-models with utmost ease of assembly with bare minimum human interventions. Thus, by implementing multi product assembly line through the medium of industry 4.0 and lean tools establishes itself to be a stronger predecessor for Industry 5.0 which would become inevitable in near future.","nambirajan c department of mechanical engineering, amrita school of engineering, coimbatore, amrita vishwa vidayapeetham, india. nambirajanch@gmail.com sathishkumar v.r department of mechanical engineering, amrita school of engineering, coimbatore, amrita vishwa vidayapeetham, india. vr_sathishkumar@cb.amrita.edu sethumadhavan n manager private sector, coimbatore, tamilnadu, india. sethumaster@yahoo.in",
2,Routing Plan Of Migratory Bee Colonies In Honey  Production,"commercial apiculture plays an important role because of its contributions to reducing poverty and conserving biodiversity. in this paper, honey production by migratory bee colonies are considered. a group of beekeepers move from one region to another region for harvesting honey. the problem involves finding routing plan for the migratory beekeepers to optimize the total profit of beekeepers, comprehensively considering several constraints. a variable neighbourhood search (vns) algorithm is proposed to solve the problem. a numerical experiment is performed to test to test the effectiveness of the proposed vns. the results indicate the feasibility and efficiency of the vns to achieve good near-optimal solutions while reducing computation time sharply compared to exact algorithms. the outcome of this paper can help related organizations to change traditional production and operation methods, enhancing production efficiency and profit and reducing costs and resource waste.","mbrp, vns",,"xintong qiu, department of supply chain management, asper school of business, university of manitoba, winnipeg, manitoba, canada, qiux1@myumanitoba.ca dr yuvraj gajpal department of supply chain management, asper school of business, university of manitoba, winnipeg, manitoba, canada, yuvraj.gajpal@umanitoba.ca dr srimantoorao appadoo department of supply chain management, asper school of business, university of manitoba, winnipeg, manitoba, canada, ss.appadoo@umanitoba.ca",
3,Pareto Analysis Of Non-Conformances Observed During  The Fabrication Of Rocket Engines And Suggestions To,"the background of this paper is to find out the predominant types of defects that occurs during the fabrication of pump fed rocket engines. pump fed rocket engine which works on gas generator cycle is used in operational launch vehicles. the number of non-conformances are to be reduced to improve the reliability of the engine. the non-conformances reported during fabrication of twenty numbers of the engine realised over a period of four years are classified under different heads. pareto analysis was carried out and found that the non- conformances due to weld shrinkage (process limitation), operator mistakes (human error) and free condition ovality (raw material) are the pre-dominant ones. the suggestions for process improvement leading to reduction in non-conformances per engine are also highlighted in this paper.","rocket engines, fabrication, pareto analysis, gas generator","An average of forty two hardware non-conformances is reported during the fabrication of earth storable rocket engine. As a requirement of continuous improvement the number of non-conformances are to be reduced to improve the reliability of the engine. The non-conformances reported from industrial consortium during fabrication of 20 rocket engines are classified under 11 heads and Pareto analysis was carried out. Around 74% of the total non-conformances are due to 36% causes (4 nos.). After in-depth study of the existing processes and non-conformances observed, a total of twenty one numbers of improvements are suggested in sections 6.1 through 6.5 towards control of raw material, fixtures, welding, inspection, etc aimed at reducing the non-conformances, thereby improving the hardware quality. With these measures, number of NCs per engine can be brought down to less than 10 numbers.","prevent their occurrence v. siju, chuna ram and rajeev r. krishnan systems reliability and quality assurance liquid propulsion systems centre indian space research organisation valiamala, trivandrum, kerala, india, pin: 695547 sijulpsc123@gmail.com, v_siju@lpsc.gov.in, chunaram@lpsc.gov.in, rajeevrkrishnan@lpsc.gov.in",
4,A Review Impact Of Industry 4.0 In Supply Chain  Siwangi Rawat,"this paper focuses on understanding the importance of implementing industry 4.0 technology in the supply chain as many companies are still using traditional supply chains and are suffering from high costs, whereas there are companies that are either afraid to move towards industry 4.0 or have no idea of how to proceed. the framework of this paper was created by reviewing the latest published articles. furthermore, the paper explores the capability of industry 4.0 in attaining sustainability and highlights the need to have more research on the practical implementation of industry 4.0 in the supply chain for empirical understanding. by reviewing the latest published articles, it is true to say that industry 4.0 technology has a positive impact on the growth of the organisation. with the proper implementation of industry 4.0 in the supply chain, attainment of such benefits is possible. after doing the systematic analysis of the papers, individual benefits of industry 4.0 technologies can be identified, and it can be seen many of the organizations did try to implement industry 4.0 technologies in order to attain more responsive outcome but didn’t succeed because of lack of efficient approach and understanding of the same. organisations need to be proactively engaged in business and implement industry 4.0 technologies to attain economic, environmental, and social objectives. for implementing industry 4.0 in the supply chain, it is very important for organisations to have a proper roadmap defining the existing technologies, the number of suppliers for each product and its components, and future goals. as this will enable the managers to decide which technology, they need to have in their organisation to attain the desired goals. also researchers need to focus on the practical implementation of various technologies in the supply chain in order to provide the strategic direction to the businesses, they need to dig deep to carry forward the researchers and provide empirical understanding on the application of industry 4.0 in supply chain.","industry 4.0, supply chain",,"institute of management nirma university gujarat, india 211069@nirmauni.ac.in dr. m.b. kiran associate professor department of mechanical engineering school of technology, pandit deendayal energy university gujarat, india mb.kiran@sot.pdpu.ac.in",
5,The Integrated Combined Compromise Solution Method  And Distance-Based Mcdm Model With Application,"this research compares the combined compromise solution mcdm method with some other known multi-criteria decision-making methods. we also propose an improved form with a new integration function based on a nonlinear optimization programming model with maximum kurtosis to the existing model. we also extend ye and li's fuzzy distance base model to include the centered possibilistic variance as one of the essential elements in calculating the relative closeness coefficient for alternatives in the decision-making process. the possibilistic model proposed by ye and li deviates in principle from the theory of possibility theory as formulated by carlsson and fuller. towards the end of the paper, we discuss an approach to select the best covid vaccine within a pool of various other competitive, equally efficient vaccines.","compromise, solution, covid, vaccine, mcdm 33",,"s. s. appadoo and y. gajpal department of supply chain management university of manitoba winnipeg, manitoba, canada",
6,Big Data For Innovation Payment System In E-Commerce  Online Transactions,"competition for companies that sell goods or services via e-commerce requires all companies to improve services to outrival in the competition. one aspect that has the potential to be a factor that makes a company superior is the payment method. several choices of payment methods offered by e-commerce companies still provide opportunities for the discovery of new innovative payment methods that will facilitate e-commerce sales transactions. companies that do not have good knowledge about the trend of e-payment methods and the development of e-payments in the future will lose in the competition. the aim of the research is to help e-commerce companies create a new, better payment method using big data. the research method uses a qualitative approach through observation and literature review to identify problems and investigations to find alternative solutions.","big data, e-payment, method",,"inayatulloh, siti elda hiererra information systems department school of information system bina nusantara university jakarta, indonesia 11480 inay@ binus.ac.id, elda.siti@binus.ac.id nico djundharto djajasinga politeknik transportasi darat indonesia-sttd nico.djajasinga@ptdisttd.ac.id rivaldhy n. muhammad study program of law, faculty of law, social and political sciences open university,indonesia valdhymuhammad1@gmail.com maisyarah rahmi hasan islamic economic law department faculty of sharia universitas islam negeri sultan aji muhammad idris samarinda, maisyarahrahmi@iain-samarinda.ac.id muhammad salman al farisi, sawqi saad el hasan sekolah tinggi ekonomi bisnis syari'ah bina mandiri salman@binamandiri.ac.id, sawqi@binamandiri.ac.id deny jollyta institut bisnis dan teknologi pelita indonesia deny.jollyta@lecturer.pelitaindonesia.ac.id",
7,Warehouse Selection In Supply Chain Network Design  Based On Multi Cog Clustering And Mcdm,"when it comes to improving logistic operations, the placement of a warehouse is generally one of the most important and strategic considerations. a single warehouse site will not be able to match the requirements of rapid delivery for customers distributed across a large area. as a result, the multi-cog model (multiple warehouse locations) is necessary. a warehouse's location is a long-term choice based on a number of quantitative and qualitative factors. to account for a variety of considerations in warehouse selection, a two-stage strategy is provided. the first part of this work involves doing macro analysis for various warehouse locations using clustering methods, with the number of warehouses determined based on the within cluster sum of squares (wcss). in the second stage for phase-by-phase dissertation planning of warehouse are selected based on two multiple criteria decision making (mcdm) methods, weighted aggregated sum product assessment (waspas) and analytical hierarchical process (ahp), has been compared on five criteria: warehouse cost per m2, infrastructure access, number of customers, delivery time, quantity of sales. with over 650 delivery sites, four warehouses were chosen and a two-phase warehouse implementation strategy outlined.","warehouse location, multi–cog, wcss","In this study, we suggested a two-stage macro and micro analysis technique that incorporates both data-driven judgments and many criteria to evaluate; the core goal of quick delivery may also be reached using this methodology. K Means clustering and WCSS methods aid in mapping which customers should be serviced from which warehouse, resulting in faster delivery and lower transportation costs. In this process, not only sales locations are selected for analysis, but the weights of the quantity of product to be delivered are also attached, allowing warehouse locations to be set closer to the higher density of quantity sold and a shorter distance to be travelled. The applicability of the MCDM methodology was also demonstrated in the second stage of microanalysis, AHP and WASPAS methods were used for phase-wise implementation of warehouse site selection based on the warehouses identified in stage 1 of macro analysis. This stage has aided decision-makers to take an account for customer preferences in order to accomplish express delivery as soon as feasible when implementing the chosen warehouses. The further scope of research is possible in selecting the number of warehouses in terms of cost as well i.e., as supply chain consist of Primary transportation cost which is the cost needed to transport goods to warehouses, warehousing cost which is the, cost needed to run warehouse, a storing cost and capital expenditure needed to start warehouses and secondary transportation cost which is the cost to deliver to the customer.","smit parekh and dr. d. n. raut masters of technology research scholar, production engineering veermata jijabai technological institute, mumbai, india smitparekh502@gmail.com, dnraut@pe.vjti.ac.in",
8,Vehicle Allotment And Route Optimization For  Transportation Services Using Logistics Techniques In,"transportation plays an important role in supply chain management. to meet customer demands and reduce transportation costs, vehicle needs to be allocated to the optimal route. vehicle allotment and route optimization are the critical factors for transportation service providers while providing best possible services. in this proposed model, optimization algorithm is developed to address the pain points of transport service providers, which will aid in making critical decisions. the algorithm uses the transactional data of the organization to calculate the loads to be transferred between two hubs/locations. maximum load to be transferred, available vehicle type and its capacity are used as factors to determine the vehicle allotment. simultaneously the algorithm allocates the vehicle to a route in such a way that the assigned vehicle is completely utilized. the algorithm is designed to consider cases with load availability less than the full capacity of allocated vehicle between two hubs by assigning touch points on the route in order to maximize the capacity utilization of the vehicle. by using this hub-to-hub optimization model, load factor of vehicle has improved. operation efficiency has improved through this optimum model. the results of model calculation show that after using this model cost saving of 8% is calculated. thus, this hub-to-hub model gives the best vehicle placement for available load at each hub in vehicle allotment and route optimization for transportation services.",route optimization,"A real-life hub to hub problem related to the transportation of load from one location to another is done. The optimization hub to hub model is developed for assigning optimal vehicle to the routes. The results of data processing by using hub to hub optimization model we found that the total cost was minimized, and total time required to complete the delivery was close enough to its standard sets. This model help in reducing the total time of assigning the vehicle at each hub by centralizing the overall process. This model has tested and successfully implemented in the transportation company. By using this hub-to-hub optimization model, load factor of vehicle has improved. Operation efficiency has improved through this optimum model. The results of model calculation show that after using this model cost saving of 8% is calculated. Thus, this hub-to-hub model gives the best vehicle placement for available load at each hub in vehicle allotment and route optimization for transportation services.","supply chain management rohit agarwal and d. k. shinde production engineering veermata jijabai technological institute, mumbai, 400029 india rohit242307@gmail.com, dkshinde@pe.vjti.ac.in",
9,Development Of Scheduling Optimization Tool Using Excel  Vba And Solver For Productivity Improvement Of Slitting,"scheduling is one of the most important aspects for the efficient operation of any manufacturing industry. scheduling deals with both time allocation as well as resource allocation to produce required quantity. scheduling task in the polyvinyl chloride film manufacturing industry was not established any standardized process. this task was person dependent and produced required quantity without using optimum resources. the proposed model aims at automation of scheduling of slitting machines in polyvinyl chloride film manufacturing industry to minimize total processing time by using integer linear programming technique. slitting is the process of cutting of bigger length and width of jumbo rolls to the smaller length and width of baby spools. slitting machines handle a variety of materials, although each machine has its own constraints and capabilities. the proposed model is developed by using ms excel vba and solver for optimum utilization of resources. this helps decision makers in planning and decision-making process of machine allocation.","solver, vba","A real-life scheduling problem related to the production of Polyvinyl Chloride (PVC) film manufacturing industry is considered. PVC is a thermoplastic polymer which has been one of the most widely produced plastics. The optimization scheduling model is developed for scheduling of six slitting machines. The results of data processing by using scheduling optimization model calculations indicates that the use of this model minimized the total time required to complete the production. It reduced the planning time from hours to minutes. This model has tested and successfully implemented in the industry. By using this scheduling optimization model, scheduling process became lean. Production Efficiency has improved through optimum utilization of six slitting machines. The results of model calculation show that after using this model production efficiency increased by approximately 10%. Thus, this scheduling model gives the better solution for available load in the considered PVC film manufacturing industry.","machines for pvc/pvdc film shraddha chavan and dr. d. k. shinde production engineering department veermata jijabai technological institute (vjti), mumbai, india 400019 shraddha171296@gmail.com, dkshinde@pe.vjti.ac.in",
