,Title,Abstract,Keywords,Conclusion,Authors,References
0,Development Of Solution Methodologies For Online Order  Fulfillment In Omnichannel Retailing,"over the last few decades, retailing has gone through paramount of transformations and is moving towards omnichannel retailing for integrating store-based and online retailing. however, store-based retailers have apprehensions about omnichannel retailing because of high fulfillment cost and low profitability for online orders. this paper addresses a new problem of online order fulfillment in omnichannel environment considering fulfillment options such as from store, fulfillment center, direct-to-customer center and vendor. particularly we address fulfillment, delivery, sourcing, inventory, shipping and fixed costs by proposing a mixed-integer profit maximization model, which is tested on small instances. for large scale randomly generated instances, we use bender’s decomposition to provide near optimal solution. the model assesses fulfillment decisions over multiple time periods to determine inventory needed to be shipped from vendor from different locations in retailer’s system. these product flow decisions in turn affect how much online demand that can be fulfilled profitably. in addition to the prime objective of profit maximization, the proposed model incorporates a lost-sale penalty towards balancing two conflicting requirements of profit maximization and lost sale minimization and to ensure long term customer relationship. finally, managerial insights are developed by evaluating operational and logistics cost and profitability for different fulfillment options.",bengaluru,,"kosha joshi, m. mathirajan department of management studies indian institute of science bengaluru, india koshajoshi@iisc.ac.in, msdmathi@iisc.ac.in",
1,Routes Optimization With Cluster-Dependent Costs For  Convenience Stores,"this study is carried out in a commercial company with a chain of convenience stores. the initial phase of the diagnosis aims to introduce the problem, show the analysis made on the process, and finally the identification of the root causes of the problem. the key solution was to create a two-phase model which includes an allocation of stores by demand, vehicle capacity and a time optimization model of the routes. vehicle routing problems (vrp) are usually optimized in function of the length of the resulting routes. these functions are expressed in terms of distance, time, fuel consumption, cost, emissions, etc. in this case, the cost of the route is given by the most expensive customer covered in such a route. in addition, the models proposed consider time windows constraints and heterogeneous fleet. all the necessary documentation under the company's scheme to implement the two-phase model and reduce travel expenses was developed this includes the restructuring of the daily route calculation and planning process with new contract terms and conditions that ensure greater benefits for the company. the results after the pilot test and simulations were a 16% reduction in final travel expenses and vehicle occupancy increased from 63% to 85%.","optimization, clustering","Within the planning stage, a robust, data-intensive analysis was conducted to determine the root causes of the problem. In the second stage, the complexity of the optimization model was addressed, with a review of routing literature where none addressed the problem of routes that do not depend on the client but on the cluster to which the client belongs. Then in the verification stage, the model was successfully developed and the objectives above five percentage points were met. Finally, all the pertinent bases were established for the following iterations of the PDCA cycle, which is the implementation and deployment of the tool. Throughout the project, different challenges were presented, firstly, learning a programming language from scratch, which involved a lot of study and practice time. On the other hand, the current world situation regarding covid-19 has led companies and universities to carry out their processes remotely, so it was necessary to create and adapt work strategies such as training, meetings with the client, data analysis, etc., 100% virtually. The development and growth of this project was of great interest and complexity, coupled with a great sense of satisfaction on the part of the team for all the knowledge acquired and enriching for each of the members. It can be concluded that each of the proposed Proceedings of the 11th Annual International Conference on Industrial Engineering and Operations Management Singapore, March 7-11, 2021","francisco alejandro-ugarte, gianna noemí cárdenas-de la fuente and gloria catalina garcía-martínez engineering and technologies department university of monterrey san pedro garza garcía, nl 66238, méxico francisco.alejandro@udem.edu, gianna.cardenas@udem.edu and gloria.garciam@udem.edu jenny díaz-ramírez engineering and technologies department university of monterrey nuevo león, méxico jenny.diaz@udem.edu","References 
Ahmad Khan, M. (2014, December 26). Transportation Cost Optimization Using Linear Programming. Research Gate. 
https://www.researchgate.net/profile/Muztoba_Khan/publication/295907772_Transportation_Cost_Optimizatio
n_Using_Linear_Programming/links/56d0147408ae4d8d64a133d3.pdf 
Aleu, F. G., & Garza-Reyes, J. A. (2020). Leading Continuous Improvement Projects: Lessons from Successful, Less 
Successful, and Unsuccessful Continuous Improvement Case Studies. CRC Press. 
Abu-Jamous, B., Fa, R., & Nandi, A. K. (2015). Integrative cluster analysis in bioinformatics. London, Inglaterra. 
Wiley 
Baldoquin, M.G., Martinez, J.A., Díaz-Ramírez, J. (2020). A unified model framework for the multi-attribute 
consistent 
periodic 
vehicle 
routing 
problem. 
PLoS 
ONE 
15(8): 
e0237014.   
https://doi.org/10.1371/journal.pone.0237014 
Ballou, R. H. (2004). Logística. Administración de la Cadena de Suministro (Quinta edición ed.). Naucalpan de Juárez, 
México: Pearson Education. 
Chavero-Hidalgo, Mitzary E., Santos Muñiz, Yaneth A., Corral De León, Alan J., Fernando González-Aleu, Fernando, 
Vazquez, Jesus, Verduzco-Garza, Teresa, Lozano, José A. (2017) A Continuous Improvement Project to 
Increase the Fulfillment Level in a Wire and Cable Company."
2,Trading System Design Based On Cooperative Game For A  Two-Level Supply Chain,"supply chains of modular consumer electronics, such as lcd tvs, pcs, and smart phones have gradually changed from traditional vertical integration to horizontal division of labor. almost all the manufacturers of consumer electronics in japan have changed their sales channels from the affiliated electronics stores to large-scale retailers. therefore, their attentions on sales planning have been moved to negotiation with such large-scale retailers on trading price and volume. since the market power deviation, comparing with the retailers, manufacturers are getting difficult to achieve enough profits with the contract terms decided by negotiation. information asymmetry, market power deviation and pursuing self-interest only are considered as the main reasons of double marginalization (dm) phenomenon. in this study, after discussing the dm in a two-level supply chain which consists of a consumer electronics manufacturer and a retailer, a trading system based on cooperative game is proposed to eliminate the dm in order to help both players to build a win-win relationship. effectiveness on total profit of whole supply chain and profit of each player with the proposed trading system are confirmed by numerical experiments. products features as well as cost structurers features of manufacturer and retailer are considered to discuss the applicability.","negotiation, trading system, tokyo",,"kotomichi matsuno department of business design and management, graduate school of creative science and engineering, waseda university 3-4-1 okubo, shinjuku-ku, tokyo, japan sidiwu@aoni.waseda.jp",
3,A Framework To Develop And Evaluate Circular Economy  Readiness Within The Rail Sector,"the circular economy (ce) has been a policy initiative for supply chain looping strategies to reuse, refurbish, recycle, minimise, eliminate, share, and optimise material and energy use while maintaining firm profitability. nevertheless, it appears there is no unified reporting framework that defines how effective an organisation’s circular economy activity is. furthermore, such a framework requires systems-wide thinking and co-ordinated action across business, government and society. also, it appears there are no previous studies that have examined how an organisation’s ce effectiveness can be developed or measured specifically based upon systems theory. in particular, within the context of how an organisation designs itself, its products and services, such that it can continually adapt and remain viable and sustainable in the future. if organisations were concerned enough about their own viability in relation to the products and services they sell and the impact that they have on the environment, then their business strategies and plans would include evidence to continuously improving circular economic activity. if customers and regulators understood how effective an organisation’s products and services were in having a reduced or minimised impact, or better still, had a regenerative effect on the environment then this would create visibility of ce competition and ce value against incentives. to create a ce competitive environment, the products and services that form part of that ce competition relies upon ‘thinking in systems’. systems thinking is the ability to understand and/or design non-linear interdependencies of feedback relationships in context. for example, within a ce context, designing things for their next use, design for disassembly, maintaining the residual value of raw materials, designing products as an asset instead of a liability (to the environment) and designing products of service. as this research is still a work in progress, this paper does not aim to present a conclusive approach or methodology; rather, it presents a progressive step towards the development of a ce readiness framework within the rail sector. the longer-term aim for the outcome of the research in future will be to form the basis to enable a common platform to determine levels of ce value/competition not only within the rail sector but wider industry.","circular economy, system thinking, sustainability",,"carl waring college of science and engineering university of derby, derby, de22 3aw, uk c.waring@derby.ac.uk kapila liyanage college of science and engineering university of derby, derby, de22 3aw, uk k.liyanage@derby.ac.uk",
4,Internal And External Factors Of Improving Television   E-Waste Management Through The Supply Chain,"electronic waste (e-waste), also known as waste electrical and electronic equipment (weee), is one of the fastest- growing waste streams worldwide. e-waste has several risks to health, such as the release of toxic and hazardous compounds, water, soil, and air pollution. the risk of e-waste to communities and the environment has increased sharply with a lack of health and safety guidelines and inappropriate recycling techniques. there is a potential from weee that could provide employment opportunities for communities and generate economic benefits, such as precious metals, plastics, and glass. television waste is the largest contributor to electronic waste. the waste here is divided into cathode-ray tube (crt) and flat-panel display (fpd). good management also requires good supply chain management. infrastructure plays an important role in managing electronic waste. matrix swot analysis is used to determine strategies for improving television e-waste management through the supply chain infrastructure in jakarta. the results were; periodic outreach to the community, schools, and residents about the benefits and importance of electronic waste management, increasing cooperation with legal and certified waste processing companies, increasing the number of drop boxes in public areas and government agencies, and optimize e-waste collection by socializing and raising awareness.","e-waste, television, supply chain, infrastructure","Electronic waste has a dangerous impact on human health and the environment. The increasing number of electronic waste, especially television in Jakarta as the capital of the Republic of Indonesia, needs to be supported by electronic waste management. It aims to improve television e-waste management through the supply chain infrastructure in Jakarta. Because besides the dangers that lurk, there are also potential benefits from electronic waste management. From the results of the SWOT analysis, it was found that the analysis involved the identification of internal and external factors that support and do not support the improvement of sustainable electronic waste management. Periodic outreach to the community, schools, and residents about the benefits and importance of electronic waste management, increasing cooperation with legal and certified waste processing companies, increasing the number of drop boxes in public areas and government agencies, and optimize e-waste collection by socializing and raising awareness. By implementing this strategy, it is hoped that the improvement of television electronic waste management through the supply chain infrastructure in Jakarta can be realized. Proceedings of the 11th Annual International Conference on Industrial Engineering and Operations Management Singapore, March 7-11, 2021","infrastructure in jakarta-indonesia jerry kuswara piton, rahmat nurcahyo, farizal department of industrial engineering universitas indonesia depok, indonesia jerrykuswara@gmail.com, rahmat@eng.ui.ac.id, farizal@eng.ui.ac.id","References 
 
Anham, S., & Nurcahyo, R. (2019, December). Implementation of Lean Supply Chain Management on Maintenance 
Repair and Overhaul using SCOR. In 2019 IEEE 6th International Conference on Engineering Technologies and 
Applied Sciences (ICETAS) (pp. 1-5). IEEE. 
Anityasari, M., & Nur, Y. S. (2016). Analysis of Success Factors for E-Waste Collection in Indonesia. In Applied 
Mechanics and Materials (Vol. 842, pp. 467-472). Trans Tech Publications Ltd. 
Cruz-Sotelo, S. E., Ojeda-Benítez, S., Jáuregui Sesma, J., Velázquez-Victorica, K. I., Santillán-Soto, N., García-
Cueto, O. R., ... & Alcántara, C. (2017). E-waste supply chain in mexico: Challenges and opportunities for 
sustainable management. Sustainability, 9(4), 503. 
Forti, V., Balde, C. P., Kuehr, R., & Bel, G. (2020). The Global E-waste Monitor 2020: Quantities, flows and the 
circular economy potential. 
Ghalehkhondabi, I., & Ardjmand, E. (2020). Sustainable E-waste supply chain management with 
price/sustainability-sensitive demand and government intervention. Journal of Material Cycles and Waste 
Management, 22(2), 556-577. 
Honda, S. I., Khetriwal, D. S., & Kühr, R. (2016). Regional e-waste monitor: East and Southeast Asia. United 
Nations University. 
Kamili, U. A., & Nurcahyo, R. (2020, April). Supply Chain Effect to Environment of Maintenance, Repair and 
Overhaul (MRO) Industry. In 2020 IEEE 7th International Conference on Industrial Engineering and 
Applications (ICIEA) (pp. 469-473). IEEE. 
Mor, S., Kaur, K., & Khaiwal, R. (2016). SWOT analysis of waste management practices in Chandigarh, India and 
prospects for sustainable cities. Journal of Environmental Biology, 37(3), 327. 
Pariatamby, A., & Victor, D. (2013). Policy trends of e-waste management in Asia. Journal of Material Cycles and 
Waste Management, 15(4), 411-419. 
Tansel, B. (2020). Increasing gaps between materials demand and materials recycling rates: A historical perspective 
for evolution of consumer products and waste quantities. Journal of Environmental Management, 276, 111196. 
The environmental service of the provincial government of DKI Jakarta (DLH DKI Jakarta) 
Wang, M., You, X., Li, X., & Liu, G. (2018). Watch more, waste more? A stock-driven dynamic material flow 
analysis of metals and plastics in TV sets in China. Journal of Cleaner Production, 187, 730-739. 
Zhong, H., & Huang, L. (2016). The empirical research on the consumers’ willingness to participate in E-waste 
recycling with a points reward system. Energy Procedia, 104, 475-480. 
 
 
 
Biographies 
 
Jerry Kuswara Piton, S.T. is a graduate of the Department of Industrial Engineering, Universitas Muhammadiyah 
Jakarta, who received a scholarship from the Saintek Kemenristek/BRIN to continue his studies in the Postgraduate 
program, majoring in Industrial Engineering at the Universitas Indonesia. He also worked as a government 
employee at the Agency for the Assessment and Application of Technology (BPPT). 
 
Prof. Dr. Ir. Rahmat Nurcahyo, M.Eng. Sc. is currently active as an academic staff in Industrial Engineering 
Department, Universitas Indonesia. Started higher education in Mechanical Engineering, Universitas Indonesia, and 
graduated in 1993. Then, continued the study at the University of New South Wales and obtain his master’s degree 
(M.Eng.Sc.) in 1995. Now, a doctoral degree in the Faculty of Economics, Universitas Indonesia. Mr. Rahmat has 
taught several courses in Industrial Engineering UI, including Industrial Psychology, Industrial Economy, and Total 
Quality Management."
5,Internal And External Factors Analysis Of Calibration  Laboratory Accreditation In Strengthening Indonesia,"quality infrastructure has an important role in supporting national economic development. the quality infrastructure consists of four core pillars: standards, accreditation, metrology, and conformity assessment services. iso/iec 17025: 2017 regulates general requirements for the competence of calibration laboratories. in several countries, the number of accredited calibration laboratories is only one-fifth of the testing laboratories. currently, there is not much research on calibration laboratories. calibration activities are an important part of the quality infrastructure system because incorrect calibration results can lead to the withdrawal of distributed products, and can lead to customer doubts about the quality of the products. the results of case studies in indonesia require additional accredited calibration laboratories for more than 49% of the current number. this indicates the very high need for calibration laboratories has not been supported by the growth in the number of laboratories. swot analysis can be used as a method to obtain internal and external factors in the accreditation of calibration laboratories in strengthening indonesia’s quality infrastructure. the results of the research show that factor “guarantee the validity of calibration result”, “lack of national metrology institute capabilities” and “pre-existing structure and facilitate” significantly related to calibration laboratory accreditation.","accreditation, accreditation","In several countries, the number of accredited calibration laboratories is only one-fifth of testing laboratories. Calibration activities are an important part of the quality infrastructure system because incorrect calibration results can lead to the withdrawal of distributed products, unexpected costs, and can lead to customer doubts about the quality of the products produced. The results of case studies in Indonesia require additional accredited calibration laboratories for more than 49% of the current number. This shows the very high need for calibration laboratories has not been supported by the growth in the number of laboratories. SWOT Analysis can be used as a method to obtain internal and external factors of calibration laboratory accreditation in strengthening Indonesia’s quality infrastructure. The results of statistical analysis show that “guarantee the validity of calibration result”, “lack of National Metrology Institute capabilities” and “pre-existing structure and facilitate” significantly contribute to calibration laboratory accreditation. The SWOT matrix can be a basis for determining the right strategy to increase calibration laboratory accreditation. From the results of this study, the Indonesian government and calibration laboratories must jointly implement strategies that have been formulated to increase the number of accredited calibration laboratories, so that they can meet calibration needs and can strengthen the quality infrastructure in Indonesia. Further research can be carried out by involving matching and evaluation techniques for each alternative strategy to obtain the best strategic priority. Acknowledgements The authors grateful to the three anonymous reviewers for their developmental comments and suggestions on the previous version of this manuscript and we are thankful to Ministry of Technology Research (Kementerian Riset dan Teknologi Indonesia) for funding the project.","quality infrastructure nur aeni, rahmat nurcahyo & djoko sihono gabriel department of industrial engineering universitas indonesia depok, indonesia aeni.nr@gmail.com, rahmat@eng.ui.ac.id, gabriel@ie.ui.ac.id",
6,"Identification Of Challenges And Benefits Of Product  Certification On Micro, Small, And Medium Enterprises","micro, small, and medium enterprises (msmes) in indonesia are an important factor in the indonesian economy. the total of msmes in indonesia reaches 64.2 million and msmes contribute 60.6% of indonesia's gross domestic product (gdp). increasing product competitiveness can be done through the implementation of standards, the fact that msme products have been standardized on products is that the products are certified (indonesian national standard). total msmes that have obtained product certification in indonesia are only 101 msmes out of the total number of msmes in indonesia which reaches 64.2 million. hence, research is needed identification interest in certification of msme products in indonesia according to the challenges and benefits of product certification. to obtain data, this paper undertakes a systemic review of the literature covering the challenges and benefits of product certification on msmes in indonesia to identify how challenges and benefits in the msmes, correlates with msmes survival improvement in the global competition. the results of the analysis of the obtained factors can be used as a basis for the right strategy to increase the product certification on msmes in indonesia.",,"This research is preliminary research on the challenges and benefits of product certification on micro, small, and medium enterprises (MSMEs) in Indonesia. Initial identification based on a literature review can be used as a basis in determining the right strategy to increase the interest of MSMEs for their product certification in Indonesia by the Indonesian government and stakeholders. The challenges of product certification in MSMEs in general based on literature studies are lack of financial resources, lack of certification cost, low technological capability, lack of technical production, weak management and organizational capacity, and lack of qualified human resources (implement and maintain the certification). The benefit of product certification in MSMEs in general based on literature studies are Increase financial benefits, improve quality of the product, increase customer satisfaction (fewer complaints and retain customers), improve market access, improve the quality of organization management, and increase the company's competitiveness. For further studies, this research can also be carried out in other methods such as calculating statistically the challenges and benefits of product certification on micro, small, and medium enterprises (MSMEs) in Indonesia. Acknowledgements We would like to thank Pusat Pendidikan dan Pelatihan from Kementerian Riset dan Teknologi/Badan Riset dan Inovasi Nasional for funding this research through the Beasiswa Saintek program.","(msmes) in indonesia andri gandhi, rahmat nurcahyo, and djoko sihono gabriel department of industrial engineering, faculty of engineering, universitas indonesia, depok, 16424, indonesia gandhiandri@gmail.com, rahmat@eng.ui.ac.id, dsihono@gmail.com",
7,Supply Chain Management In B2C E-Commerce:  Delineating Managers' Challenges,"this study aims to describe the practices and challenges of managing a supply chain of e-commerce in an emerging economy. studies have acknowledged that e-commerce requires distinct supply chain management; hence, this topic merits further investigation. as e-commerce is still a growing phenomenon in an emerging country, this study employs a phenomenology approach to reveal practitioners' experiences. this study uses a semi-structured interview to extract meaningful experiences from 17 practitioners responsible for managing the flow of e-commerce products. two main themes emerge from the in-depth interviews: the uniqueness of e-commerce business, especially compared to the conventional one, and the challenges of managing the e-commerce products, particularly in terms of work pressures, level of details, and the way to manage its human resources. this study proposes a preliminary framework of supply chain management and e-commerce business viability based on the findings.","e-commerce, business viability, phenomenology","This study reveals the practices and challenges of managing the supply chain of e-commerce in Indonesia. The ways of managing e-commerce logistics are essentially different from the traditional ones. Therefore, managers need some guidance from hands-on experience. The findings could enrich the management literature, specifically in supply chain management, and enhance the understanding of managers who are currently working or willing to join e-commerce. This study contributes to the literature by illuminating hands-on experiences in e-commerce and providing a fresh approach to investigating this growing phenomenon. Proceedings of the 11th Annual International Conference on Industrial Engineering and Operations Management Singapore, March 7-11, 2021","erlinda nusron yunus operations excellence department sekolah tinggi manajemen ppm jakarta 10340, dki jakarta, indonesia erl@ppm-manajemen.ac.id","References  
ADB, 
Embracing 
the 
e-commerce 
revolution 
in 
Asia 
and 
the 
Pacific, 
Available: 
http://dx.doi.org/10.22617/TCS189409-2, 2018. 
Al-Tit, A. A., E-commerce drivers and barriers and their impact on e-customer loyalty in small and medium-sized 
enterprises (SMES), Business: Theory and Practice, vol. 21, no. 1, pp. 146-157, 2020. 
Anosike, P, Ehrich, L. C. and Ahmed, P., Phenomenology as a method for exploring management practice, 
International Journal of Management Practice (IJMP), vol 5, no. 3, pp. 205-224, 2012. 
Bakker, E., Zheng, J., Knight, L., and Harland, C., Putting e-commerce adoption in a supply chain 
context, International Journal of Operations and Production Management, vol. 28, no. 4, pp. 313-330, 2008. 
Caldwell, N., Harland, C., Powell, P., and Zheng, J., Impact of e-business on perceived supply chain risks, Journal of 
Small Business and Enterprise Development, vol. 20, no. 4, pp. 688-715, 2013. 
Cho, J., Ozment, J., and Sink, H., Logistics capability, logistics outsourcing and firm performance in an e-commerce 
market, International Journal of Physical Distribution & Logistics Management, vol. 38, no. 5, pp. 336-359, 
2008. 
 Creswell, J. W., Research Design: Qualitative, Quantitative, and Mixed Methods Approaches (3rd ed.), SAGE 
Publications, Inc, 2009. 
Croom, S. R., The impact of e-business on supply chain management: An empirical study of key 
developments, International Journal of Operations & Production Management, vol. 25, no. 1, pp. 55-73, 2005. 
Damuri, Y. R., Negara, S. D., and Azali, K., Indonesia’s e-commerce: a new engine of growth?’, Symposium on E-
Commerce, ASEAN Economic Integration, and Competition Policy & Law, Singapore, 16 March 2017. 
Das, K., Gryseels, M., Sudhir, P., and Tan, K. T., Unlocking Indonesia’s digital opportunity, Available: 
https://www.mckinsey.com/~/media/McKinsey/Locations/Asia/Indonesia/Our%20Insights/Unlocking%20Indo
nesias%20digital%20opportunity/Unlocking_Indonesias_digital_opportunity.ashx, 2016. 
Dubelaar, C., Sohal, A., and Savic, V., Benefits, impediments and critical success factors in B2C e-business 
adoption, Technovation, vol. 25, no. 11, pp. 1251-1262, 2005. 
Ghezzi, A., Mangiaracina, R., and Perego, A., Shaping the e-commerce logistics strategy: a decision 
framework, International Journal of Engineering Business Management, vol. 4, pp. 4-13, 2012. 
Golicic, S.  L., Davis, D. F., McCarthy, T. M., and Mentzer, J. T., The impact of e-commerce on supply chain 
relationships, International Journal of Physical Distribution and Logistics Management, vol. 32, no. 10, pp. 851-
871, 2002. 
Goulding, C., Grounded theory, ethnography and phenomenology: a comparative analysis of three qualitative 
strategies for marketing research, European Journal of Marketing, vol. 39, no. 3/4, pp. 294-308, 2005. 
Hajli, N., Sims, J., and Shanmugam, M., A practical model for e-commerce adoption in Iran, Journal of Enterprise 
Information Management, vol. 27, no. 6, pp. 719-730, 2014. 
Hill, T., Manufacturing Strategy: The Strategic Management of the Manufacturing Function McGraw-Hill, 2000. 
Johnson, M. E., and Whang, S., E‐business and supply chain management: an overview and framework, Production 
and Operations Management, vol. 11, no. 4, pp. 413-423, 2002. 
Karagozoglu, N., and Lindell, M., Electronic commerce strategy, operations, and performance in small and medium-
sized enterprises’, Journal of Small Business and Enterprise Development, vol. 11, no. 3, pp. 290-301, 2004. 
Karim, S., and Gide, E., Barriers to adopting E-commerce with small to midsized enterprises-SMEs in developed 
countries: An exploratory study in Australia, Global Journal of Information Technology: Emerging 
Technologies, vol. 8, no. 1, pp. 24-36, 2018. 
Kaynak, E., Tatoglu, E., and Kula, V., An analysis of the factors affecting the adoption of electronic commerce by 
SMEs: evidence from an emerging market, International Marketing Review, vol. 22, no. 6, pp. 623-640, 2005. 
Kemp, 
S., 
and 
Moey, 
S., 
Digital 
2019 
Spotlight: 
E-commerce 
in 
Indonesia, 
Available: 
https://datareportal.com/reports/digital-2019-ecommerce-in-indonesia, 2019. 
Lee, H. L., and Whang, S., Supply chain integration over the internet, Supply Chain Management: Models, 
Applications, and Research Directions, vol. 62, pp. 3-17, 2002."
8,Tech Startup Failure In India: Do Lifecycle Stages Matter?,"tech startups bring innovative products and services to the market, and entrepreneurs manage numerous challenges across startups' lifecycle stages. more than 90% of the startups experience failure despite the support from a startup ecosystem, and therefore, it throws open the following research questions. why do tech startups fail? what are the causal attributes of startup failure across the lifecycle stages? what are the causal attributes that differentiate a failed tech startup from a successful one? against this backdrop, this comprehensive study explored the causal attributes of startup failures in india, with the following two specific objectives: (i) do causal factors vary within the lifecycle stage? and (ii) what are the attributes that differentiate a failed tech startup from a successful one? we gathered primary data from 151 cofounders and analyzed using binomial logistic regression and identified causal attributes of startup failures. the startup's lifecycle stage plays a significant role and implies how entrepreneurs prioritize and allocate resources to maximize their returns. the other causal attributes that are statistically significant are revenue, product market fit, product roadmap, market promotion, conflict with investors, level of confidence at execution, extent of focus on current startups, and entrepreneur’s experience level.","startup, causal attributes, failure, entrepreneurship",", contributions, and implications 6.1 Conclusions This research study started with the following two objectives. i. Do causal factors vary within the lifecycle stages? ii. What are the attributes that differentiate a failed tech startup from a successful one? To start with, we addressed the first objective. We have identified the causal attributes of emergence, stability, and growth stages to determine a successful startup compared to a failed one. The statistical significance of the models D1, D2, and D3 and the identification of statistically significant attributes paves the way for rejecting the null hypothesis. The emergence stage startups have minimal resources, and the need to remain focused on the milestones will help the startup to sail further. The cofounders with the required experience, should drive the startup unidirectionally and strive to deliver the product that meets market requirements at the right time. In the stability stage, startups scramble for the available resources to retain existing customers while attracting new customers for volume growth. One critical resource is financing and generating their funds through operational revenue, while exploring to obtain investor funds or seed grants from the ecosystem to spur growth. The entrepreneur's experience comes in handy in generating funds, avoiding conflicts with investors to navigate the startup to success. The growth stage startup entrepreneurs focus on the current startup, and a healthy level of confidence at the execution time is essential. Subsequently, we addressed the second objective. The statistical significance of model D4 and the identification of statistically significant attributes paves the way for rejecting the null hypothesis. The causal attributes' identification within the lifecycle stages provides a clear picture of managing the entrepreneurial journey. The startup's lifecycle stage plays a significant role (Bala Subrahmanya, 2017), and it implies how entrepreneurs prioritize and allocate their resources in maximizing the returns. The stage information helps in prioritizing internal firm-level resource allocation. The other causal attributes that are statistically significant are revenue, product market fit, product roadmap, market promotion, conflict with investors, level of confidence at execution, focus on current startup, and entrepreneur experience level. 6.2 Contributions This empirical study on tech startup failure has the following two key contributions. First, this study by lifecycle stage provides detailed insights on startup failures. The conceptual framework is replicable, scalable, and distinctly measurable for studying the startup failure phenomenon by lifecycle stages. Second, the identification of attributes impacting lifecycle stages will benefit the stakeholders, namely entrepreneurs, investors, and ecosystem policymakers. 6.3 Implications This empirical study on the tech startup life expectancy has the following implications. Entrepreneurs' awareness of startup failure's causal attributes by life cycle stages will help them explore their ideas rationally and reduce the socio- economic cost of startup failures. The policymakers of the Indian startup ecosystem are currently focussed on enabling the emergence of more startups. The stability and growth stage startups need more attention. Preventing the exit of grown-up startups is more critical, and policies should be tailored to support the lifecycle stages. 7","ganesaraman kalyanasundaram and mh bala subrahmanya department of management studies, indian institute of science, bengaluru, india ganesaramank@iisc.ac.in *, bala@iisc.ac.in sitaram ramachandrula [24]7.ai, bengaluru, india nagavenkata.r@247.ai * parts of this paper may form part of the corresponding author's ph.d. thesis submission at iisc, bengaluru",
9,Identification Of Success Factor For B2B E-Commerce In  Indonesia,the potential of b2b e-commerce is very promising with the development of information and communication technology nowadays. so far there have been several b2b e-commerce players trying to work on the indonesian market. the competition occurs among b2b e-commerce platform providers to fight for the potential of the b2b market in indonesia which is still classified as “green” with various challenges faced. this research was conducted to identify the success factors of b2b e-commerce market in indonesia by developing a questionnaire and implementing pairwise comparison matrix. the pairwise comparison matrix is used to determine the success factor for b2b e-commerce industry in indonesia. the result is infrastructure it is the most important success factor in developing b2b e-commerce in indonesia and government support is the least success factors in developing b2b e- commerce in indonesia.,"b2b, e-commerce","The B2B e-commerce industry become interesting object to research. With the development of the platform in Indonesia and the competition between B2B e-commerce provider, we find it important to identify the success factors for B2B e-commerce in Indonesia. To identify the success factors, we use pairwise comparison matrix and design the Hierarchy problem. The pairwise comparison matrix will identify the percentage of the success factor based on view from B2B e-commerce providers. The result shows that the factors affecting the success of B2B e-commerce in Indonesia from the most important to the least important are IT infrastructure, successful customer relationships, marketing and branding, security system and trust, social and cultural consideration, top management support, and government support. We also suggest doing the open question (qualitative method) while doing the quantitative interview to deep down the strategy that has been used from B2B e-commerce providers and the expectation of users.","lalita padmapuspita j, rahmat nurcahyo & djoko sihono gabriel industrial engineering departement universitas indonesia depok 16436, indonesia lalita.padmapuspita@ui.aci.id ; rahmat@eng.ui.ac.id ; dsihono@gmail.com",
